SampleID,TrueLabel,PredictedProbability
ERR1746341,1.0,0.216
ERR1746342,1.0,0.282
ERR1746343,1.0,0.296
ERR1746361,1.0,0.82
ERR1746362,1.0,0.734
ERR1746363,1.0,0.752
ERR1746364,1.0,0.502
ERR1746365,1.0,0.698
ERR1746367,1.0,0.68
ERR1746368,1.0,0.22
ERR1746369,1.0,0.722
ERR1746370,1.0,0.74
ERR1746371,1.0,0.83
ERR1746372,1.0,0.534
ERR1746381,1.0,0.286
ERR1746382,1.0,0.322
ERR1746383,1.0,0.254
ERR1746384,1.0,0.234
ERR1746385,1.0,0.262
ERR1746387,1.0,0.238
ERR1746388,1.0,0.284
ERR1746389,1.0,0.446
ERR1746390,1.0,0.302
ERR1746391,1.0,0.304
ERR1746400,1.0,0.912
ERR1746401,1.0,0.808
ERR1746402,1.0,0.538
ERR1746403,1.0,0.884
ERR1746417,1.0,0.2
ERR1746418,1.0,0.274
ERR1746419,1.0,0.254
ERR1746421,1.0,0.298
ERR1746422,1.0,0.276
ERR1746440,1.0,0.304
ERR1746441,1.0,0.182
ERR1746442,1.0,0.18
ERR1746443,1.0,0.28
ERR1746444,1.0,0.864
ERR1746445,1.0,0.768
ERR1746446,1.0,0.48
ERR1746447,1.0,0.224
ERR1746448,1.0,0.678
ERR1746449,1.0,0.798
ERR1746450,1.0,0.774
ERR1746451,1.0,0.834
ERR1746452,1.0,0.826
ERR1746453,1.0,0.788
ERR1746454,1.0,0.818
ERR1746455,1.0,0.882
ERR1746456,1.0,0.774
ERR1746457,1.0,0.338
ERR1746458,1.0,0.788
ERR1746459,1.0,0.278
ERR1746460,1.0,0.284
ERR1746461,1.0,0.322
ERR1746462,1.0,0.364
ERR1746463,1.0,0.392
ERR1746476,1.0,0.542
ERR1746477,1.0,0.474
ERR1746478,1.0,0.546
ERR1746479,1.0,0.408
ERR1746480,1.0,0.458
ERR1746481,1.0,0.36
ERR1746482,1.0,0.53
ERR1746483,1.0,0.882
ERR1746484,1.0,0.464
ERR1746499,1.0,0.626
ERR1746500,1.0,0.324
ERR1746501,1.0,0.604
ERR1746502,1.0,0.62
ERR1746503,1.0,0.534
ERR1746504,1.0,0.594
ERR1746505,1.0,0.722
ERR1746510,1.0,0.736
ERR1746512,1.0,0.662
ERR1746513,1.0,0.544
ERR1746514,1.0,0.676
ERR1746525,1.0,0.36
ERR1746526,1.0,0.228
ERR1746527,1.0,0.272
ERR1746528,1.0,0.212
ERR1746529,1.0,0.214
ERR1746542,1.0,0.392
ERR1746543,1.0,0.294
ERR1746544,1.0,0.216
ERR1746545,1.0,0.436
ERR1746546,1.0,0.446
ERR1746547,1.0,0.234
ERR1746556,1.0,0.316
ERR1746571,1.0,0.86
ERR1746572,1.0,0.242
ERR1746580,1.0,0.434
ERR1746581,1.0,0.47
ERR1746582,1.0,0.466
ERR1746583,1.0,0.3
ERR1746584,1.0,0.43
ERR1746585,1.0,0.538
ERR1746586,1.0,0.368
ERR1746587,1.0,0.716
ERR1746588,1.0,0.238
ERR1746589,1.0,0.276
ERR1746590,1.0,0.32
ERR1746591,1.0,0.232
ERR1746592,1.0,0.2
ERR1746593,1.0,0.232
ERR1746594,1.0,0.506
ERR1746595,1.0,0.628
ERR1746596,1.0,0.522
ERR1746597,1.0,0.544
ERR1746598,1.0,0.552
ERR1746599,1.0,0.68
ERR1746600,1.0,0.374
ERR1746601,1.0,0.288
ERR1746602,1.0,0.314
ERR1746603,1.0,0.286
ERR1746604,1.0,0.286
ERR1746605,1.0,0.278
ERR1746606,1.0,0.348
ERR1746620,1.0,0.224
ERR1746621,1.0,0.236
ERR1746622,1.0,0.266
ERR1746642,1.0,0.23
ERR1746643,1.0,0.212
ERR1746644,1.0,0.188
ERR1746645,1.0,0.23
ERR1746646,1.0,0.34
ERR1746647,1.0,0.212
ERR1746648,1.0,0.732
ERR1746649,1.0,0.394
ERR1746650,1.0,0.716
ERR1746651,1.0,0.712
ERR1746652,1.0,0.662
ERR1746653,1.0,0.684
ERR1746654,1.0,0.554
ERR1746655,1.0,0.942
ERR1746661,1.0,0.22
ERR1746662,1.0,0.18
ERR1746663,1.0,0.224
ERR1746664,1.0,0.274
ERR1746665,1.0,0.584
ERR1746666,1.0,0.188
ERR1746667,1.0,0.46
ERR1746668,1.0,0.45
ERR1746669,1.0,0.312
ERR1746670,1.0,0.378
ERR1746671,1.0,0.462
ERR1746672,1.0,0.462
ERR1746677,1.0,0.518
ERR1746678,1.0,0.354
ERR1746679,1.0,0.482
ERR1746680,1.0,0.534
ERR1746681,1.0,0.27
ERR1746682,1.0,0.418
ERR1746683,1.0,0.274
ERR1746684,1.0,0.256
ERR1746685,1.0,0.29
ERR1746686,1.0,0.274
ERR1746687,1.0,0.348
ERR1746695,1.0,0.312
ERR1746718,1.0,0.236
ERR1746719,1.0,0.25
ERR1746720,1.0,0.26
ERR1746722,1.0,0.84
ERR1746723,1.0,0.71
ERR1746724,1.0,0.524
ERR1746725,1.0,0.61
ERR1746726,1.0,0.714
