SampleID,TrueLabel,PredictedProbability
SRR10305328,1.0,0.632
SRR10305329,1.0,0.526
SRR10305330,1.0,0.506
SRR10305331,1.0,0.538
SRR10305332,1.0,0.682
SRR10305333,1.0,0.572
SRR10305334,0.0,0.67
SRR10305335,1.0,0.47
SRR10305336,1.0,0.536
SRR10305337,1.0,0.58
SRR10305338,1.0,0.686
SRR10305339,1.0,0.66
SRR10305340,1.0,0.552
SRR10305341,1.0,0.596
SRR10305342,1.0,0.558
SRR10305343,1.0,0.648
SRR10305344,1.0,0.542
SRR10305345,0.0,0.646
SRR10305346,1.0,0.682
SRR10305347,1.0,0.624
SRR10305348,1.0,0.696
SRR10305349,1.0,0.522
SRR10305350,1.0,0.594
SRR10305351,1.0,0.42
SRR10305352,1.0,0.666
SRR10305353,1.0,0.618
SRR10305354,1.0,0.614
SRR10305355,1.0,0.694
SRR10305356,0.0,0.624
SRR10305357,1.0,0.572
SRR10305358,1.0,0.398
SRR10305359,1.0,0.456
SRR10305360,1.0,0.63
SRR10305361,1.0,0.54
SRR10305362,1.0,0.518
SRR10305363,1.0,0.474
SRR10305364,1.0,0.666
SRR10305365,1.0,0.506
SRR10305366,1.0,0.528
SRR10305367,0.0,0.686
SRR10305368,1.0,0.518
SRR10305369,1.0,0.414
SRR10305370,1.0,0.664
SRR10305371,1.0,0.614
SRR10305372,1.0,0.51
SRR10305373,1.0,0.66
SRR10305374,1.0,0.466
SRR10305375,1.0,0.546
SRR10305376,1.0,0.74
SRR10305377,1.0,0.51
SRR10305378,0.0,0.748
SRR10305379,1.0,0.516
SRR10305380,1.0,0.606
SRR10305381,0.0,0.514
SRR10305382,0.0,0.662
SRR10305383,0.0,0.594
SRR10305384,0.0,0.606
SRR10305385,0.0,0.67
SRR10305386,0.0,0.684
SRR10305387,0.0,0.642
SRR10305388,0.0,0.732
SRR10305389,0.0,0.674
SRR10305390,0.0,0.614
SRR10305391,0.0,0.636
SRR10305392,0.0,0.468
SRR10305393,0.0,0.602
SRR10305394,0.0,0.724
SRR10305395,0.0,0.686
SRR10305396,0.0,0.644
SRR10305397,0.0,0.656
SRR10305398,0.0,0.578
SRR10305399,0.0,0.682
SRR10305400,0.0,0.474
SRR10305401,0.0,0.64
SRR10305402,0.0,0.556
SRR10305403,0.0,0.64
SRR10305404,0.0,0.604
SRR10305405,0.0,0.646
SRR10305406,0.0,0.642
SRR10305407,0.0,0.546
SRR10305408,0.0,0.682
SRR10305409,0.0,0.672
SRR10305410,0.0,0.67
SRR10305411,0.0,0.564
SRR10305412,0.0,0.688
SRR10305413,0.0,0.704
SRR10305414,0.0,0.682
