SampleID,TrueLabel,PredictedProbability
SRR1055765,0,0.79
SRR1055766,0,0.69
SRR1055767,1,0.686
SRR1055768,1,0.816
SRR1055769,1,0.826
SRR1055770,1,0.742
SRR1055771,1,0.75
SRR1055772,1,0.756
SRR1055773,0,0.746
SRR1055775,1,0.804
SRR1055776,1,0.738
SRR1055777,1,0.778
SRR1055778,1,0.81
SRR1055779,1,0.756
SRR1055780,1,0.69
SRR1055781,0,0.634
SRR1055782,1,0.79
SRR1055784,1,0.832
SRR1055785,0,0.856
SRR1055787,1,0.826
SRR1055788,1,0.734
SRR1055789,1,0.786
SRR1055790,1,0.838
SRR1055791,1,0.812
SRR1055792,0,0.808
SRR1055793,1,0.81
SRR1055794,0,0.73
SRR1055795,0,0.844
SRR1055796,1,0.728
SRR1055797,1,0.644
SRR1055799,1,0.704
SRR1055800,1,0.704
SRR1055801,1,0.736
SRR1055802,1,0.73
SRR1055803,0,0.65
SRR1055804,0,0.614
SRR1055805,0,0.762
SRR1055806,0,0.704
SRR1055807,1,0.754
SRR1055808,1,0.64
SRR1055809,1,0.82
SRR1055810,1,0.852
SRR1055811,1,0.68
SRR1055812,1,0.798
SRR1055813,0,0.714
SRR1055814,0,0.824
SRR1055815,0,0.756
SRR1055816,0,0.782
SRR1055817,1,0.782
SRR1055818,0,0.708
SRR1055819,1,0.748
SRR1055820,1,0.688
SRR1055821,1,0.718
SRR1055822,1,0.714
SRR1055823,1,0.672
SRR1055824,1,0.684
SRR1055825,1,0.638
SRR1055826,1,0.68
SRR1055827,1,0.758
SRR1055828,0,0.754
SRR1055829,1,0.734
SRR1055830,1,0.762
SRR1055831,0,0.812
SRR1055832,1,0.708
SRR1055833,1,0.674
SRR1055834,1,0.764
SRR1055835,1,0.796
SRR1055836,0,0.666
