SampleID,TrueLabel,PredictedProbability
DRR305656,1.0,0.746
DRR305657,1.0,0.64
DRR305658,1.0,0.734
DRR305659,1.0,0.772
DRR305660,1.0,0.73
DRR305661,1.0,0.782
DRR305662,1.0,0.754
DRR305663,1.0,0.882
DRR305664,1.0,0.844
DRR305665,1.0,0.764
DRR305666,1.0,0.884
DRR305667,1.0,0.866
DRR305668,1.0,0.712
DRR305669,1.0,0.726
DRR305670,1.0,0.654
DRR305671,1.0,0.822
DRR305672,1.0,0.898
DRR305673,1.0,0.718
DRR305674,1.0,0.642
DRR305675,1.0,0.766
DRR305676,1.0,0.842
DRR305677,1.0,0.844
DRR305678,1.0,0.764
DRR305679,1.0,0.694
DRR305680,1.0,0.812
DRR305681,1.0,0.658
DRR305682,1.0,0.74
DRR305683,1.0,0.784
DRR305684,1.0,0.746
DRR305685,1.0,0.82
DRR305686,1.0,0.67
DRR305687,1.0,0.716
DRR305688,1.0,0.832
DRR305689,1.0,0.736
DRR305690,1.0,0.774
DRR305691,1.0,0.754
DRR305692,1.0,0.662
DRR305693,1.0,0.776
DRR305694,1.0,0.736
DRR305695,1.0,0.7
DRR305696,1.0,0.69
DRR305697,1.0,0.708
DRR305698,1.0,0.72
DRR305699,1.0,0.864
DRR305700,1.0,0.784
DRR305701,1.0,0.722
DRR305702,1.0,0.638
DRR305703,1.0,0.758
DRR305704,1.0,0.796
DRR305705,1.0,0.688
DRR305706,1.0,0.704
DRR305707,1.0,0.812
DRR305708,0.0,0.734
DRR305709,0.0,0.766
DRR305710,0.0,0.774
DRR305711,0.0,0.84
DRR305712,0.0,0.666
DRR305713,0.0,0.694
DRR305714,0.0,0.62
DRR305715,0.0,0.73
DRR305716,0.0,0.632
DRR305717,0.0,0.936
DRR305718,0.0,0.774
DRR305719,0.0,0.762
DRR305720,0.0,0.798
DRR305721,0.0,0.76
DRR305722,0.0,0.692
DRR305723,0.0,0.71
DRR305724,0.0,0.794
DRR305725,0.0,0.76
DRR305726,0.0,0.776
DRR305727,0.0,0.794
DRR305728,0.0,0.838
DRR305729,0.0,0.686
DRR305730,0.0,0.64
DRR305731,0.0,0.602
DRR305732,0.0,0.772
DRR305733,0.0,0.788
DRR305734,0.0,0.706
DRR305735,0.0,0.67
DRR305736,0.0,0.752
DRR305737,0.0,0.746
DRR305738,0.0,0.732
DRR305739,0.0,0.87
DRR305740,0.0,0.7
DRR305741,0.0,0.75
DRR305742,0.0,0.61
DRR305743,0.0,0.924
DRR305744,0.0,0.746
DRR305745,0.0,0.742
DRR305746,0.0,0.852
DRR305747,0.0,0.772
DRR305748,0.0,0.644
DRR305749,0.0,0.696
DRR305750,0.0,0.782
DRR305751,0.0,0.684
DRR305752,0.0,0.816
DRR305753,0.0,0.66
DRR305754,0.0,0.794
DRR305755,0.0,0.764
DRR305757,0.0,0.738
DRR305758,0.0,0.658
ERR3928932,1.0,0.566
ERR3928933,1.0,0.526
ERR3928934,1.0,0.582
ERR3928935,1.0,0.536
ERR3928937,1.0,0.618
ERR3928938,1.0,0.542
ERR3928939,1.0,0.572
ERR3928940,1.0,0.522
ERR3928941,1.0,0.614
ERR3928942,1.0,0.538
ERR3928943,1.0,0.5
ERR3928944,0.0,0.596
ERR3928945,0.0,0.6
ERR3928946,0.0,0.51
ERR3928947,0.0,0.484
ERR3928948,0.0,0.504
ERR3928949,0.0,0.476
ERR3928950,0.0,0.536
ERR3928951,0.0,0.408
ERR3928952,0.0,0.568
ERR3928953,0.0,0.482
ERR3928954,0.0,0.506
ERR3928955,0.0,0.544
ERR3928956,0.0,0.592
ERR3928957,1.0,0.544
ERR3928958,1.0,0.55
ERR3928959,1.0,0.56
ERR3928960,1.0,0.52
ERR3928961,1.0,0.498
ERR3928962,1.0,0.584
ERR3928963,1.0,0.572
ERR3928964,1.0,0.584
ERR3928965,1.0,0.55
ERR3928966,1.0,0.564
ERR3928967,1.0,0.578
ERR3928968,1.0,0.598
ERR3928969,1.0,0.592
ERR3928970,1.0,0.552
ERR3928971,0.0,0.436
ERR3928972,0.0,0.434
ERR3928973,0.0,0.484
ERR3928974,0.0,0.508
ERR3928975,0.0,0.52
ERR3928976,0.0,0.532
ERR3928977,0.0,0.52
ERR3928978,0.0,0.556
ERR3928979,0.0,0.494
ERR3928980,0.0,0.576
ERR3928981,0.0,0.598
ERR3928982,0.0,0.426
ERR3928983,0.0,0.522
ERR3928984,0.0,0.51
ERR3928985,0.0,0.488
ERR3928986,0.0,0.49
ERR3928987,0.0,0.498
ERR3928988,0.0,0.466
ERR3928989,0.0,0.458
ERR3928990,0.0,0.474
ERR3928991,0.0,0.472
ERR3928992,0.0,0.498
ERR3928993,0.0,0.502
ERR3928994,0.0,0.508
ERR3928995,0.0,0.444
ERR3928996,0.0,0.442
ERR3928997,0.0,0.438
ERR3928998,0.0,0.472
ERR3928999,0.0,0.472
ERR3929000,0.0,0.476
ERR3929001,0.0,0.506
ERR3929002,0.0,0.522
ERR3929003,0.0,0.476
ERR3929004,0.0,0.464
ERR3929005,0.0,0.47
ERR3929006,0.0,0.508
ERR3929007,0.0,0.476
ERR3929008,0.0,0.496
ERR3929009,0.0,0.502
ERR3929010,0.0,0.47
ERR3929011,0.0,0.474
ERR3929012,0.0,0.492
ERR3929013,0.0,0.554
ERR3929014,0.0,0.53
ERR3929015,0.0,0.534
ERR3929016,0.0,0.528
ERR3929017,0.0,0.532
ERR3929018,0.0,0.534
ERR3929019,0.0,0.526
ERR3929020,0.0,0.516
ERR3929021,0.0,0.522
ERR3929022,0.0,0.518
ERR3929023,0.0,0.526
ERR3929024,0.0,0.544
ERR3929025,0.0,0.52
ERR3929026,0.0,0.526
ERR3929027,0.0,0.536
ERR3929028,0.0,0.504
ERR3929029,0.0,0.544
ERR3929030,0.0,0.518
ERR3929031,0.0,0.524
ERR3929032,0.0,0.528
ERR3929033,1.0,0.44
ERR3929034,1.0,0.468
ERR3929035,1.0,0.374
ERR3929036,1.0,0.516
ERR3929037,1.0,0.396
ERR3929038,1.0,0.538
ERR3929039,1.0,0.592
ERR3929040,1.0,0.438
ERR3929041,1.0,0.468
ERR3929042,1.0,0.584
ERR3929043,1.0,0.496
ERR3929044,1.0,0.544
ERR3929045,1.0,0.468
ERR3929046,0.0,0.408
ERR3929047,0.0,0.44
ERR3929048,0.0,0.468
ERR3929049,0.0,0.394
ERR3929050,0.0,0.41
ERR3929051,0.0,0.492
ERR3929052,0.0,0.494
ERR3929053,0.0,0.496
ERR3929054,0.0,0.418
ERR3929055,0.0,0.538
ERR3929056,0.0,0.478
ERR3929057,0.0,0.474
ERR3929058,1.0,0.546
ERR3929059,1.0,0.522
ERR3929060,1.0,0.44
ERR3929061,1.0,0.55
ERR3929062,1.0,0.51
ERR3929063,1.0,0.53
ERR3929064,1.0,0.566
ERR3929065,1.0,0.546
ERR3929066,1.0,0.482
ERR3929067,1.0,0.518
ERR3929068,1.0,0.48
ERR3929069,1.0,0.452
ERR3929070,1.0,0.5
ERR3929071,0.0,0.526
