SampleID,TrueLabel,PredictedProbability
ERR1368881,1,0.82455647
ERR1368886,1,0.9193095
ERR1368887,1,0.72299343
ERR1368888,1,0.124376416
ERR1368889,1,0.23506989
ERR1368896,1,0.87291896
ERR1368897,1,0.86146414
ERR1368903,1,0.8308007
ERR1368906,1,0.91228276
ERR1368909,1,0.4570568
ERR1368913,1,0.874903
ERR1368914,1,0.88307595
ERR1368915,1,0.91396976
ERR1368919,1,0.85386693
ERR1368921,1,0.607188
ERR1368923,1,0.38237637
ERR1368925,1,0.8850207
ERR1368930,1,0.9151315
ERR1368933,1,0.8586054
ERR1368935,1,0.8796562
ERR1368936,1,0.91852623
ERR1368937,1,0.9077803
ERR1368938,1,0.91172385
ERR1368940,1,0.87989616
ERR1368950,1,0.88950664
ERR1368952,1,0.92091984
ERR1368955,1,0.87916094
ERR1368956,1,0.9027653
ERR1368958,1,0.90404344
ERR1368959,1,0.91798013
ERR1368961,1,0.83380574
ERR1368962,1,0.76248926
ERR1368966,1,0.9056683
ERR1368967,1,0.62141657
ERR1368968,1,0.9302548
ERR1368970,0,0.21940096
ERR1368971,0,0.9009866
ERR1368972,0,0.90591663
ERR1368973,0,0.78132725
ERR1368980,1,0.8547982
ERR1368986,1,0.89673394
ERR1368987,1,0.70842046
ERR1368992,1,0.91473603
ERR1368994,1,0.9138786
ERR1368996,1,0.88784003
ERR1368999,1,0.911506
ERR1369009,1,0.8965161
ERR1369013,1,0.800697
ERR1369023,1,0.9047807
ERR1369025,1,0.82629555
ERR1369026,1,0.4093022
ERR1369027,1,0.77405965
ERR1369029,1,0.8261032
ERR1369038,0,0.21926351
ERR1369045,1,0.9021115
ERR1369046,1,0.8236742
ERR1369064,1,0.86856323
ERR1369067,1,0.6393478
ERR1369068,1,0.9017446
ERR1369074,1,0.9017372
ERR1369077,1,0.92522246
ERR1369080,1,0.8978922
ERR1369081,1,0.9198393
ERR1369082,1,0.8887365
ERR1369083,1,0.91961503
ERR1369084,1,0.8944437
ERR1369085,1,0.91857874
ERR1369086,1,0.88037664
ERR1369087,1,0.9194083
ERR1369088,1,0.88930786
ERR1369089,1,0.91862845
ERR1369093,1,0.5505044
ERR1369094,1,0.55664927
ERR1369095,1,0.41534704
ERR1369096,1,0.9193644
ERR1369097,1,0.90161103
ERR1369100,1,0.29833195
ERR1369101,1,0.40992627
ERR1369104,1,0.28569227
ERR1369108,0,0.9112652
ERR1369109,0,0.6572266
ERR1369113,1,0.8961371
ERR1369114,1,0.898442
ERR1369122,1,0.6851585
ERR1369128,1,0.8992688
ERR1369129,1,0.8958137
ERR1369131,1,0.41468525
ERR1369159,1,0.9070953
ERR1369160,1,0.8912531
ERR1369161,1,0.89215124
ERR1369162,1,0.7710692
ERR1370265,1,0.84334207
ERR1370267,1,0.43861538
ERR1370277,1,0.8921886
ERR1370283,1,0.90777
ERR1370291,0,0.91932863
ERR1370292,0,0.9112865
ERR1370293,1,0.9134562
ERR1370296,0,0.8890135
ERR1370299,0,0.90711975
ERR1370303,0,0.52862614
ERR1370306,0,0.8886081
ERR1370309,1,0.9118447
ERR1370313,1,0.8838744
ERR1370323,0,0.90088725
ERR1370326,0,0.85572577
ERR1370336,0,0.888597
ERR1370338,0,0.887618
ERR1370339,0,0.8680765
ERR1370342,0,0.6044212
ERR1370344,1,0.79938084
ERR1370353,0,0.7816014
ERR1370357,1,0.9091984
ERR1370359,1,0.88096094
ERR1370361,0,0.70733744
ERR1370362,0,0.80036044
ERR1370363,0,0.8897465
ERR1370372,1,0.9131903
ERR1370373,0,0.8294644
ERR1370377,1,0.8880227
ERR1370379,1,0.8854643
ERR1370381,0,0.36347356
ERR1370382,0,0.8937146
ERR1370385,0,0.8406479
ERR1370386,1,0.8637257
ERR1370389,1,0.8897361
ERR1370435,1,0.8680357
ERR1370439,0,0.9131046
ERR1370440,1,0.9201797
ERR1370441,0,0.27922833
ERR1370449,0,0.8711478
ERR1370463,1,0.90612215
ERR1370471,1,0.92678183
ERR1370477,1,0.91736096
ERR1370479,0,0.79823536
ERR1370488,1,0.9065025
ERR1370492,0,0.90154177
ERR1370493,0,0.85953856
ERR1370495,1,0.8792503
ERR1370505,0,0.68885547
ERR1370515,1,0.8460789
ERR1370516,0,0.87559783
ERR1370524,1,0.8196063
