SampleID,TrueLabel,PredictedProbability
CRR024587,0,0.98140496
CRR024588,0,0.50579756
CRR024589,0,0.99562716
CRR024590,0,0.6273452
CRR024591,0,0.99349654
CRR024592,0,0.9958145
CRR024593,0,0.996983
CRR024594,0,0.38060138
CRR024595,0,0.92325145
CRR024596,0,0.98747534
CRR024597,0,0.98592585
CRR024598,0,0.9503588
CRR024599,0,0.97675556
CRR024600,0,0.9726575
CRR024601,0,0.24941495
CRR024602,0,0.07159705
CRR024603,0,0.8819405
CRR024604,0,0.95260864
CRR024605,0,0.5564428
CRR024606,0,0.9708721
CRR024607,0,0.9685158
CRR024608,0,0.26434305
CRR024609,0,0.9792939
CRR024610,0,0.2884221
CRR024611,0,0.82273376
CRR024612,0,0.9898156
CRR024613,0,0.9900123
CRR024614,0,0.10844947
CRR024615,0,0.48564413
CRR024616,0,0.9976089
CRR024617,0,0.88854873
CRR024618,0,0.98725396
CRR024619,0,0.98045725
CRR024620,0,0.74761075
CRR024621,0,0.9844386
CRR024622,0,0.3840976
CRR024623,0,0.83938104
CRR024624,0,0.9916392
CRR024625,0,0.9675271
CRR024626,0,0.96817714
CRR024627,0,0.9941485
CRR024628,0,0.9872601
CRR024629,0,0.92371625
CRR024630,0,0.70792735
CRR024631,0,0.9920557
CRR024632,0,0.9785978
CRR024633,0,0.9815213
CRR024634,0,0.995622
CRR024635,0,0.44314545
CRR024636,0,0.90583515
CRR024637,0,0.9934356
CRR024638,0,0.9765728
CRR024639,0,0.99719596
CRR024640,1,0.99412704
CRR024641,1,0.9952178
CRR024642,1,0.9782512
CRR024643,1,0.99783033
CRR024644,1,0.9981634
CRR024645,1,0.98754686
CRR024646,1,0.99801576
CRR024647,1,0.99522483
CRR024648,1,0.9925895
CRR024649,1,0.9954022
CRR024650,1,0.9942515
CRR024651,1,0.9979557
CRR024652,1,0.984227
CRR024653,1,0.99584657
CRR024654,1,0.9862939
CRR024655,1,0.99781406
CRR024656,1,0.99390066
CRR024657,1,0.9959435
CRR024658,1,0.995833
CRR024659,1,0.93089163
CRR024660,1,0.9975672
CRR024661,1,0.9969555
CRR024662,1,0.97635436
CRR024663,1,0.9889882
CRR024664,1,0.9923752
CRR024665,1,0.99450713
CRR024666,1,0.9961027
CRR024667,1,0.9961887
CRR024668,1,0.99629587
CRR024669,1,0.9966196
CRR024670,1,0.99736553
CRR024671,1,0.58562565
CRR024672,1,0.9940758
CRR024673,1,0.98542595
CRR024674,1,0.99826235
CRR024675,1,0.9957035
CRR024676,1,0.99570954
CRR024677,1,0.9484806
CRR024678,1,0.997175
CRR024679,1,0.9962076
CRR024680,1,0.9931433
CRR024681,1,0.9961498
CRR024682,1,0.99597746
CRR024683,1,0.9957918
CRR024684,1,0.9966402
CRR024685,1,0.99796814
CRR024686,1,0.9968881
CRR024687,1,0.99814796
CRR024688,1,0.9856346
CRR024689,1,0.9974382
CRR024690,1,0.9940333
CRR024691,1,0.9981464
CRR024692,1,0.9927205
CRR024693,1,0.9974892
CRR024694,1,0.9945221
CRR024695,1,0.99527246
CRR024696,1,0.97202176
CRR024697,1,0.9932301
CRR024698,1,0.99653375
CRR024699,1,0.9975267
CRR024700,1,0.9951611
CRR024701,1,0.98306054
CRR024702,1,0.9968028
CRR024703,1,0.9969121
