SampleID,TrueLabel,PredictedProbability
ERR1368879,1,0.634
ERR1368880,1,0.446
ERR1368882,1,0.506
ERR1368883,1,0.66
ERR1368884,1,0.806
ERR1368885,1,0.674
ERR1368890,1,0.732
ERR1368891,1,0.73
ERR1368892,1,0.654
ERR1368893,1,0.618
ERR1368894,1,0.626
ERR1368895,1,0.632
ERR1368898,1,0.664
ERR1368899,1,0.534
ERR1368900,1,0.844
ERR1368901,1,0.444
ERR1368902,1,0.408
ERR1368904,1,0.496
ERR1368905,1,0.374
ERR1368907,1,0.56
ERR1368908,1,0.604
ERR1368910,1,0.588
ERR1368911,1,0.586
ERR1368912,1,0.408
ERR1368916,1,0.934
ERR1368917,1,0.5
ERR1368918,1,0.614
ERR1368920,1,0.584
ERR1368922,1,0.464
ERR1368924,1,0.972
ERR1368926,1,0.478
ERR1368927,1,0.326
ERR1368928,1,0.974
ERR1368929,1,0.44
ERR1368931,1,0.732
ERR1368932,1,0.752
ERR1368934,1,0.326
ERR1368939,1,0.892
ERR1368941,1,0.57
ERR1368942,1,0.448
ERR1368943,1,0.784
ERR1368944,1,0.372
ERR1368945,1,0.54
ERR1368946,1,0.58
ERR1368947,1,0.762
ERR1368948,1,0.48
ERR1368949,1,0.574
ERR1368951,1,0.534
ERR1368953,1,0.352
ERR1368954,1,0.75
ERR1368957,1,0.41
ERR1368960,1,0.472
ERR1368964,1,0.77
ERR1368965,1,0.436
ERR1368969,1,0.782
ERR1368970,0,0.258
ERR1368971,0,0.55
ERR1368972,0,0.418
ERR1368973,0,0.41
ERR1368974,1,0.384
ERR1368976,1,0.636
ERR1368977,1,0.488
ERR1368978,1,0.672
ERR1368979,1,0.876
ERR1368981,1,0.53
ERR1368982,1,0.698
ERR1368983,1,0.644
ERR1368984,1,0.646
ERR1368988,1,0.59
ERR1368989,1,0.78
ERR1368990,1,0.582
ERR1368991,1,0.666
ERR1368993,1,0.834
ERR1368995,1,0.802
ERR1368997,1,0.772
ERR1369000,1,0.59
ERR1369001,1,0.884
ERR1369002,1,0.736
ERR1369003,1,0.732
ERR1369004,1,0.366
ERR1369005,1,0.846
ERR1369006,1,0.918
ERR1369007,1,0.576
ERR1369008,1,0.79
ERR1369010,1,0.826
ERR1369011,1,0.718
ERR1369012,1,0.798
ERR1369014,1,0.624
ERR1369015,1,0.864
ERR1369016,1,0.784
ERR1369017,1,0.494
ERR1369018,1,0.938
ERR1369019,1,0.572
ERR1369020,1,0.906
ERR1369021,1,0.978
ERR1369022,1,0.96
ERR1369028,1,0.594
ERR1369030,1,0.698
ERR1369031,1,0.578
ERR1369032,1,0.99
ERR1369033,1,0.918
ERR1369034,1,0.864
ERR1369035,1,0.71
ERR1369036,1,0.674
ERR1369037,1,0.636
ERR1369038,0,0.368
ERR1369039,1,0.576
ERR1369040,1,0.516
ERR1369041,1,0.804
ERR1369042,1,0.536
ERR1369043,1,0.778
ERR1369044,1,0.972
ERR1369048,1,0.722
ERR1369049,1,0.516
ERR1369050,1,0.722
ERR1369051,1,0.868
ERR1369052,1,0.79
ERR1369053,1,0.85
ERR1369054,1,0.798
ERR1369056,1,0.724
ERR1369057,1,0.554
ERR1369058,1,0.726
ERR1369059,1,0.806
ERR1369060,1,0.732
ERR1369061,1,0.934
ERR1369062,1,0.89
ERR1369063,1,0.98
ERR1369065,1,0.874
ERR1369066,1,0.902
ERR1369069,1,0.95
ERR1369070,1,0.82
ERR1369071,1,0.698
ERR1369072,1,0.942
ERR1369073,1,0.962
ERR1369075,1,0.456
ERR1369078,1,0.944
ERR1369079,1,0.698
