SampleID,TrueLabel,PredictedProbability
ERR10360101,0.0,0.7
ERR1079965,1.0,0.692
ERR11274477,0.0,0.754
ERR1315804,0.0,0.842
ERR1315836,0.0,0.902
ERR1316005,1.0,0.868
ERR1316046,0.0,0.808
ERR1316076,1.0,0.76
ERR1316092,1.0,0.938
ERR1316116,1.0,0.712
ERR1316179,0.0,0.868
ERR1316217,1.0,0.798
ERR1316253,1.0,0.876
ERR1389626,1.0,0.632
ERR1389661,1.0,0.846
ERR1389691,0.0,0.79
ERR1389721,1.0,0.832
ERR1389793,1.0,0.704
ERR1389803,1.0,0.788
ERR1389804,0.0,0.696
ERR1389816,0.0,0.766
ERR1389841,0.0,0.608
ERR1389845,1.0,0.802
ERR1389896,1.0,0.742
ERR1389921,0.0,0.834
ERR1389935,0.0,0.654
ERR1389937,1.0,0.59
ERR1389952,0.0,0.85
ERR1390004,1.0,0.712
ERR1417433,1.0,0.688
ERR1417460,1.0,0.692
ERR1417505,1.0,0.674
ERR1417517,1.0,0.886
ERR1417527,0.0,0.888
ERR1417549,0.0,0.722
ERR1417571,0.0,0.89
ERR1417592,1.0,0.718
ERR1417601,1.0,0.88
ERR1417644,0.0,0.784
ERR1417645,0.0,0.87
ERR1458702,0.0,0.806
ERR1458765,0.0,0.758
ERR1458793,0.0,0.658
ERR1458851,1.0,0.7
ERR1458852,1.0,0.522
ERR1458919,0.0,0.682
ERR1458936,0.0,0.704
ERR1458955,1.0,0.802
ERR1458982,1.0,0.862
ERR1459013,1.0,0.772
ERR1459032,0.0,0.722
ERR1459046,0.0,0.506
ERR1459054,0.0,0.8
ERR1459058,1.0,0.66
ERR1459067,1.0,0.77
ERR1459091,0.0,0.706
ERR1459106,0.0,0.816
ERR1459144,0.0,0.764
ERR1459146,0.0,0.732
ERR1459154,0.0,0.652
ERR1459166,0.0,0.81
ERR1459181,0.0,0.838
ERR1459195,1.0,0.854
ERR1459197,0.0,0.758
ERR1546035,0.0,0.938
ERR1551637,0.0,0.754
ERR1551638,0.0,0.712
ERR1551647,0.0,0.76
ERR1596982,0.0,0.874
ERR1597001,0.0,0.542
ERR1597011,1.0,0.852
ERR1597014,1.0,0.846
ERR1597047,0.0,0.8
ERR1597049,1.0,0.932
ERR1597050,1.0,0.854
ERR1597057,0.0,0.856
ERR1597062,1.0,0.874
ERR1597084,1.0,0.608
ERR1597144,1.0,0.848
ERR1597145,1.0,0.756
ERR1597146,1.0,0.852
ERR1678428,0.0,0.894
ERR1678433,1.0,0.908
ERR1678438,1.0,0.928
ERR1678446,1.0,0.764
ERR1678458,0.0,0.684
ERR1678465,0.0,0.524
ERR1678476,1.0,0.742
ERR1678482,1.0,0.814
ERR1678487,0.0,0.714
ERR1841507,1.0,0.818
ERR1841523,0.0,0.788
ERR1841579,0.0,0.886
ERR1841589,0.0,0.772
ERR1841595,0.0,0.682
ERR1841614,1.0,0.76
ERR1841618,0.0,0.628
ERR1841619,1.0,0.716
ERR1841682,1.0,0.776
ERR1841703,0.0,0.746
ERR1841727,1.0,0.714
ERR1841736,0.0,0.874
ERR1841782,0.0,0.662
ERR1841786,0.0,0.884
ERR1841789,1.0,0.862
ERR1842693,1.0,0.85
ERR1842699,1.0,0.86
ERR1842700,1.0,0.848
ERR1842721,0.0,0.876
ERR1842727,0.0,0.888
ERR1842743,1.0,0.734
ERR1842745,1.0,0.758
ERR1842754,0.0,0.728
ERR1842775,1.0,0.816
ERR1842776,0.0,0.672
ERR1842801,0.0,0.772
ERR1842802,1.0,0.886
ERR1842803,0.0,0.758
ERR1842804,1.0,0.96
ERR1842809,1.0,0.926
ERR1842810,0.0,0.912
ERR1842832,0.0,0.766
ERR1842837,1.0,0.758
ERR1842884,1.0,0.908
ERR1842887,1.0,0.94
ERR1842890,1.0,0.868
ERR1842899,1.0,0.944
ERR1843491,1.0,0.838
ERR1843496,1.0,0.74
ERR1843507,0.0,0.762
ERR1843528,1.0,0.88
ERR1843565,0.0,0.768
ERR1843575,0.0,0.836
ERR1843577,0.0,0.736
ERR1843582,0.0,0.546
ERR1843590,0.0,0.728
ERR1843601,1.0,0.796
ERR1843605,0.0,0.704
ERR1843606,1.0,0.64
ERR1843672,1.0,0.848
ERR1843695,0.0,0.536
ERR1843715,0.0,0.536
ERR1843726,1.0,0.572
ERR1843735,0.0,0.896
ERR1843761,1.0,0.794
ERR1843787,0.0,0.738
ERR1843791,0.0,0.914
ERR1843794,1.0,0.89
ERR1843807,1.0,0.784
ERR1843820,1.0,0.768
ERR1843828,1.0,0.848
ERR1843834,1.0,0.674
ERR1844570,0.0,0.738
ERR1844586,1.0,0.626
ERR1844622,1.0,0.616
ERR1844626,0.0,0.914
ERR1844657,0.0,0.678
ERR1845729,0.0,0.594
ERR1845766,0.0,0.728
ERR1845791,1.0,0.94
ERR1845958,0.0,0.884
ERR1845967,0.0,0.886
ERR1845971,1.0,0.562
ERR1846005,0.0,0.782
ERR1846017,0.0,0.72
ERR1846020,0.0,0.672
ERR1846063,1.0,0.794
ERR1846079,1.0,0.754
ERR1846091,0.0,0.84
ERR1846093,1.0,0.782
ERR1846105,1.0,0.754
ERR1846129,0.0,0.762
ERR1846179,0.0,0.888
ERR1846187,0.0,0.948
ERR1846212,1.0,0.874
ERR1854667,1.0,0.614
ERR1854676,0.0,0.636
ERR1854685,0.0,0.604
ERR1854689,0.0,0.894
ERR1854696,0.0,0.76
ERR2032178,1.0,0.696
ERR2032206,0.0,0.854
ERR2032242,1.0,0.854
ERR2032279,0.0,0.682
ERR2032329,0.0,0.84
ERR2032330,0.0,0.88
ERR2032381,0.0,0.788
ERR2032384,0.0,0.74
ERR2032401,0.0,0.8
ERR2032539,0.0,0.904
ERR2032552,0.0,0.854
ERR2032569,0.0,0.624
ERR2032578,0.0,0.854
ERR2032579,0.0,0.69
ERR2032728,0.0,0.694
ERR2032759,0.0,0.634
ERR2032783,1.0,0.92
ERR2032862,1.0,0.884
ERR2032904,1.0,0.924
ERR2032913,0.0,0.68
ERR2033486,0.0,0.728
ERR2056787,1.0,0.852
ERR2056793,0.0,0.942
ERR2056798,0.0,0.736
ERR2056812,0.0,0.756
ERR2056814,0.0,0.526
ERR2056848,1.0,0.8
ERR2056850,0.0,0.576
ERR2056855,1.0,0.916
ERR2056865,1.0,0.81
ERR2056891,1.0,0.844
ERR2056893,1.0,0.828
ERR2056907,1.0,0.822
ERR2057013,1.0,0.872
ERR2057022,0.0,0.814
ERR2057057,0.0,0.682
ERR2057109,0.0,0.834
ERR2057129,0.0,0.826
ERR2057130,0.0,0.776
ERR2057148,0.0,0.72
ERR2057149,1.0,0.686
ERR2057151,1.0,0.926
ERR2057196,1.0,0.696
ERR2057198,0.0,0.794
ERR2057218,1.0,0.854
ERR2091859,1.0,0.882
ERR2091893,0.0,0.712
ERR2091906,0.0,0.594
ERR2091932,0.0,0.62
ERR2091934,1.0,0.634
ERR2091937,1.0,0.642
ERR2091968,1.0,0.93
ERR2091972,1.0,0.766
ERR2091998,1.0,0.704
ERR2092010,0.0,0.72
ERR2092038,0.0,0.772
ERR2092060,1.0,0.724
ERR2092065,0.0,0.674
ERR2092066,1.0,0.878
ERR2092072,1.0,0.884
ERR2092102,0.0,0.654
ERR2092158,0.0,0.674
ERR2092160,0.0,0.738
ERR2092180,0.0,0.782
ERR2092183,0.0,0.706
ERR2092215,0.0,0.85
ERR2092216,0.0,0.772
ERR2092222,0.0,0.826
ERR2092223,0.0,0.85
ERR2092260,0.0,0.75
ERR2092265,0.0,0.726
ERR2092266,0.0,0.622
ERR2092267,0.0,0.814
ERR2092268,0.0,0.85
ERR2092273,0.0,0.64
ERR2092323,0.0,0.886
ERR2092328,0.0,0.94
ERR2092330,0.0,0.83
ERR2092335,0.0,0.85
ERR2092339,0.0,0.838
ERR2092346,0.0,0.584
ERR2092361,0.0,0.85
ERR2092362,0.0,0.914
ERR2092363,0.0,0.71
ERR2092364,0.0,0.754
ERR2092368,0.0,0.844
ERR2092379,0.0,0.868
ERR2092385,0.0,0.904
ERR2092405,0.0,0.824
ERR2092415,0.0,0.812
ERR2092427,0.0,0.93
