GlobalSpecies0001 34837
GlobalSpecies0002 22983
GlobalSpecies0003 894
GlobalSpecies0004 6487
GlobalSpecies0005 8833
GlobalSpecies0006 3952
GlobalSpecies0007 4551
GlobalSpecies0008 83442
GlobalSpecies0009 3605
GlobalSpecies0010 13876
GlobalSpecies0011 645
GlobalSpecies0012 1607
GlobalSpecies0013 11594
GlobalSpecies0014 6806
GlobalSpecies0015 39851
GlobalSpecies0016 12989
GlobalSpecies0017 41394
GlobalSpecies0018 5355
GlobalSpecies0019 12403
GlobalSpecies0020 2957
GlobalSpecies0021 34395
GlobalSpecies0022 28512
GlobalSpecies0023 286
GlobalSpecies0024 3534
GlobalSpecies0025 3618
GlobalSpecies0026 23264
GlobalSpecies0027 23580
GlobalSpecies0028 19127
GlobalSpecies0029 25840
GlobalSpecies0030 35176
GlobalSpecies0031 12340
GlobalSpecies0032 16151
GlobalSpecies0033 2223
GlobalSpecies0034 2490
GlobalSpecies0035 24803
GlobalSpecies0036 59822
GlobalSpecies0037 31515
GlobalSpecies0038 54441
GlobalSpecies0039 24822
GlobalSpecies0040 33983
GlobalSpecies0041 16671
GlobalSpecies0042 4006
GlobalSpecies0043 7810
GlobalSpecies0044 412
GlobalSpecies0045 35129
GlobalSpecies0046 4577
GlobalSpecies0047 37063
GlobalSpecies0048 29767
GlobalSpecies0049 15098
GlobalSpecies0050 2695
GlobalSpecies0051 699
GlobalSpecies0052 1899
GlobalSpecies0053 10819
GlobalSpecies0054 18958
GlobalSpecies0055 18602
GlobalSpecies0056 1249
GlobalSpecies0057 3358
GlobalSpecies0058 4241
GlobalSpecies0059 7530
GlobalSpecies0060 1133
GlobalSpecies0061 4120
GlobalSpecies0062 25451
GlobalSpecies0063 8847
GlobalSpecies0064 16178
GlobalSpecies0065 18942
GlobalSpecies0066 40006
GlobalSpecies0067 5784
GlobalSpecies0068 80738
GlobalSpecies0069 9006
GlobalSpecies0070 41181
GlobalSpecies0071 8342
GlobalSpecies0072 23857
GlobalSpecies0073 19919
GlobalSpecies0074 23668
GlobalSpecies0075 12938
GlobalSpecies0076 68300
GlobalSpecies0077 35099
GlobalSpecies0078 23029
GlobalSpecies0079 7126
GlobalSpecies0080 5071
GlobalSpecies0081 5486
GlobalSpecies0082 15992
GlobalSpecies0083 12907
GlobalSpecies0084 17531
GlobalSpecies0085 6941
GlobalSpecies0086 13935
GlobalSpecies0087 48130
GlobalSpecies0088 5534
GlobalSpecies0089 764
GlobalSpecies0090 3568
GlobalSpecies0091 1690
GlobalSpecies0092 29687
GlobalSpecies0093 31139
GlobalSpecies0094 43663
GlobalSpecies0095 1534
GlobalSpecies0096 15067
GlobalSpecies0097 3240
GlobalSpecies0098 27492
GlobalSpecies0099 14864
GlobalSpecies0100 20953
GlobalSpecies0101 52871
GlobalSpecies0102 17321
GlobalSpecies0103 19977
GlobalSpecies0104 6470
GlobalSpecies0105 6253
GlobalSpecies0106 1778
GlobalSpecies0107 38341
GlobalSpecies0108 12037
GlobalSpecies0109 7296
GlobalSpecies0110 6148
GlobalSpecies0111 22091
GlobalSpecies0112 16988
GlobalSpecies0113 48906
GlobalSpecies0114 15008
GlobalSpecies0115 51336
GlobalSpecies0116 3079
GlobalSpecies0117 19452
GlobalSpecies0118 12103
GlobalSpecies0119 17698
GlobalSpecies0120 3640
GlobalSpecies0121 23947
GlobalSpecies0122 6558
GlobalSpecies0123 5829
GlobalSpecies0124 9202
GlobalSpecies0125 50608
