SampleID,TrueLabel,PredictedProbability
SRR6463032,1,0.982
SRR6463037,1,0.952
SRR6463054,1,0.918
SRR6463059,1,0.928
SRR6463088,0,0.58
SRR6463090,0,0.724
SRR6463092,0,0.56
SRR6463094,0,0.648
SRR6463096,0,0.622
SRR6463099,1,1.0
SRR6463102,1,0.886
SRR6463122,0,0.608
SRR6463123,0,0.544
SRR6463124,0,0.472
SRR6463125,0,0.602
SRR6463141,1,0.996
SRR6463142,1,0.832
SRR6463160,1,0.868
SRR6463161,1,0.718
SRR6463179,1,0.978
SRR6463189,1,0.818
SRR6463192,1,0.972
SRR6463196,0,0.696
SRR6463198,0,0.67
SRR6463200,0,0.692
SRR6463202,0,0.658
SRR6463208,0,0.724
SRR6463213,1,0.89
SRR6463215,1,0.922
SRR6463217,1,0.98
SRR6463221,0,0.674
SRR6463255,1,0.916
SRR6463258,1,0.992
SRR6463260,1,0.942
SRR6463265,1,0.988
SRR6463268,0,0.72
SRR6463269,0,0.8
SRR6463270,0,0.684
SRR6463271,0,0.66
SRR6463272,0,0.692
SRR6463273,0,0.644
SRR6463274,0,0.75
SRR6463275,0,0.55
SRR6463276,0,0.628
SRR6463277,0,0.57
SRR6463278,1,0.966
SRR6463283,1,0.918
SRR6463288,1,0.77
SRR6463292,1,0.924
SRR6463295,1,0.924
SRR6463332,1,0.99
SRR6463337,1,0.82
SRR6463349,1,0.866
SRR6463351,1,0.878
SRR6463355,1,0.994
SRR6463392,0,0.596
SRR6463393,0,0.726
SRR6463394,0,0.788
SRR6463395,0,0.62
SRR6463396,0,0.742
SRR6463397,0,0.702
SRR6463398,0,0.49
SRR6463399,0,0.848
SRR6463400,0,0.924
SRR6463403,1,0.916
SRR6463408,1,0.892
SRR6463413,1,0.944
SRR6463418,1,0.748
