SampleID,TrueLabel,PredictedProbability
SRR5762482,1,0.802
SRR5762483,1,0.908
SRR5762484,1,0.856
SRR5762485,1,0.96
SRR5762486,1,0.86
SRR5762487,1,0.938
SRR5762488,0,0.86
SRR5762489,0,0.858
SRR5762490,1,0.874
SRR5762491,1,0.93
SRR5762492,1,0.902
SRR5762493,1,0.92
SRR5762494,0,0.876
SRR5762495,0,0.824
SRR5762496,0,0.954
SRR5762497,0,0.78
SRR5762498,0,0.884
SRR5762499,0,0.876
SRR5762500,0,0.7
SRR5762501,0,0.864
SRR5762502,1,0.906
SRR5762503,0,0.922
SRR5762504,0,0.874
SRR5762505,1,0.842
SRR5762506,1,0.92
SRR5762507,0,0.62
SRR5762508,0,0.952
SRR5762509,1,0.802
SRR5762510,0,0.852
SRR5762511,0,0.732
SRR5762512,0,0.914
SRR5762513,0,0.888
SRR5762514,0,0.698
SRR5762515,1,0.892
SRR5762516,0,0.764
SRR5762517,1,0.774
SRR5762518,1,0.924
SRR5762519,0,0.776
SRR5762520,1,0.778
SRR5762521,0,0.85
SRR5762522,1,0.94
SRR5762523,0,0.922
SRR5762524,0,0.872
SRR5762525,0,0.698
SRR5762526,0,0.916
SRR5762527,0,0.844
SRR5762528,0,0.824
SRR5762529,0,0.834
SRR5762530,0,0.752
SRR5762531,1,0.908
SRR5762532,0,0.822
SRR5762533,0,0.92
SRR5762534,1,0.892
SRR5762535,1,0.882
SRR5762536,0,0.89
SRR5762537,1,0.806
SRR5762538,0,0.898
SRR5762539,0,0.846
SRR5762540,0,0.828
SRR5762541,1,0.95
SRR5762542,0,0.958
SRR5762543,1,0.832
SRR5762544,1,0.848
SRR5762545,0,0.848
SRR5762546,1,0.958
SRR5762548,0,0.764
SRR5762549,0,0.916
SRR5762550,1,0.898
SRR5762551,0,0.808
SRR5762552,1,0.904
SRR5762553,0,0.806
SRR5762554,1,0.798
SRR5762555,0,0.858
SRR5762556,0,0.94
SRR5762557,1,0.81
SRR5762558,0,0.858
SRR5762559,1,0.876
SRR5762560,1,0.906
SRR5762561,0,0.802
SRR5762562,1,0.914
SRR5762563,1,0.832
SRR5762564,0,0.956
