SampleID,TrueLabel,PredictedProbability
ERR1368883,1,0.924
ERR1368884,1,0.986
ERR1368893,1,0.956
ERR1368895,1,0.972
ERR1368902,1,0.704
ERR1368910,1,0.972
ERR1368926,1,0.95
ERR1368945,1,0.944
ERR1368970,0,0.756
ERR1368971,0,0.956
ERR1368972,0,0.748
ERR1368973,0,0.89
ERR1368977,1,0.948
ERR1368978,1,0.986
ERR1368979,1,0.994
ERR1368981,1,0.908
ERR1368982,1,0.978
ERR1368983,1,0.964
ERR1368984,1,0.954
ERR1368989,1,0.986
ERR1368991,1,0.974
ERR1368993,1,0.988
ERR1368995,1,0.998
ERR1368997,1,0.99
ERR1369003,1,0.968
ERR1369004,1,0.842
ERR1369006,1,0.996
ERR1369007,1,0.988
ERR1369008,1,0.978
ERR1369010,1,0.992
ERR1369012,1,0.98
ERR1369014,1,0.948
ERR1369015,1,0.992
ERR1369016,1,0.976
ERR1369017,1,0.84
ERR1369018,1,0.986
ERR1369019,1,0.974
ERR1369020,1,0.968
ERR1369021,1,0.996
ERR1369028,1,0.97
ERR1369031,1,0.93
ERR1369033,1,0.99
ERR1369035,1,0.934
ERR1369037,1,0.922
ERR1369038,0,0.744
ERR1369039,1,0.936
ERR1369040,1,0.864
ERR1369042,1,0.898
ERR1369048,1,0.974
ERR1369049,1,0.918
ERR1369050,1,0.982
ERR1369051,1,0.986
ERR1369052,1,0.984
ERR1369053,1,0.994
ERR1369054,1,0.988
ERR1369058,1,0.976
ERR1369061,1,0.996
ERR1369062,1,0.976
ERR1369063,1,0.992
ERR1369066,1,0.984
ERR1369069,1,0.982
ERR1369070,1,0.978
ERR1369071,1,0.962
ERR1369073,1,0.994
ERR1369078,1,0.994
ERR1369079,1,0.974
ERR1369090,1,0.904
ERR1369092,1,0.862
ERR1369098,1,0.992
ERR1369099,1,0.966
ERR1369102,1,0.982
ERR1369103,1,0.996
ERR1369107,1,0.99
ERR1369108,0,0.996
ERR1369109,0,0.936
ERR1369112,1,0.996
ERR1369115,1,0.886
ERR1369116,1,0.776
ERR1369117,1,0.846
ERR1369118,1,0.93
ERR1369119,1,0.97
ERR1369123,1,0.792
ERR1369124,1,0.904
ERR1369126,1,0.942
ERR1369127,1,0.976
ERR1369130,1,0.86
ERR1369132,1,0.946
ERR1369133,1,0.94
ERR1369134,1,0.94
ERR1369135,1,0.984
ERR1369136,1,0.966
ERR1369138,1,0.994
ERR1369139,1,0.982
ERR1369140,1,0.906
ERR1369141,1,0.942
ERR1369146,1,0.982
ERR1369147,1,0.91
ERR1369148,1,0.924
ERR1369153,1,0.944
ERR1369154,1,0.992
ERR1369155,1,0.98
ERR1369156,1,0.994
ERR1369157,1,0.98
ERR1369158,1,0.992
ERR1369163,1,0.978
ERR1369170,1,0.992
ERR1369171,1,0.984
ERR1369173,1,0.998
ERR1369176,1,0.988
ERR1369180,1,0.838
ERR1369183,0,0.944
ERR1369184,1,0.996
ERR1369186,1,0.978
ERR1369188,0,0.87
ERR1369193,1,0.998
ERR1369195,1,0.934
ERR1369200,1,0.978
ERR1369201,1,0.994
ERR1369204,1,0.988
ERR1369207,1,0.968
ERR1369221,1,0.984
ERR1369223,1,0.998
ERR1369226,0,0.892
ERR1369229,1,0.984
ERR1369230,0,0.832
ERR1369231,1,0.996
ERR1369233,0,0.664
ERR1369236,1,0.972
ERR1369246,0,0.942
ERR1369247,1,0.986
ERR1369249,1,0.992
ERR1369250,0,0.924
ERR1369254,1,0.974
ERR1369255,1,0.984
ERR1369259,1,0.916
ERR1369266,1,0.942
ERR1369267,1,0.974
ERR1369268,1,0.978
ERR1369269,1,0.956
ERR1369270,0,0.76
ERR1369271,0,0.748
ERR1369272,0,0.914
ERR1369275,1,0.922
ERR1369276,1,0.928
ERR1369277,1,0.994
ERR1369278,0,0.98
ERR1369282,1,0.984
ERR1369283,1,0.976
ERR1369284,1,0.984
ERR1369285,1,0.948
ERR1369290,1,0.97
ERR1369292,0,0.97
ERR1369293,0,0.814
ERR1369295,1,0.892
ERR1369300,1,0.996
ERR1369301,1,0.996
ERR1369302,1,0.982
ERR1369305,0,0.944
ERR1369309,0,0.91
