SampleID,TrueLabel,PredictedProbability
ERR2167319,1.0,0.538
ERR2167320,1.0,0.556
ERR2167321,1.0,0.534
ERR2167322,1.0,0.544
ERR2167323,1.0,0.512
ERR2167324,1.0,0.462
ERR2167325,1.0,0.53
ERR2167326,1.0,0.484
ERR2167327,1.0,0.562
ERR2167328,1.0,0.536
ERR2167329,1.0,0.536
ERR2167330,1.0,0.486
ERR2167331,1.0,0.532
ERR2167332,1.0,0.484
ERR2167333,1.0,0.472
ERR2167334,1.0,0.476
ERR2167335,0.0,0.54
ERR2167336,0.0,0.508
ERR2167337,0.0,0.57
ERR2167338,0.0,0.434
ERR2167339,0.0,0.586
ERR2167340,0.0,0.54
ERR2167341,0.0,0.52
ERR2167342,0.0,0.504
ERR2167343,0.0,0.546
ERR2167344,0.0,0.414
ERR2167345,0.0,0.652
ERR2167346,0.0,0.534
ERR2167347,0.0,0.542
ERR2167348,0.0,0.518
ERR2167349,0.0,0.534
ERR2167350,0.0,0.54
ERR2167351,0.0,0.584
ERR2167352,0.0,0.53
ERR2167353,0.0,0.44
ERR2167354,1.0,0.594
ERR2167355,1.0,0.55
ERR2167356,1.0,0.548
ERR2167357,1.0,0.516
ERR2167358,1.0,0.552
ERR2167359,1.0,0.572
ERR2167360,1.0,0.506
ERR2167361,1.0,0.512
ERR2167362,1.0,0.506
ERR2167363,1.0,0.466
ERR2167364,1.0,0.602
ERR2167365,1.0,0.512
ERR2167366,1.0,0.538
ERR2167367,1.0,0.56
ERR2167368,1.0,0.496
ERR2167369,1.0,0.54
ERR2167370,1.0,0.418
ERR2167371,1.0,0.462
ERR2167372,1.0,0.506
ERR2167373,1.0,0.57
ERR2167374,1.0,0.52
ERR2167375,1.0,0.532
ERR2167376,1.0,0.538
ERR2167377,1.0,0.48
ERR2167378,1.0,0.504
ERR2167379,1.0,0.592
ERR2167380,1.0,0.502
ERR2167381,1.0,0.518
ERR2167382,1.0,0.546
ERR2167383,1.0,0.486
ERR2167384,1.0,0.566
ERR2167385,1.0,0.524
ERR2167386,1.0,0.54
ERR2167387,1.0,0.628
ERR2167388,1.0,0.438
ERR2167389,1.0,0.544
ERR2167390,1.0,0.518
ERR2167391,1.0,0.49
ERR2167392,1.0,0.538
ERR2167393,1.0,0.494
ERR2167394,1.0,0.576
ERR2167395,1.0,0.55
ERR2167396,1.0,0.514
ERR2167397,1.0,0.502
ERR2167398,1.0,0.408
ERR2167399,1.0,0.516
ERR2167400,1.0,0.476
ERR2167401,1.0,0.566
ERR2167402,1.0,0.566
ERR2167403,1.0,0.558
ERR2167404,1.0,0.508
ERR2167405,1.0,0.44
ERR2167406,1.0,0.458
ERR2167407,1.0,0.62
ERR2167408,1.0,0.486
ERR2167409,1.0,0.53
ERR2167410,1.0,0.536
ERR2167411,1.0,0.48
ERR2167412,1.0,0.61
ERR2167413,1.0,0.58
ERR2167414,1.0,0.474
ERR2167415,1.0,0.56
ERR2167416,1.0,0.58
ERR2167417,1.0,0.626
ERR2167418,1.0,0.506
ERR2167419,1.0,0.464
ERR2167420,1.0,0.522
ERR2167421,1.0,0.526
ERR2167422,1.0,0.536
ERR2167423,1.0,0.55
ERR2167424,1.0,0.436
ERR2167425,1.0,0.51
ERR2167426,1.0,0.572
ERR2167427,1.0,0.504
ERR2167428,1.0,0.496
ERR2168235,1.0,0.55
ERR2168240,1.0,0.57
ERR2168242,1.0,0.692
ERR2168246,1.0,0.586
ERR2168247,1.0,0.38
ERR2168248,1.0,0.522
ERR2168249,1.0,0.586
ERR2168250,1.0,0.514
ERR2168251,1.0,0.488
ERR2168252,1.0,0.478
ERR2168253,1.0,0.438
ERR2168254,1.0,0.516
ERR2168255,1.0,0.544
ERR2168258,1.0,0.478
ERR2168259,1.0,0.516
ERR2168260,1.0,0.552
ERR2168261,1.0,0.374
ERR2168265,1.0,0.494
ERR2168266,1.0,0.558
ERR2168267,1.0,0.504
ERR2168273,1.0,0.508
ERR2168276,1.0,0.518
ERR2168277,1.0,0.49
ERR2168280,1.0,0.478
ERR2168282,1.0,0.49
ERR2168283,1.0,0.464
ERR2168284,1.0,0.438
ERR2168286,1.0,0.452
ERR2168287,1.0,0.43
ERR2168290,1.0,0.56
ERR2168293,1.0,0.482
ERR2168294,1.0,0.486
ERR2168296,1.0,0.618
ERR2168297,1.0,0.392
ERR2168300,1.0,0.574
ERR2168301,1.0,0.434
ERR2168302,1.0,0.49
ERR2168308,1.0,0.516
ERR2168310,1.0,0.466
ERR2168311,1.0,0.464
ERR2168315,1.0,0.496
ERR2168316,1.0,0.44
ERR2168317,1.0,0.376
ERR2168318,1.0,0.408
ERR2168322,1.0,0.46
ERR2168323,1.0,0.446
ERR2168324,1.0,0.502
ERR2168327,1.0,0.582
ERR2168328,1.0,0.548
ERR2168329,1.0,0.54
ERR2168332,1.0,0.392
ERR2168333,0.0,0.486
ERR2168335,1.0,0.404
ERR2168337,0.0,0.576
ERR2168340,0.0,0.568
ERR2168341,0.0,0.456
ERR2168342,0.0,0.54
ERR2168343,0.0,0.408
ERR2168344,0.0,0.452
ERR2168345,0.0,0.476
ERR2168346,0.0,0.41
ERR2168347,0.0,0.414
ERR2168348,0.0,0.604
ERR2168349,0.0,0.438
ERR2168350,0.0,0.452
ERR2168351,0.0,0.604
ERR2168352,0.0,0.61
ERR2168353,0.0,0.428
ERR2168354,0.0,0.528
ERR2168355,0.0,0.528
ERR2168356,1.0,0.644
ERR2168357,1.0,0.422
ERR2168358,0.0,0.444
ERR2168359,0.0,0.464
ERR2168360,0.0,0.462
ERR2168361,0.0,0.544
ERR2168362,0.0,0.398
ERR2168363,0.0,0.498
ERR2168365,0.0,0.392
ERR2168366,0.0,0.46
ERR2168367,1.0,0.426
ERR2168368,0.0,0.47
ERR2168369,0.0,0.52
ERR2168370,0.0,0.472
ERR2168371,0.0,0.432
ERR2168372,0.0,0.412
ERR2168373,0.0,0.438
ERR4682180,1.0,0.59
ERR4682181,1.0,0.608
ERR4682182,1.0,0.624
ERR4682183,1.0,0.58
ERR4682184,1.0,0.656
ERR4682185,1.0,0.624
ERR4682186,1.0,0.58
ERR4682187,1.0,0.58
ERR4682188,0.0,0.642
ERR4682189,0.0,0.618
ERR4682190,0.0,0.484
ERR4682191,0.0,0.462
ERR4682192,0.0,0.512
ERR4682193,0.0,0.538
ERR4682194,0.0,0.64
ERR4682195,0.0,0.596
ERR4682196,0.0,0.568
ERR4682197,0.0,0.532
ERR4682198,0.0,0.606
ERR4682199,0.0,0.606
ERR4682200,0.0,0.534
ERR4682201,0.0,0.542
