SampleID,TrueLabel,PredictedProbability
SRR13592997,1.0,0.404
SRR13592998,1.0,0.532
SRR13592999,1.0,0.476
SRR13593000,1.0,0.616
SRR13593001,1.0,0.574
SRR13593002,1.0,0.59
SRR13593003,1.0,0.686
SRR13593004,1.0,0.434
SRR13593005,1.0,0.526
SRR13593006,1.0,0.328
SRR13593007,0.0,0.45
SRR13593008,1.0,0.512
SRR13593009,1.0,0.472
SRR13593010,1.0,0.6
SRR13593011,1.0,0.422
SRR13593012,1.0,0.65
SRR13593013,1.0,0.43
SRR13593014,1.0,0.76
SRR13593015,1.0,0.586
SRR13593016,1.0,0.67
SRR13593017,1.0,0.658
SRR13593018,0.0,0.622
SRR13593019,1.0,0.41
SRR13593020,1.0,0.378
SRR13593021,1.0,0.484
SRR13593022,1.0,0.54
SRR13593023,1.0,0.566
SRR13593024,1.0,0.602
SRR13593025,1.0,0.67
SRR13593026,1.0,0.506
SRR13593027,1.0,0.59
SRR13593028,1.0,0.32
SRR13593029,0.0,0.454
SRR13593030,1.0,0.504
SRR13593031,1.0,0.76
SRR13593032,1.0,0.432
SRR13593033,1.0,0.436
SRR13593034,1.0,0.508
SRR13593035,1.0,0.304
SRR13593036,1.0,0.824
SRR13593037,1.0,0.43
SRR13593038,1.0,0.388
SRR13593039,1.0,0.704
SRR13593040,0.0,0.456
SRR13593041,1.0,0.582
SRR13593042,1.0,0.674
SRR13593043,1.0,0.314
SRR13593044,1.0,0.622
SRR13593045,1.0,0.496
SRR13593046,1.0,0.516
SRR13593047,1.0,0.578
SRR13593048,1.0,0.732
SRR13593049,1.0,0.444
SRR13593050,1.0,0.392
SRR13593051,0.0,0.32
SRR13593052,1.0,0.514
SRR13593053,1.0,0.582
SRR13593054,0.0,0.554
SRR13593055,0.0,0.574
SRR13593056,0.0,0.574
SRR13593057,0.0,0.582
SRR13593058,0.0,0.346
SRR13593059,0.0,0.368
SRR13593060,0.0,0.656
SRR13593061,0.0,0.346
SRR13593062,0.0,0.432
SRR13593063,0.0,0.506
SRR13593064,0.0,0.548
SRR13593065,0.0,0.57
SRR13593066,0.0,0.536
SRR13593067,0.0,0.692
SRR13593068,0.0,0.426
SRR13593069,0.0,0.424
SRR13593070,0.0,0.306
SRR13593071,0.0,0.316
SRR13593072,0.0,0.676
SRR13593073,0.0,0.656
SRR13593074,0.0,0.58
SRR13593075,0.0,0.586
SRR13593076,0.0,0.398
SRR13593077,0.0,0.302
SRR13593078,0.0,0.546
SRR13593079,0.0,0.292
SRR13593080,0.0,0.514
SRR13593081,0.0,0.608
SRR13593082,0.0,0.39
SRR13593083,0.0,0.596
SRR13593084,0.0,0.484
SRR13593085,0.0,0.616
SRR13593086,0.0,0.396
SRR13593087,0.0,0.416
SRR13593088,0.0,0.622
SRR13593089,0.0,0.588
SRR13593090,0.0,0.67
SRR13593091,0.0,0.564
SRR13593092,0.0,0.442
SRR13593093,0.0,0.408
SRR13593094,1.0,0.382
SRR13593095,1.0,0.612
SRR13593096,1.0,0.528
SRR13593097,0.0,0.412
SRR13593098,0.0,0.702
SRR13593099,0.0,0.474
