GlobalSpecies0001 34876
GlobalSpecies0002 22841
GlobalSpecies0003 918
GlobalSpecies0004 6468
GlobalSpecies0005 8589
GlobalSpecies0006 3847
GlobalSpecies0007 4562
GlobalSpecies0008 83815
GlobalSpecies0009 3594
GlobalSpecies0010 13714
GlobalSpecies0011 700
GlobalSpecies0012 1522
GlobalSpecies0013 11994
GlobalSpecies0014 6681
GlobalSpecies0015 39644
GlobalSpecies0016 13182
GlobalSpecies0017 42140
GlobalSpecies0018 5278
GlobalSpecies0019 12240
GlobalSpecies0020 3124
GlobalSpecies0021 33753
GlobalSpecies0022 28410
GlobalSpecies0023 274
GlobalSpecies0024 3613
GlobalSpecies0025 3570
GlobalSpecies0026 23080
GlobalSpecies0027 23413
GlobalSpecies0028 18661
GlobalSpecies0029 25956
GlobalSpecies0030 35007
GlobalSpecies0031 12293
GlobalSpecies0032 15951
GlobalSpecies0033 2264
GlobalSpecies0034 2602
GlobalSpecies0035 25040
GlobalSpecies0036 59824
GlobalSpecies0037 31607
GlobalSpecies0038 54484
GlobalSpecies0039 24622
GlobalSpecies0040 34032
GlobalSpecies0041 16878
GlobalSpecies0042 3858
GlobalSpecies0043 7571
GlobalSpecies0044 425
GlobalSpecies0045 34792
GlobalSpecies0046 4683
GlobalSpecies0047 36821
GlobalSpecies0048 29860
GlobalSpecies0049 15370
GlobalSpecies0050 2800
GlobalSpecies0051 666
GlobalSpecies0052 1911
GlobalSpecies0053 10949
GlobalSpecies0054 18892
GlobalSpecies0055 18654
GlobalSpecies0056 1267
GlobalSpecies0057 3231
GlobalSpecies0058 4306
GlobalSpecies0059 7517
GlobalSpecies0060 1173
GlobalSpecies0061 4170
GlobalSpecies0062 25380
GlobalSpecies0063 8899
GlobalSpecies0064 16324
GlobalSpecies0065 18925
GlobalSpecies0066 40216
GlobalSpecies0067 5734
GlobalSpecies0068 80703
GlobalSpecies0069 8799
GlobalSpecies0070 41230
GlobalSpecies0071 8412
GlobalSpecies0072 23754
GlobalSpecies0073 20197
GlobalSpecies0074 23722
GlobalSpecies0075 12968
GlobalSpecies0076 68183
GlobalSpecies0077 35182
GlobalSpecies0078 23078
GlobalSpecies0079 7229
GlobalSpecies0080 5085
GlobalSpecies0081 5443
GlobalSpecies0082 16022
GlobalSpecies0083 12763
GlobalSpecies0084 17264
GlobalSpecies0085 6901
GlobalSpecies0086 13937
GlobalSpecies0087 48494
GlobalSpecies0088 5454
GlobalSpecies0089 797
GlobalSpecies0090 3566
GlobalSpecies0091 1602
GlobalSpecies0092 29848
GlobalSpecies0093 31082
GlobalSpecies0094 43413
GlobalSpecies0095 1621
GlobalSpecies0096 15031
GlobalSpecies0097 3216
GlobalSpecies0098 27417
GlobalSpecies0099 14841
GlobalSpecies0100 20970
GlobalSpecies0101 52389
GlobalSpecies0102 17422
GlobalSpecies0103 20011
GlobalSpecies0104 6298
GlobalSpecies0105 5981
GlobalSpecies0106 1838
GlobalSpecies0107 38273
GlobalSpecies0108 12101
GlobalSpecies0109 7392
GlobalSpecies0110 6099
GlobalSpecies0111 22083
GlobalSpecies0112 17002
GlobalSpecies0113 48729
