SampleID,TrueLabel,PredictedProbability
ERR10360101,0.0,0.682
ERR1079965,1.0,0.67
ERR11274477,0.0,0.748
ERR1315804,0.0,0.85
ERR1315836,0.0,0.888
ERR1316005,1.0,0.87
ERR1316046,0.0,0.772
ERR1316076,1.0,0.742
ERR1316092,1.0,0.95
ERR1316116,1.0,0.71
ERR1316179,0.0,0.834
ERR1316217,1.0,0.816
ERR1316253,1.0,0.846
ERR1389626,1.0,0.666
ERR1389661,1.0,0.834
ERR1389691,0.0,0.788
ERR1389721,1.0,0.848
ERR1389793,1.0,0.702
ERR1389803,1.0,0.808
ERR1389804,0.0,0.742
ERR1389816,0.0,0.778
ERR1389841,0.0,0.61
ERR1389845,1.0,0.772
ERR1389896,1.0,0.722
ERR1389921,0.0,0.818
ERR1389935,0.0,0.648
ERR1389937,1.0,0.588
ERR1389952,0.0,0.83
ERR1390004,1.0,0.734
ERR1417433,1.0,0.664
ERR1417460,1.0,0.7
ERR1417505,1.0,0.672
ERR1417517,1.0,0.876
ERR1417527,0.0,0.894
ERR1417549,0.0,0.666
ERR1417571,0.0,0.856
ERR1417592,1.0,0.726
ERR1417601,1.0,0.862
ERR1417644,0.0,0.792
ERR1417645,0.0,0.852
ERR1458702,0.0,0.788
ERR1458765,0.0,0.718
ERR1458793,0.0,0.71
ERR1458851,1.0,0.69
ERR1458852,1.0,0.522
ERR1458919,0.0,0.636
ERR1458936,0.0,0.702
ERR1458955,1.0,0.8
ERR1458982,1.0,0.846
ERR1459013,1.0,0.816
ERR1459032,0.0,0.748
ERR1459046,0.0,0.514
ERR1459054,0.0,0.812
ERR1459058,1.0,0.666
ERR1459067,1.0,0.788
ERR1459091,0.0,0.71
ERR1459106,0.0,0.802
ERR1459144,0.0,0.788
ERR1459146,0.0,0.762
ERR1459154,0.0,0.608
ERR1459166,0.0,0.808
ERR1459181,0.0,0.83
ERR1459195,1.0,0.85
ERR1459197,0.0,0.726
ERR1546035,0.0,0.958
ERR1551637,0.0,0.772
ERR1551638,0.0,0.694
ERR1551647,0.0,0.766
ERR1596982,0.0,0.88
ERR1597001,0.0,0.524
ERR1597011,1.0,0.866
ERR1597014,1.0,0.872
ERR1597047,0.0,0.788
ERR1597049,1.0,0.954
ERR1597050,1.0,0.854
ERR1597057,0.0,0.856
ERR1597062,1.0,0.868
ERR1597084,1.0,0.56
ERR1597144,1.0,0.83
ERR1597145,1.0,0.754
ERR1597146,1.0,0.872
ERR1678428,0.0,0.9
ERR1678433,1.0,0.9
ERR1678438,1.0,0.938
ERR1678446,1.0,0.782
ERR1678458,0.0,0.674
ERR1678465,0.0,0.566
ERR1678476,1.0,0.73
ERR1678482,1.0,0.802
ERR1678487,0.0,0.712
ERR1841507,1.0,0.846
ERR1841523,0.0,0.806
ERR1841579,0.0,0.858
ERR1841589,0.0,0.756
ERR1841595,0.0,0.644
ERR1841614,1.0,0.714
ERR1841618,0.0,0.648
ERR1841619,1.0,0.706
ERR1841682,1.0,0.766
ERR1841703,0.0,0.768
ERR1841727,1.0,0.696
ERR1841736,0.0,0.882
ERR1841782,0.0,0.644
ERR1841786,0.0,0.836
ERR1841789,1.0,0.834
ERR1842693,1.0,0.822
ERR1842699,1.0,0.862
ERR1842700,1.0,0.846
ERR1842721,0.0,0.91
ERR1842727,0.0,0.888
ERR1842743,1.0,0.706
ERR1842745,1.0,0.76
ERR1842754,0.0,0.748
ERR1842775,1.0,0.788
ERR1842776,0.0,0.652
ERR1842801,0.0,0.788
ERR1842802,1.0,0.918
ERR1842803,0.0,0.776
ERR1842804,1.0,0.952
ERR1842809,1.0,0.928
ERR1842810,0.0,0.87
ERR1842832,0.0,0.796
ERR1842837,1.0,0.756
ERR1842884,1.0,0.916
ERR1842887,1.0,0.922
ERR1842890,1.0,0.812
ERR1842899,1.0,0.944
ERR1843491,1.0,0.844
ERR1843496,1.0,0.766
ERR1843507,0.0,0.788
ERR1843528,1.0,0.87
ERR1843565,0.0,0.782
ERR1843575,0.0,0.832
ERR1843577,0.0,0.76
ERR1843582,0.0,0.534
ERR1843590,0.0,0.738
ERR1843601,1.0,0.79
ERR1843605,0.0,0.688
ERR1843606,1.0,0.65
ERR1843672,1.0,0.786
ERR1843695,0.0,0.534
ERR1843715,0.0,0.528
ERR1843726,1.0,0.6
ERR1843735,0.0,0.884
ERR1843761,1.0,0.828
