SampleID,TrueLabel,PredictedProbability
CRR345250,1.0,0.644
CRR345251,1.0,0.67
CRR345252,1.0,0.6
CRR345253,1.0,0.554
CRR345254,1.0,0.664
CRR345255,1.0,0.658
CRR345256,1.0,0.618
CRR345257,1.0,0.588
CRR345258,1.0,0.566
CRR345259,1.0,0.692
CRR345260,1.0,0.682
CRR345261,1.0,0.636
CRR345262,1.0,0.64
CRR345263,1.0,0.516
CRR345264,1.0,0.646
CRR345265,1.0,0.622
CRR345266,1.0,0.634
CRR345267,1.0,0.63
CRR345268,1.0,0.488
CRR345269,1.0,0.582
CRR345270,1.0,0.55
CRR345271,1.0,0.634
CRR345272,1.0,0.678
CRR345273,1.0,0.662
CRR345274,1.0,0.55
CRR345275,1.0,0.626
CRR345276,1.0,0.62
CRR345277,1.0,0.582
CRR345278,1.0,0.668
CRR345279,1.0,0.642
CRR345280,1.0,0.644
CRR345281,1.0,0.536
CRR345282,1.0,0.59
CRR345283,1.0,0.664
CRR345284,1.0,0.57
CRR345285,1.0,0.53
CRR345286,1.0,0.586
CRR345287,1.0,0.526
CRR345288,1.0,0.608
CRR345289,1.0,0.546
CRR345290,1.0,0.664
CRR345291,1.0,0.654
CRR345292,1.0,0.646
CRR345293,1.0,0.568
CRR345294,1.0,0.568
CRR345295,1.0,0.586
CRR345296,1.0,0.606
CRR345297,1.0,0.646
CRR345298,0.0,0.544
CRR345299,0.0,0.606
CRR345300,0.0,0.662
CRR345301,0.0,0.596
CRR345302,0.0,0.618
CRR345303,0.0,0.558
CRR345304,0.0,0.602
CRR345305,0.0,0.638
CRR345306,0.0,0.594
CRR345307,0.0,0.59
CRR345308,0.0,0.612
