SampleID,TrueLabel,PredictedProbability
ERR1368881,1,0.864
ERR1368886,1,0.812
ERR1368887,1,0.818
ERR1368888,1,0.398
ERR1368889,1,0.628
ERR1368896,1,0.794
ERR1368897,1,0.68
ERR1368903,1,0.662
ERR1368906,1,0.62
ERR1368909,1,0.68
ERR1368913,1,0.862
ERR1368914,1,0.68
ERR1368915,1,0.69
ERR1368919,1,0.668
ERR1368921,1,0.754
ERR1368923,1,0.574
ERR1368925,1,0.762
ERR1368930,1,0.72
ERR1368933,1,0.738
ERR1368935,1,0.764
ERR1368936,1,0.702
ERR1368937,1,0.804
ERR1368938,1,0.808
ERR1368940,1,0.642
ERR1368950,1,0.862
ERR1368952,1,0.874
ERR1368955,1,0.886
ERR1368956,1,0.872
ERR1368958,1,0.756
ERR1368959,1,0.832
ERR1368961,1,0.886
ERR1368962,1,0.604
ERR1368966,1,0.772
ERR1368967,1,0.628
ERR1368968,1,0.748
ERR1368970,0,0.53
ERR1368971,0,0.712
ERR1368972,0,0.64
ERR1368973,0,0.638
ERR1368980,1,0.548
ERR1368986,1,0.73
ERR1368987,1,0.806
ERR1368992,1,0.85
ERR1368994,1,0.746
ERR1368996,1,0.794
ERR1368999,1,0.772
ERR1369009,1,0.804
ERR1369013,1,0.566
ERR1369023,1,0.62
ERR1369025,1,0.808
ERR1369026,1,0.458
ERR1369027,1,0.498
ERR1369029,1,0.648
ERR1369038,0,0.486
ERR1369045,1,0.8
ERR1369046,1,0.834
ERR1369064,1,0.872
ERR1369067,1,0.566
ERR1369068,1,0.778
ERR1369074,1,0.544
ERR1369077,1,0.936
ERR1369080,1,0.832
ERR1369081,1,0.948
ERR1369082,1,0.794
ERR1369083,1,0.94
ERR1369084,1,0.788
ERR1369085,1,0.94
ERR1369086,1,0.702
ERR1369087,1,0.936
ERR1369088,1,0.694
ERR1369089,1,0.946
ERR1369093,1,0.566
ERR1369094,1,0.644
ERR1369095,1,0.656
ERR1369096,1,0.768
ERR1369097,1,0.752
ERR1369100,1,0.582
ERR1369101,1,0.624
ERR1369104,1,0.54
ERR1369108,0,0.812
ERR1369109,0,0.856
ERR1369113,1,0.784
ERR1369114,1,0.924
ERR1369122,1,0.59
ERR1369128,1,0.766
ERR1369129,1,0.914
ERR1369131,1,0.61
ERR1369159,1,0.802
ERR1369160,1,0.896
ERR1369161,1,0.794
ERR1369162,1,0.74
ERR1370265,1,0.802
ERR1370267,1,0.608
ERR1370277,1,0.942
ERR1370283,1,0.702
ERR1370291,0,0.88
ERR1370292,0,0.936
ERR1370293,1,0.956
ERR1370296,0,0.862
ERR1370299,0,0.706
ERR1370303,0,0.56
ERR1370306,0,0.602
ERR1370309,1,0.968
ERR1370313,1,0.744
ERR1370323,0,0.886
ERR1370326,0,0.7
ERR1370336,0,0.754
ERR1370338,0,0.738
ERR1370339,0,0.784
ERR1370342,0,0.724
ERR1370344,1,0.77
ERR1370353,0,0.546
ERR1370357,1,0.924
ERR1370359,1,0.602
ERR1370361,0,0.684
ERR1370362,0,0.87
ERR1370363,0,0.634
ERR1370372,1,0.888
ERR1370373,0,0.698
ERR1370377,1,0.82
ERR1370379,1,0.726
ERR1370381,0,0.466
ERR1370382,0,0.834
ERR1370385,0,0.628
ERR1370386,1,0.71
ERR1370389,1,0.858
ERR1370435,1,0.808
ERR1370439,0,0.648
ERR1370440,1,0.856
ERR1370441,0,0.504
ERR1370449,0,0.614
ERR1370463,1,0.99
ERR1370471,1,0.906
ERR1370477,1,0.932
ERR1370479,0,0.578
ERR1370488,1,0.932
ERR1370492,0,0.782
ERR1370493,0,0.65
ERR1370495,1,0.822
ERR1370505,0,0.658
ERR1370515,1,0.63
ERR1370516,0,0.794
ERR1370524,1,0.642
