SampleID,TrueLabel,PredictedProbability
SRR5762482,1,0.514
SRR5762483,1,0.646
SRR5762484,1,0.788
SRR5762485,1,0.84
SRR5762486,1,0.498
SRR5762487,1,0.728
SRR5762488,0,0.482
SRR5762489,0,0.516
SRR5762490,1,0.536
SRR5762491,1,0.76
SRR5762492,1,0.544
SRR5762493,1,0.578
SRR5762494,0,0.524
SRR5762495,0,0.44
SRR5762496,0,0.76
SRR5762497,0,0.532
SRR5762498,0,0.536
SRR5762499,0,0.448
SRR5762500,0,0.356
SRR5762501,0,0.47
SRR5762502,1,0.574
SRR5762503,0,0.48
SRR5762504,0,0.482
SRR5762505,1,0.494
SRR5762506,1,0.798
SRR5762507,0,0.4
SRR5762508,0,0.61
SRR5762509,1,0.444
SRR5762510,0,0.524
SRR5762511,0,0.426
SRR5762512,0,0.564
SRR5762513,0,0.582
SRR5762514,0,0.382
SRR5762515,1,0.608
SRR5762516,0,0.436
SRR5762517,1,0.434
SRR5762518,1,0.67
SRR5762519,0,0.41
SRR5762520,1,0.412
SRR5762521,0,0.584
SRR5762522,1,0.594
SRR5762523,0,0.558
SRR5762524,0,0.56
SRR5762525,0,0.402
SRR5762526,0,0.55
SRR5762527,0,0.5
SRR5762528,0,0.446
SRR5762529,0,0.502
SRR5762530,0,0.456
SRR5762531,1,0.586
SRR5762532,0,0.552
SRR5762533,0,0.598
SRR5762534,1,0.608
SRR5762535,1,0.52
SRR5762536,0,0.464
SRR5762537,1,0.378
SRR5762538,0,0.576
SRR5762539,0,0.43
SRR5762540,0,0.516
SRR5762541,1,0.604
SRR5762542,0,0.682
SRR5762543,1,0.516
SRR5762544,1,0.42
SRR5762545,0,0.374
SRR5762546,1,0.616
SRR5762548,0,0.43
SRR5762549,0,0.614
SRR5762550,1,0.668
SRR5762551,0,0.468
SRR5762552,1,0.606
SRR5762553,0,0.442
SRR5762554,1,0.412
SRR5762555,0,0.438
SRR5762556,0,0.624
SRR5762557,1,0.534
SRR5762558,0,0.538
SRR5762559,1,0.596
SRR5762560,1,0.698
SRR5762561,0,0.464
SRR5762562,1,0.558
SRR5762563,1,0.46
SRR5762564,0,0.72
