SampleID,TrueLabel,PredictedProbability
CRR345250,1.0,0.512
CRR345251,1.0,0.53
CRR345252,1.0,0.53
CRR345253,1.0,0.58
CRR345254,1.0,0.56
CRR345255,1.0,0.524
CRR345256,1.0,0.514
CRR345257,1.0,0.496
CRR345258,1.0,0.526
CRR345259,1.0,0.566
CRR345260,1.0,0.59
CRR345261,1.0,0.588
CRR345262,1.0,0.586
CRR345263,1.0,0.542
CRR345264,1.0,0.558
CRR345265,1.0,0.526
CRR345266,1.0,0.556
CRR345267,1.0,0.534
CRR345268,1.0,0.48
CRR345269,1.0,0.506
CRR345270,1.0,0.518
CRR345271,1.0,0.518
CRR345272,1.0,0.564
CRR345273,1.0,0.524
CRR345274,1.0,0.428
CRR345275,1.0,0.488
CRR345276,1.0,0.528
CRR345277,1.0,0.556
CRR345278,1.0,0.614
CRR345279,1.0,0.516
CRR345280,1.0,0.558
CRR345281,1.0,0.546
CRR345282,1.0,0.554
CRR345283,1.0,0.57
CRR345284,1.0,0.52
CRR345285,1.0,0.498
CRR345286,1.0,0.49
CRR345287,1.0,0.496
CRR345288,1.0,0.536
CRR345289,1.0,0.496
CRR345290,1.0,0.506
CRR345291,1.0,0.504
CRR345292,1.0,0.528
CRR345293,1.0,0.514
CRR345294,1.0,0.492
CRR345295,1.0,0.476
CRR345296,1.0,0.544
CRR345297,1.0,0.502
CRR345298,0.0,0.56
CRR345299,0.0,0.52
CRR345300,0.0,0.504
CRR345301,0.0,0.53
CRR345302,0.0,0.538
CRR345303,0.0,0.446
CRR345304,0.0,0.582
CRR345305,0.0,0.496
CRR345306,0.0,0.592
CRR345307,0.0,0.498
CRR345308,0.0,0.512
