SampleID,TrueLabel,PredictedProbability
ERR2172357,1.0,0.70175946
ERR2172358,1.0,0.33401114
ERR2172359,1.0,0.40878195
ERR2172360,1.0,0.46946222
ERR2172361,1.0,0.35818952
ERR2172362,1.0,0.40329698
ERR2172363,1.0,0.3220778
ERR2172364,1.0,0.34856513
ERR2172365,1.0,0.34896895
ERR2172366,1.0,0.40680066
ERR2172367,1.0,0.6607724
ERR2172368,1.0,0.38838944
ERR2172369,1.0,0.3526772
ERR2172370,1.0,0.5954612
ERR2172371,0.0,0.58257073
ERR2172373,0.0,0.74336976
ERR2172374,0.0,0.7879792
ERR2172375,0.0,0.6896649
ERR2172376,0.0,0.7286462
ERR2172377,0.0,0.73593014
ERR2172378,0.0,0.6584661
ERR2172381,0.0,0.6334972
ERR2172382,0.0,0.72751445
ERR2172384,0.0,0.50847775
ERR2172385,0.0,0.5712892
ERR2172386,0.0,0.6204343
ERR2172387,0.0,0.62791777
ERR2172388,0.0,0.8940849
ERR2172389,0.0,0.6498895
ERR2172390,0.0,0.76487756
ERR2172391,0.0,0.77394634
ERR2172392,0.0,0.8175331
ERR2172393,0.0,0.7465818
ERR2172394,0.0,0.5578869
ERR2172395,0.0,0.8218036
ERR2172396,0.0,0.6643227
ERR2172397,0.0,0.7720367
ERR2172398,0.0,0.78063333
ERR2172399,0.0,0.56047195
ERR2172400,0.0,0.5680293
ERR2172401,0.0,0.56872606
ERR2172402,0.0,0.6954156
ERR2172403,0.0,0.5350104
ERR2172404,0.0,0.6497767
ERR2172405,0.0,0.7332925
ERR2172406,0.0,0.60968107
ERR2172408,0.0,0.6422761
ERR2172409,0.0,0.5383402
ERR2172410,0.0,0.53070134
ERR2172411,0.0,0.7030659
ERR2172412,0.0,0.56427544
ERR2172413,0.0,0.51259667
ERR2172414,0.0,0.48740178
ERR2172415,0.0,0.5880546
ERR2172416,0.0,0.588759
ERR2172417,0.0,0.7589581
ERR2172418,0.0,0.6201813
ERR2172420,0.0,0.52911097
ERR2172421,0.0,0.5661148
ERR2172422,0.0,0.57881814
ERR2172423,0.0,0.60737765
ERR2172425,0.0,0.63831365
ERR2172426,0.0,0.454352
ERR2172427,0.0,0.44481596
ERR2172429,0.0,0.5521077
ERR2172430,0.0,0.40408352
ERR2172431,0.0,0.46461815
ERR2172432,0.0,0.59040487
ERR2172433,0.0,0.7451251
ERR2172435,0.0,0.50321364
ERR2172436,0.0,0.49305528
ERR2172437,0.0,0.4661539
