SampleID,TrueLabel,PredictedProbability
SRR6463006,1.0,0.592
SRR6463007,1.0,0.538
SRR6463008,1.0,0.818
SRR6463009,1.0,0.374
SRR6463010,1.0,0.608
SRR6463011,1.0,0.48
SRR6463012,1.0,0.474
SRR6463013,1.0,0.438
SRR6463014,1.0,0.454
SRR6463015,1.0,0.438
SRR6463016,1.0,0.478
SRR6463017,1.0,0.414
SRR6463018,1.0,0.444
SRR6463019,1.0,0.444
SRR6463020,1.0,0.428
SRR6463021,1.0,0.364
SRR6463022,1.0,0.438
SRR6463023,1.0,0.438
SRR6463024,1.0,0.394
SRR6463025,1.0,0.572
SRR6463026,1.0,0.438
SRR6463027,1.0,0.448
SRR6463028,1.0,0.948
SRR6463029,1.0,0.862
SRR6463030,1.0,0.89
SRR6463031,1.0,0.792
SRR6463032,1.0,0.904
SRR6463033,1.0,0.916
SRR6463034,1.0,0.928
SRR6463035,1.0,0.876
SRR6463036,1.0,0.916
SRR6463037,1.0,0.818
SRR6463038,1.0,0.372
SRR6463039,1.0,0.446
SRR6463040,1.0,0.682
SRR6463041,1.0,0.392
SRR6463042,1.0,0.406
SRR6463043,1.0,0.468
SRR6463044,1.0,0.456
SRR6463045,1.0,0.418
SRR6463046,1.0,0.568
SRR6463047,1.0,0.52
SRR6463048,1.0,0.43
SRR6463049,1.0,0.454
SRR6463050,1.0,0.686
SRR6463051,1.0,0.696
SRR6463052,1.0,0.86
SRR6463053,1.0,0.816
SRR6463054,1.0,0.776
SRR6463055,1.0,0.838
SRR6463056,1.0,0.582
SRR6463057,1.0,0.752
SRR6463058,1.0,0.752
SRR6463059,1.0,0.75
SRR6463060,1.0,0.396
SRR6463061,1.0,0.416
SRR6463062,1.0,0.422
SRR6463063,1.0,0.414
SRR6463064,1.0,0.52
SRR6463065,1.0,0.484
SRR6463066,1.0,0.694
SRR6463067,1.0,0.656
SRR6463068,1.0,0.666
SRR6463069,1.0,0.62
SRR6463070,1.0,0.438
SRR6463071,1.0,0.804
SRR6463072,1.0,0.654
SRR6463073,1.0,0.618
SRR6463074,1.0,0.584
SRR6463075,1.0,0.666
SRR6463076,1.0,0.704
SRR6463077,1.0,0.542
SRR6463078,1.0,0.67
SRR6463079,1.0,0.558
SRR6463080,1.0,0.542
SRR6463081,1.0,0.578
SRR6463082,1.0,0.562
SRR6463083,1.0,0.558
SRR6463084,1.0,0.57
SRR6463085,1.0,0.728
SRR6463086,1.0,0.432
SRR6463087,1.0,0.51
SRR6463088,1.0,0.442
