SampleID,TrueLabel,PredictedProbability
ERR1597234,0.0,0.5248429
ERR1841643,0.0,0.5240482
ERR1843630,0.0,0.5228274
ERR1843754,0.0,0.5216105
ERR2032263,0.0,0.5224046
ERR2032586,1.0,0.5295105
ERR2056987,0.0,0.52358997
ERR2057127,0.0,0.5253374
ERR2091978,0.0,0.52935904
ERR2303898,0.0,0.5274123
ERR2308705,1.0,0.52328014
ERR2314354,1.0,0.5271189
ERR2405162,0.0,0.52304274
ERR2579503,0.0,0.52619535
ERR2696620,1.0,0.53053457
ERR4019255,1.0,0.52615976
ERR4019692,0.0,0.52516425
ERR4019704,0.0,0.5243843
ERR6358349,1.0,0.5260256
ERS5790706,1.0,0.53066486
ERS5790730,1.0,0.5293299
ERS5790732,1.0,0.52667266
ERS5790733,1.0,0.5265753
ERS5794051,1.0,0.52895415
ERS5795007,1.0,0.52487665
ERS5795511,1.0,0.52230626
ERS5802040,0.0,0.5253474
ERS5802379,1.0,0.5235956
ERS6630331,0.0,0.52647007
ERS7061523,1.0,0.530059
