,query_gene,BiGG_gene,score
0,gene_0,STM_v1_0.STM0047,50
1,gene_1,STM_v1_0.STM0146,42
2,gene_2,STM_v1_0.STM0203,142
3,gene_3,STM_v1_0.STM0261,184
4,gene_4,STM_v1_0.STM0519,169
5,gene_5,STM_v1_0.STM0659,281
6,gene_6,STM_v1_0.STM0683,149
7,gene_7,STM_v1_0.STM0760,381
9,gene_9,STM_v1_0.STM0794,313
10,gene_10,STM_v1_0.STM0795,224
11,gene_11,STM_v1_0.STM0828,103
13,gene_13,STM_v1_0.STM0837,43
14,gene_14,STM_v1_0.STM0848,313
15,gene_15,STM_v1_0.STM0849,115
16,gene_16,STM_v1_0.STM0984,256
17,gene_17,STM_v1_0.STM0988,146
18,gene_18,STM_v1_0.STM1057,610
19,gene_19,STM_v1_0.STM1160,115
20,gene_20,STM_v1_0.STM1163,390
21,gene_21,STM_v1_0.STM1196,80
22,gene_22,STM_v1_0.STM1226,222
23,gene_23,STM_v1_0.STM1291,163
24,gene_24,STM_v1_0.STM1341,141
25,gene_25,STM_v1_0.STM1375,49
26,gene_26,STM_v1_0.STM1433,99
27,gene_27,STM_v1_0.STM1440,154
28,gene_28,STM_v1_0.STM1446,189
29,gene_29,STM_v1_0.STM1469,459
30,gene_30,STM_v1_0.STM1480,327
32,gene_32,STM_v1_0.STM1772,391
33,gene_33,STM_v1_0.STM2082,178
34,gene_34,STM_v1_0.STM2084,464
37,gene_37,STM_v1_0.STM2094,199
38,gene_38,STM_v1_0.STM2095,398
39,gene_39,STM_v1_0.STM2097,377
41,gene_41,STM_v1_0.STM2121,90
42,gene_42,STM_v1_0.STM2193,110
43,gene_43,STM_v1_0.STM2252,48
44,gene_44,STM_v1_0.STM2295,45
45,gene_45,STM_v1_0.STM2298,210
46,gene_46,STM_v1_0.STM2362,513
47,gene_47,STM_v1_0.STM2415,134
48,gene_48,STM_v1_0.STM2427,530
49,gene_49,STM_v1_0.STM2649,111
50,gene_50,STM_v1_0.STM2662,101
51,gene_51,STM_v1_0.STM2670,368
52,gene_52,STM_v1_0.STM2774,264
53,gene_53,STM_v1_0.STM2820,76
54,gene_54,STM_v1_0.STM2861,286
55,gene_55,STM_v1_0.STM2862,129
56,gene_56,STM_v1_0.STM2864,80
57,gene_57,STM_v1_0.STM2933,223
58,gene_58,STM_v1_0.STM3002,99
59,gene_59,STM_v1_0.STM3053,955
60,gene_60,STM_v1_0.STM3106,189
61,gene_61,STM_v1_0.STM3248,167
62,gene_62,STM_v1_0.STM3391,637
63,gene_63,STM_v1_0.STM3554,278
64,gene_64,STM_v1_0.STM3598,178
65,gene_65,STM_v1_0.STM3702,58
66,gene_66,STM_v1_0.STM3719,70
67,gene_67,STM_v1_0.STM3882,83
68,gene_68,STM_v1_0.STM3915,121
69,gene_69,STM_v1_0.STM3922,387
71,gene_71,STM_v1_0.STM3972,184
72,gene_72,STM_v1_0.STM4086,370
73,gene_73,STM_v1_0.STM4230,289
74,gene_74,STM_v1_0.STM4299,79
75,gene_75,STM_v1_0.STM4323,46
76,gene_76,STM_v1_0.STM4408,183
77,gene_77,STM_v1_0.STM4460,151
78,gene_79,iAF692.Mbar_A0425,443
79,gene_80,iAF692.Mbar_A0489,53
80,gene_81,iAF692.Mbar_A0576,66
81,gene_82,iAF692.Mbar_A0762,112
82,gene_83,iAF692.Mbar_A1138,170
83,gene_84,iAF692.Mbar_A1144,55
84,gene_85,iAF692.Mbar_A1168,141
85,gene_86,iAF692.Mbar_A1202,76
86,gene_87,iAF692.Mbar_A1305,84
87,gene_88,iAF692.Mbar_A1604,99
88,gene_89,iAF692.Mbar_A1791,238
89,gene_90,iAF692.Mbar_A1872,98
92,gene_93,iAF692.Mbar_A2517,819
93,gene_94,iAF692.Mbar_A2656,310
94,gene_95,iAF692.Mbar_A3140,90
95,gene_96,iAF692.Mbar_A3345,924
96,gene_97,iAF692.Mbar_A3422,58
97,gene_98,iAF692.Mbar_A3507,289
98,gene_99,iAF692.Mbar_A3635,47
99,gene_100,iAF987.Gmet_0043,72
100,gene_101,iAF987.Gmet_0069,73
101,gene_102,iAF987.Gmet_0072,257
102,gene_103,iAF987.Gmet_0076,76
103,gene_104,iAF987.Gmet_0086,68
104,gene_105,iAF987.Gmet_0148,49
105,gene_106,iAF987.Gmet_0189,328
106,gene_107,iAF987.Gmet_0301,191
107,gene_108,iAF987.Gmet_0337,176
108,gene_109,iAF987.Gmet_0354,310
109,gene_110,iAF987.Gmet_0384,315
110,gene_111,iAF987.Gmet_0482,123
111,gene_112,iAF987.Gmet_0495,81
112,gene_113,iAF987.Gmet_0520,149
114,gene_115,iAF987.Gmet_0880,235
115,gene_116,iAF987.Gmet_0885,202
116,gene_117,iAF987.Gmet_0887,117
117,gene_118,iAF987.Gmet_0928,260
118,gene_119,iAF987.Gmet_0981,169
119,gene_120,iAF987.Gmet_1092,113
