SampleID,TrueLabel,PredictedProbability
CRR024587,0,0.574
CRR024588,0,0.382
CRR024589,0,0.556
CRR024590,0,0.36
CRR024591,0,0.562
CRR024592,0,0.754
CRR024593,0,0.742
CRR024594,0,0.444
CRR024595,0,0.502
CRR024596,0,0.602
CRR024597,0,0.48
CRR024598,0,0.386
CRR024599,0,0.434
CRR024600,0,0.468
CRR024601,0,0.31
CRR024602,0,0.312
CRR024603,0,0.454
CRR024604,0,0.418
CRR024605,0,0.408
CRR024606,0,0.37
CRR024607,0,0.554
CRR024608,0,0.368
CRR024609,0,0.516
CRR024610,0,0.4
CRR024611,0,0.424
CRR024612,0,0.54
CRR024613,0,0.522
CRR024614,0,0.348
CRR024615,0,0.38
CRR024616,0,0.642
CRR024617,0,0.456
CRR024618,0,0.558
CRR024619,0,0.47
CRR024620,0,0.358
CRR024621,0,0.462
CRR024622,0,0.44
CRR024623,0,0.444
CRR024624,0,0.598
CRR024625,0,0.442
CRR024626,0,0.464
CRR024627,0,0.576
CRR024628,0,0.458
CRR024629,0,0.384
CRR024630,0,0.45
CRR024631,0,0.432
CRR024632,0,0.374
CRR024633,0,0.736
CRR024634,0,0.658
CRR024635,0,0.364
CRR024636,0,0.564
CRR024637,0,0.672
CRR024638,0,0.558
CRR024639,0,0.778
CRR024640,1,0.54
CRR024641,1,0.544
CRR024642,1,0.472
CRR024643,1,0.624
CRR024644,1,0.722
CRR024645,1,0.604
CRR024646,1,0.636
CRR024647,1,0.618
CRR024648,1,0.456
CRR024649,1,0.638
CRR024650,1,0.74
CRR024651,1,0.602
CRR024652,1,0.358
CRR024653,1,0.752
CRR024654,1,0.664
CRR024655,1,0.73
CRR024656,1,0.426
CRR024657,1,0.748
CRR024658,1,0.672
CRR024659,1,0.378
CRR024660,1,0.674
CRR024661,1,0.648
CRR024662,1,0.426
CRR024663,1,0.712
CRR024664,1,0.796
CRR024665,1,0.666
CRR024666,1,0.748
CRR024667,1,0.764
CRR024668,1,0.754
CRR024669,1,0.758
CRR024670,1,0.592
CRR024671,1,0.426
CRR024672,1,0.642
CRR024673,1,0.51
CRR024674,1,0.844
CRR024675,1,0.658
CRR024676,1,0.548
CRR024677,1,0.488
CRR024678,1,0.674
CRR024679,1,0.548
CRR024680,1,0.474
CRR024681,1,0.79
CRR024682,1,0.544
CRR024683,1,0.66
CRR024684,1,0.544
CRR024685,1,0.744
CRR024686,1,0.696
CRR024687,1,0.706
CRR024688,1,0.556
CRR024689,1,0.788
CRR024690,1,0.608
CRR024691,1,0.786
CRR024692,1,0.442
CRR024693,1,0.684
CRR024694,1,0.576
CRR024695,1,0.854
CRR024696,1,0.606
CRR024697,1,0.626
CRR024698,1,0.66
CRR024699,1,0.792
CRR024700,1,0.536
CRR024701,1,0.574
CRR024702,1,0.586
CRR024703,1,0.63
