SampleID,TrueLabel,PredictedProbability
ERR2167319,1.0,0.21153513
ERR2167320,1.0,0.21455874
ERR2167321,1.0,0.23523523
ERR2167322,1.0,0.19186233
ERR2167323,1.0,0.21704528
ERR2167324,1.0,0.23578702
ERR2167325,1.0,0.4090995
ERR2167326,1.0,0.2542657
ERR2167327,1.0,0.2745992
ERR2167328,1.0,0.29569906
ERR2167329,1.0,0.29322922
ERR2167330,1.0,0.26301444
ERR2167331,1.0,0.28926665
ERR2167332,1.0,0.22254433
ERR2167333,1.0,0.25490838
ERR2167334,1.0,0.2687017
ERR2167335,0.0,0.18527107
ERR2167336,0.0,0.24611309
ERR2167337,0.0,0.30847964
ERR2167338,0.0,0.22865467
ERR2167339,0.0,0.18228796
ERR2167340,0.0,0.21091343
ERR2167341,0.0,0.19579631
ERR2167342,0.0,0.19776662
ERR2167343,0.0,0.21320406
ERR2167344,0.0,0.21260607
ERR2167345,0.0,0.21435215
ERR2167346,0.0,0.19022484
ERR2167347,0.0,0.19271894
ERR2167348,0.0,0.24707292
ERR2167349,0.0,0.20831275
ERR2167350,0.0,0.19410096
ERR2167351,0.0,0.21617074
ERR2167352,0.0,0.20252798
ERR2167353,0.0,0.19211754
ERR2167354,1.0,0.24258958
ERR2167355,1.0,0.18682559
ERR2167356,1.0,0.21139827
ERR2167357,1.0,0.206647
ERR2167358,1.0,0.22242199
ERR2167359,1.0,0.19900095
ERR2167360,1.0,0.26884562
ERR2167361,1.0,0.40586147
ERR2167362,1.0,0.28321144
ERR2167363,1.0,0.2522306
ERR2167364,1.0,0.22191975
ERR2167365,1.0,0.78333235
ERR2167366,1.0,0.32451972
ERR2167367,1.0,0.23112847
ERR2167368,1.0,0.27179903
ERR2167369,1.0,0.21465988
ERR2167370,1.0,0.21902892
ERR2167371,1.0,0.28674245
ERR2167372,1.0,0.37818134
ERR2167373,1.0,0.32777625
ERR2167374,1.0,0.1948741
ERR2167375,1.0,0.20256792
ERR2167376,1.0,0.2634896
ERR2167377,1.0,0.22284043
ERR2167378,1.0,0.25285977
ERR2167379,1.0,0.19904411
ERR2167380,1.0,0.24703793
ERR2167381,1.0,0.19051762
ERR2167382,1.0,0.2228554
ERR2167383,1.0,0.23528984
ERR2167384,1.0,0.20529929
ERR2167385,1.0,0.20660627
ERR2167386,1.0,0.22446135
ERR2167387,1.0,0.19817299
ERR2167388,1.0,0.21117586
ERR2167389,1.0,0.63768446
ERR2167390,1.0,0.26184925
ERR2167391,1.0,0.25053775
ERR2167392,1.0,0.19305097
ERR2167393,1.0,0.6774524
ERR2167394,1.0,0.3967576
ERR2167395,1.0,0.24299367
ERR2167396,1.0,0.22644974
ERR2167397,1.0,0.29187194
ERR2167398,1.0,0.2148761
ERR2167399,1.0,0.27547973
ERR2167400,1.0,0.26189083
ERR2167401,1.0,0.27223343
ERR2167402,1.0,0.20988275
ERR2167403,1.0,0.1965813
ERR2167404,1.0,0.22214158
ERR2167405,1.0,0.2158848
ERR2167406,1.0,0.25710708
ERR2167407,1.0,0.20196569
ERR2167408,1.0,0.280442
ERR2167409,1.0,0.18958157
ERR2167410,1.0,0.2200262
ERR2167411,1.0,0.21032898
ERR2167412,1.0,0.34163627
ERR2167413,1.0,0.1904919
ERR2167414,1.0,0.20873423
ERR2167415,1.0,0.34476748
ERR2167416,1.0,0.20083457
ERR2167417,1.0,0.43451166
ERR2167418,1.0,0.23797834
ERR2167419,1.0,0.22181402
ERR2167420,1.0,0.36181593
ERR2167421,1.0,0.2768838
ERR2167422,1.0,0.2054586
ERR2167423,1.0,0.23173304
ERR2167424,1.0,0.21947023
ERR2167425,1.0,0.28438056
ERR2167426,1.0,0.23187289
ERR2167427,1.0,0.23426798
ERR2167428,1.0,0.22207561
