SampleID,TrueLabel,PredictedProbability
CRR024587,0,0.576
CRR024588,0,0.322
CRR024589,0,0.514
CRR024590,0,0.346
CRR024591,0,0.534
CRR024592,0,0.77
CRR024593,0,0.754
CRR024594,0,0.474
CRR024595,0,0.536
CRR024596,0,0.628
CRR024597,0,0.49
CRR024598,0,0.374
CRR024599,0,0.458
CRR024600,0,0.47
CRR024601,0,0.274
CRR024602,0,0.346
CRR024603,0,0.402
CRR024604,0,0.382
CRR024605,0,0.39
CRR024606,0,0.394
CRR024607,0,0.6
CRR024608,0,0.322
CRR024609,0,0.578
CRR024610,0,0.376
CRR024611,0,0.388
CRR024612,0,0.57
CRR024613,0,0.554
CRR024614,0,0.326
CRR024615,0,0.412
CRR024616,0,0.626
CRR024617,0,0.46
CRR024618,0,0.56
CRR024619,0,0.46
CRR024620,0,0.362
CRR024621,0,0.496
CRR024622,0,0.416
CRR024623,0,0.374
CRR024624,0,0.582
CRR024625,0,0.504
CRR024626,0,0.516
CRR024627,0,0.56
CRR024628,0,0.412
CRR024629,0,0.372
CRR024630,0,0.434
CRR024631,0,0.528
CRR024632,0,0.408
CRR024633,0,0.762
CRR024634,0,0.618
CRR024635,0,0.312
CRR024636,0,0.62
CRR024637,0,0.668
CRR024638,0,0.632
CRR024639,0,0.78
CRR024640,1,0.482
CRR024641,1,0.518
CRR024642,1,0.502
CRR024643,1,0.592
CRR024644,1,0.708
CRR024645,1,0.642
CRR024646,1,0.604
CRR024647,1,0.602
CRR024648,1,0.446
CRR024649,1,0.59
CRR024650,1,0.762
CRR024651,1,0.606
CRR024652,1,0.352
CRR024653,1,0.706
CRR024654,1,0.68
CRR024655,1,0.764
CRR024656,1,0.428
CRR024657,1,0.77
CRR024658,1,0.624
CRR024659,1,0.386
CRR024660,1,0.678
CRR024661,1,0.66
CRR024662,1,0.412
CRR024663,1,0.716
CRR024664,1,0.762
CRR024665,1,0.654
CRR024666,1,0.776
CRR024667,1,0.798
CRR024668,1,0.788
CRR024669,1,0.764
CRR024670,1,0.562
CRR024671,1,0.45
CRR024672,1,0.626
CRR024673,1,0.484
CRR024674,1,0.826
CRR024675,1,0.664
CRR024676,1,0.574
CRR024677,1,0.458
CRR024678,1,0.652
CRR024679,1,0.596
CRR024680,1,0.488
CRR024681,1,0.79
CRR024682,1,0.556
CRR024683,1,0.674
CRR024684,1,0.558
CRR024685,1,0.774
CRR024686,1,0.696
CRR024687,1,0.694
CRR024688,1,0.578
CRR024689,1,0.776
CRR024690,1,0.618
CRR024691,1,0.808
CRR024692,1,0.412
CRR024693,1,0.666
CRR024694,1,0.606
CRR024695,1,0.876
CRR024696,1,0.658
CRR024697,1,0.656
CRR024698,1,0.71
CRR024699,1,0.812
CRR024700,1,0.552
CRR024701,1,0.564
CRR024702,1,0.552
CRR024703,1,0.654
