SampleID,TrueLabel,PredictedProbability
DRR305656,1.0,0.682
DRR305657,1.0,0.604
DRR305658,1.0,0.696
DRR305659,1.0,0.75
DRR305660,1.0,0.684
DRR305661,1.0,0.718
DRR305662,1.0,0.692
DRR305663,1.0,0.85
DRR305664,1.0,0.754
DRR305665,1.0,0.668
DRR305666,1.0,0.902
DRR305667,1.0,0.852
DRR305668,1.0,0.662
DRR305669,1.0,0.672
DRR305670,1.0,0.638
DRR305671,1.0,0.744
DRR305672,1.0,0.86
DRR305673,1.0,0.658
DRR305674,1.0,0.57
DRR305675,1.0,0.762
DRR305676,1.0,0.804
DRR305677,1.0,0.836
DRR305678,1.0,0.732
DRR305679,1.0,0.678
DRR305680,1.0,0.736
DRR305681,1.0,0.608
DRR305682,1.0,0.696
DRR305683,1.0,0.696
DRR305684,1.0,0.754
DRR305685,1.0,0.76
DRR305686,1.0,0.612
DRR305687,1.0,0.692
DRR305688,1.0,0.786
DRR305689,1.0,0.692
DRR305690,1.0,0.77
DRR305691,1.0,0.748
DRR305692,1.0,0.662
DRR305693,1.0,0.772
DRR305694,1.0,0.712
DRR305695,1.0,0.704
DRR305696,1.0,0.652
DRR305697,1.0,0.666
DRR305698,1.0,0.616
DRR305699,1.0,0.808
DRR305700,1.0,0.804
DRR305701,1.0,0.654
DRR305702,1.0,0.618
DRR305703,1.0,0.704
DRR305704,1.0,0.776
DRR305705,1.0,0.666
DRR305706,1.0,0.616
DRR305707,1.0,0.818
DRR305708,0.0,0.668
DRR305709,0.0,0.736
DRR305710,0.0,0.766
DRR305711,0.0,0.806
DRR305712,0.0,0.588
DRR305713,0.0,0.634
DRR305714,0.0,0.642
DRR305715,0.0,0.72
DRR305716,0.0,0.574
DRR305717,0.0,0.916
DRR305718,0.0,0.73
DRR305719,0.0,0.68
DRR305720,0.0,0.792
DRR305721,0.0,0.73
DRR305722,0.0,0.67
DRR305723,0.0,0.7
DRR305724,0.0,0.756
DRR305725,0.0,0.718
DRR305726,0.0,0.776
DRR305727,0.0,0.726
DRR305728,0.0,0.834
DRR305729,0.0,0.668
DRR305730,0.0,0.638
DRR305731,0.0,0.59
DRR305732,0.0,0.738
DRR305733,0.0,0.7
DRR305734,0.0,0.688
DRR305735,0.0,0.612
DRR305736,0.0,0.72
DRR305737,0.0,0.71
DRR305738,0.0,0.68
DRR305739,0.0,0.814
DRR305740,0.0,0.726
DRR305741,0.0,0.71
DRR305742,0.0,0.55
DRR305743,0.0,0.886
DRR305744,0.0,0.746
DRR305745,0.0,0.702
DRR305746,0.0,0.854
DRR305747,0.0,0.822
DRR305748,0.0,0.63
DRR305749,0.0,0.634
DRR305750,0.0,0.714
DRR305751,0.0,0.668
DRR305752,0.0,0.798
DRR305753,0.0,0.62
DRR305754,0.0,0.718
DRR305755,0.0,0.67
DRR305757,0.0,0.72
DRR305758,0.0,0.644
