SampleID,TrueLabel,PredictedProbability
DRR111002,0.0,0.554
DRR111003,0.0,0.564
DRR111004,0.0,0.492
DRR111005,0.0,0.488
DRR111006,0.0,0.528
DRR111007,0.0,0.506
DRR111008,0.0,0.504
DRR111010,0.0,0.562
DRR111011,0.0,0.604
DRR111012,0.0,0.48
DRR111013,0.0,0.562
DRR111014,0.0,0.624
DRR111015,0.0,0.558
DRR111016,0.0,0.516
DRR111017,0.0,0.612
DRR111018,0.0,0.552
DRR111019,0.0,0.492
DRR111020,0.0,0.512
DRR111021,0.0,0.494
DRR111022,0.0,0.602
DRR111023,0.0,0.61
DRR111024,0.0,0.58
DRR111025,0.0,0.618
DRR111026,0.0,0.6
DRR111027,0.0,0.612
DRR111028,0.0,0.56
DRR111029,0.0,0.652
DRR111031,0.0,0.52
DRR111032,1.0,0.536
DRR111033,1.0,0.504
DRR111034,1.0,0.55
DRR111035,1.0,0.518
DRR111036,1.0,0.534
DRR111037,1.0,0.512
DRR111038,1.0,0.534
DRR111039,1.0,0.518
DRR111040,1.0,0.56
DRR111041,1.0,0.578
DRR111042,1.0,0.406
DRR111043,1.0,0.616
DRR111044,1.0,0.536
DRR111045,1.0,0.47
DRR111046,1.0,0.484
DRR111047,1.0,0.464
DRR111048,1.0,0.558
DRR111049,1.0,0.516
DRR111050,1.0,0.486
DRR111051,1.0,0.632
DRR111052,1.0,0.53
DRR111053,1.0,0.532
DRR111054,1.0,0.54
DRR111055,1.0,0.554
DRR151663,0.0,0.612
DRR151664,0.0,0.666
DRR151665,0.0,0.668
DRR151666,0.0,0.608
DRR151667,0.0,0.646
DRR151668,0.0,0.666
DRR151669,0.0,0.644
DRR151670,0.0,0.652
DRR151671,0.0,0.666
DRR151672,0.0,0.604
DRR151673,0.0,0.66
DRR151674,0.0,0.65
DRR151675,0.0,0.632
DRR151676,0.0,0.63
DRR151677,0.0,0.626
DRR151678,0.0,0.654
DRR151679,0.0,0.604
DRR151680,0.0,0.616
DRR151681,0.0,0.624
DRR151682,0.0,0.64
DRR151683,0.0,0.646
DRR151684,0.0,0.656
DRR151685,0.0,0.714
DRR151686,0.0,0.68
DRR151687,0.0,0.672
DRR151688,0.0,0.716
DRR151689,0.0,0.73
DRR151690,0.0,0.57
DRR151691,0.0,0.644
DRR151692,0.0,0.632
DRR151693,1.0,0.672
DRR151694,1.0,0.812
DRR151695,1.0,0.854
DRR151696,1.0,0.65
DRR151697,1.0,0.594
DRR151698,1.0,0.594
DRR151699,1.0,0.676
DRR151700,1.0,0.744
DRR151701,1.0,0.742
DRR151702,1.0,0.646
DRR151703,1.0,0.716
DRR151704,1.0,0.71
DRR151705,1.0,0.594
DRR151706,1.0,0.67
DRR151707,1.0,0.718
DRR151708,1.0,0.608
DRR151709,1.0,0.61
DRR151710,1.0,0.604
DRR151711,1.0,0.626
DRR151712,1.0,0.632
DRR151713,1.0,0.606
DRR151714,1.0,0.608
DRR151715,1.0,0.678
DRR151716,1.0,0.672
DRR151717,1.0,0.622
DRR151718,1.0,0.618
DRR151719,1.0,0.662
DRR151720,1.0,0.596
DRR151721,1.0,0.586
DRR151722,1.0,0.642
DRR151723,1.0,0.644
DRR151724,1.0,0.65
DRR151725,1.0,0.648
