SampleID,TrueLabel,PredictedProbability
SRR18048946,1,0.5576511
SRR18048947,1,0.55288726
SRR18048948,1,0.5587189
SRR18048949,1,0.545521
SRR18048950,1,0.5472775
SRR18048951,1,0.5501647
SRR18048952,1,0.5617934
SRR18048953,1,0.55915713
SRR18048954,1,0.54591227
SRR18048955,1,0.5672248
SRR18048956,0,0.5363007
SRR18048957,1,0.5509223
SRR18048958,1,0.5612888
SRR18048959,1,0.56389296
SRR18048960,0,0.547794
SRR18048961,0,0.56401914
SRR18048962,0,0.5319182
SRR18048963,0,0.5477354
SRR18048964,0,0.5348313
SRR18048965,0,0.5367501
SRR18048966,0,0.54449815
SRR18048967,0,0.5656049
SRR18048968,0,0.54813933
SRR18048969,0,0.5331624
SRR18048970,0,0.5484645
SRR18048971,0,0.5428635
SRR18048972,0,0.5536481
SRR18048973,0,0.53263104
SRR18048974,0,0.5365228
SRR18048975,0,0.5376078
SRR18048976,0,0.54716986
SRR18048977,0,0.5412268
SRR18048978,0,0.53626823
SRR18048979,0,0.55021244
SRR18048980,0,0.5417095
SRR18048981,0,0.5564965
SRR18048982,0,0.5346418
SRR18048983,0,0.54496026
SRR18048984,0,0.5440277
SRR18048985,0,0.54610264
SRR18048986,0,0.56858367
SRR18048987,0,0.532553
SRR18048988,0,0.5501388
SRR18048989,0,0.52979594
SRR18048990,0,0.53583133
SRR18048991,0,0.5496417
SRR18048992,0,0.5375262
SRR18048993,0,0.53025925
SRR18048994,0,0.56135386
SRR18048995,0,0.5488114
SRR18048996,1,0.5544074
SRR18048997,1,0.56013435
SRR18048998,1,0.55905306
SRR18048999,1,0.55441195
SRR18049000,1,0.54802996
SRR18049001,1,0.5434234
SRR18049002,1,0.54288316
SRR18049003,0,0.54131955
SRR18049004,1,0.56574345
SRR18049005,1,0.5617873
SRR18049006,1,0.55738556
SRR18049007,1,0.56305313
SRR18049008,1,0.5427464
SRR18049009,1,0.5601706
SRR18049010,1,0.55756927
SRR18049011,1,0.55586356
SRR18049012,1,0.55821466
SRR18049013,0,0.52724904
SRR18049014,0,0.5356982
SRR18049015,0,0.5398699
SRR18049016,0,0.5486634
SRR18049017,0,0.52066207
SRR18049018,0,0.5349769
SRR18049019,0,0.56130767
SRR18049020,0,0.5590413
SRR18049021,0,0.5310762
SRR18049022,0,0.532119
SRR18049023,0,0.5530043
SRR18049024,0,0.5460673
SRR18049025,0,0.5491545
SRR18049026,0,0.54866666
SRR18049027,0,0.5480531
SRR18049028,0,0.5272893
SRR18049029,0,0.55396736
SRR18049030,0,0.54498917
SRR18049031,0,0.53427655
SRR18049032,0,0.53622276
SRR18049033,0,0.52652586
SRR18049034,0,0.54245496
SRR18049035,0,0.548523
SRR18049036,0,0.5520374
SRR18049037,1,0.5534673
SRR18049038,0,0.53925794
SRR18049039,1,0.5525714
SRR18049040,1,0.5581329
SRR18049041,1,0.5535204
SRR18049042,1,0.5562962
SRR18049043,1,0.550501
SRR18049044,1,0.5668759
SRR18049045,1,0.5434756
SRR18049046,1,0.5508115
SRR18049047,1,0.5544878
SRR18049048,1,0.5470519
SRR18049049,0,0.54106534
SRR18049050,1,0.5504203
SRR18049051,1,0.5456527
SRR18049052,1,0.5543302
SRR18049053,1,0.5717825
SRR18049054,1,0.5426583
SRR18049055,1,0.5524711
SRR18049056,1,0.56697726
SRR18049057,1,0.55767405
SRR18049058,1,0.5577055
SRR18049059,1,0.55492604
SRR18049060,0,0.5478325
SRR18049061,1,0.5527538
SRR18049062,1,0.56618613
SRR18049063,1,0.5424281
SRR18049064,1,0.56730723
SRR18049065,1,0.5620236
SRR18049066,1,0.5614546
SRR18049067,1,0.5544132
SRR18049068,1,0.5620095
SRR18049069,1,0.54856724
SRR18049070,1,0.5521663
SRR18049071,0,0.5426714
SRR18049072,1,0.5553187
SRR18049073,1,0.5475739
SRR18049074,1,0.5484497
SRR18049075,1,0.554017
SRR18049076,1,0.56378484
SRR18049077,1,0.5577385
SRR18049078,1,0.55152106
SRR18049079,1,0.57845694
SRR18049080,1,0.5505046
SRR18049081,1,0.5565591
SRR18049082,0,0.54574835
SRR18049083,1,0.55047256
SRR18049084,1,0.55872273
SRR18049085,1,0.55082417
SRR18049086,1,0.5437444
SRR18049087,1,0.5574021
SRR18049088,1,0.5632419
SRR18049089,1,0.5656649
SRR18049090,1,0.56122684
SRR18049091,1,0.5479804
SRR18049092,1,0.56019217
SRR18049093,0,0.54537696
SRR18049094,1,0.559393
SRR18049095,1,0.5502264
SRR18049096,1,0.55341387
SRR18049097,1,0.5587731
SRR18049098,1,0.5696426
SRR18049099,1,0.5456876
SRR18049100,1,0.56500006
SRR18049101,1,0.548584
SRR18049102,1,0.56716794
SRR18049103,1,0.55558324
SRR18049104,0,0.54405755
SRR18049105,0,0.54440975
SRR18049106,0,0.53655654
