,t_SNE_1,t_SNE_2,group,emb_type,fid
0,0.22315982611295193,-0.5510381980677671,Ctrl,Phylo,FJ432378.1.1202
1,0.11374503073080178,-0.25978664936576956,Ctrl,Phylo,AB639144.1.1469
2,0.1357130888663909,-0.714606094629211,Ctrl,Phylo,JQ455437.1.1278
3,-0.7459421948069095,0.24654159059704087,Ctrl,Phylo,KJ574409.1.1223
4,-0.2389871094069305,-0.40959944956984895,Ctrl,Phylo,EF026154.1.1200
5,0.1472378016162884,0.34119873053916266,Ctrl,Phylo,FJ371195.1.1316
6,0.582967132372029,-0.4073433812310201,Ctrl,Phylo,KP330262.1.1200
7,0.3480607582432404,-0.6598815051454062,Ctrl,Phylo,GQ144701.1.1205
8,0.4749574492889513,-0.023783893870584757,Ctrl,Phylo,GQ492470.1.1319
9,-0.30719669127209637,0.09272083454521717,Ctrl,Phylo,EU774184.1.1387
10,0.1280547203793287,-0.7124966389022409,Ctrl,Phylo,JX030308.1.1232
11,-0.09459232083485994,-0.6663952097517172,Ctrl,Phylo,FJ369308.1.1240
12,-0.447511682778161,-0.1514448398083569,Ctrl,Phylo,KF842582.1.1388
13,0.6282399718799322,-0.29014022455826183,Ctrl,Phylo,DQ800246.1.1225
14,0.6082536364634362,0.4628176598634756,Ctrl,Phylo,DQ807131.1.1283
15,0.7532594319637341,-0.14693818106953757,Ctrl,Phylo,KY983579.1.1217
16,0.40365319925337323,0.40191684173869463,Ctrl,Phylo,FJ369196.1.1353
17,-0.6340732425943229,0.43366132203667035,Ctrl,Phylo,MK131295.1.1339
18,-0.4836207479980594,-0.5227970177317333,Ctrl,Phylo,JQ187213.1.1363
19,-0.6290170076884646,0.14297012722274635,Ctrl,Phylo,HK240304.1.1331
20,-0.1368558587237642,0.7662791666259555,Ctrl,Phylo,HQ766049.1.1250
21,0.7728815136241665,0.06021575283360468,Ctrl,Phylo,HQ806883.1.1241
22,-0.50182189621093,0.5762638305310588,Ctrl,Phylo,DQ799352.1.1291
23,0.2816114673777097,0.6287407569592115,Ctrl,Phylo,JX095969.1.1221
24,0.060414100125135164,0.7982315245073848,Ctrl,Phylo,JQ186757.1.1359
25,-0.7585329591750366,-0.2195142974663158,Ctrl,Phylo,GQ897604.1.1489
26,-0.09406948180519224,-0.6666067894734558,Ctrl,Phylo,KF842758.1.1325
27,-0.7840574648765904,-0.12379633689241136,Ctrl,Phylo,EF400373.1.1492
28,0.2810197776504789,0.6379558400766565,Ctrl,Phylo,EU475681.1.1364
29,0.12113419801563233,-0.2709182049295597,Ctrl,Phylo,JQ207644.1.1336
30,0.6440021954447999,0.42027303689987955,Ctrl,Phylo,DQ809511.1.1390
31,-0.7202013192615889,-0.011892933917450658,Ctrl,Phylo,EU472152.1.1397
32,0.5584379994137401,0.2175701705193473,Ctrl,Phylo,JQ465376.1.1220
33,0.12115572883029384,-0.27109339092956686,Ctrl,Phylo,EU463379.1.1288
34,-0.5228685820573206,0.35850264318122327,Ctrl,Phylo,GU432132.1.1203
35,-0.6415047837166492,0.46359204460479675,Ctrl,Phylo,JN639385.1.1262
36,0.004026932254441626,0.7148178874517823,Ctrl,Phylo,FJ510229.1.1386
37,0.273932004417493,0.26372654974356624,Ctrl,Phylo,MF461119.1.1200
38,0.6971545086240519,0.3648744842988681,Ctrl,Phylo,DQ800502.1.1288
39,0.5931567331554418,-0.4024283194075214,Ctrl,Phylo,KT345677.1.1309
40,0.7723508877341044,-0.04081511305149503,Ctrl,Phylo,FJ364950.1.1345
41,-0.45520604244711765,-0.14953641916802252,Ctrl,Phylo,FJ674156.1.1404
42,-0.36723763011710164,-0.6922635392599716,Ctrl,Phylo,AY684386.1.1444
43,-0.7969518002644337,0.06116105959621191,Ctrl,Phylo,JQ190553.1.1364
44,-0.47030950801967125,-0.5076422414550988,Ctrl,Phylo,EF400539.1.1492
45,-0.6106049786542265,-0.27663352469650787,Ctrl,Phylo,FJ366441.1.1355
46,0.5760102516310904,0.07247654230532298,Ctrl,Phylo,FJ369082.1.1342
47,-0.3438331860325717,0.48394913280767127,Ctrl,Phylo,FAUJ01000006.3367.4875
48,0.5975610534439615,-0.40217483863769643,Ctrl,Phylo,JF044111.1.1379
49,-0.453599293167132,-0.5891290078413373,Ctrl,Phylo,KF098874.1.1361
50,-0.654838817869157,-0.09837373814993323,CRC,Phylo,KU291315.1.1376
