,t_SNE_1,t_SNE_2,group,emb_type,fid
0,0.24565203595095128,0.6631430768745565,Ctrl,Phylo,FJ372109.1.1318
1,0.24580482469202877,0.6623501186556672,Ctrl,Phylo,FJ367022.1.1341
2,-0.40353711323349234,0.6010245579141914,Ctrl,Phylo,FJ368827.1.1353
3,-0.4091129592204166,-0.2435295335445458,Ctrl,Phylo,DQ807821.1.1392
4,0.5850748667954015,-0.2507451908858373,Ctrl,Phylo,JF110835.1.1384
5,0.004708767006528065,0.7969248904360634,Ctrl,Phylo,DQ325765.1.1359
6,0.2878837698423134,0.6530709157739679,Ctrl,Phylo,DQ805248.1.1377
7,-0.49385972783768056,-0.5224982467181699,Ctrl,Phylo,KY003111.1.1207
8,0.34262608249375043,0.590866452945888,Ctrl,Phylo,EF071253.1.1234
9,0.2910504175180503,0.6577972625382978,Ctrl,Phylo,DQ809296.1.1377
10,-0.5110356717015151,0.48446745472501274,Ctrl,Phylo,DQ807031.1.1284
11,-0.40378728005507797,0.6086777128032654,Ctrl,Phylo,DQ806238.1.1362
12,0.5756300140267977,0.4904435941339538,Ctrl,Phylo,FJ362793.1.1323
13,0.3483314253149639,0.6461674372247376,Ctrl,Phylo,DQ808682.1.1283
14,-0.2169884399138774,-0.7294883219128251,Ctrl,Phylo,DQ794415.1.1290
15,-0.04176146393667041,0.5573178754422093,Ctrl,Phylo,JQ455365.1.1268
16,0.5831874675239793,-0.24393301119755323,Ctrl,Phylo,HQ754370.1.1215
17,-0.7871773795435398,0.04182155493953605,Ctrl,Phylo,DQ801117.1.1376
18,-0.40841300066584724,0.5961305017443587,Ctrl,Phylo,DQ326080.1.1350
19,0.3398043595753136,-0.7332118908653275,Ctrl,Phylo,DQ806588.1.1403
20,-0.17753803338201912,0.6927824381802851,Ctrl,Phylo,JQ460078.1.1253
21,-0.6331601307843083,-0.3767184228879921,Ctrl,Phylo,FJ484858.1.1244
22,0.5584615486000923,0.18618976954170016,Ctrl,Phylo,DQ797516.1.1343
23,-0.21126118282896766,0.15534514309705288,Ctrl,Phylo,DQ326193.1.1349
24,-0.2749680617292584,-0.5487107658105249,Ctrl,Phylo,DQ793873.1.1280
25,0.7837200032604438,-0.17276177717151672,Ctrl,Phylo,DQ793359.1.1288
26,0.2615483148258204,0.654543478152952,Ctrl,Phylo,JQ185470.1.1347
27,-0.646777094790791,-0.38302588793534115,Ctrl,Phylo,GQ133046.1.1200
28,-0.7037751387227448,-0.22225802370768186,Ctrl,Phylo,JF203236.1.1325
29,-0.2777914160460776,-0.09318403480886205,Ctrl,Phylo,FJ363658.1.1358
30,-0.7040638476727924,-0.22233462045452654,Ctrl,Phylo,FJ366818.1.1301
31,-0.5135138989935101,0.5108784242889012,Ctrl,Phylo,DQ808930.1.1287
