,label,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99
DRR305656,1,-0.4313063534597556,0.5473742559552193,0.34374766796827316,0.3635583718617757,-0.09303248083839814,-0.7121038561065992,0.1454398346443971,0.4220776840423544,0.048391213019688926,0.5015015179912249,0.7310559203227361,-0.09711750348409016,0.30030847527086735,-0.5268461182713509,-0.12401196112235387,-0.5161039953430494,0.21207383337120214,-0.4399900461236636,0.21198968837658563,-0.20984491457541785,0.46125085403521854,0.48431960741678876,-0.13799509157737097,0.02168043702840805,-0.11341570317745209,-0.9051546975970268,0.2501338354001443,-0.6341801881790161,-0.8848244448502859,-0.6995851431662837,0.44881050459419686,-0.2604163736104965,0.2379605695605278,-0.24282512068748474,0.16950363914171854,0.09136300037304561,0.0319664292037487,0.6365536550680796,-0.521057665348053,0.10312779744466145,-0.23953675975402197,0.7589916065335274,-0.33291342854499817,-0.07006336872776349,0.4192486529548963,-0.04795532921950022,-0.40140118077397346,-0.0006530370058802267,0.15029134539266428,0.030656418452660244,-0.11497422121465206,0.05651884277661642,-0.08808270872881015,0.29494432359933853,-0.19837124397357306,-0.07420806152125199,-0.13068637376030287,0.18430386887242398,0.46254559854666394,-0.2701645816365878,0.47027260810136795,0.04407971849044164,-0.33568863570690155,-1.0987245043118794,0.08063567553957303,-0.5306671286622683,0.1258385255932808,-0.0859498642385006,-0.227299893895785,-0.0972974772254626,0.41280949984987575,0.38294170051813126,0.19077654679616293,0.32519271845618886,0.4334971937350929,-0.20761836195985475,-0.003341270610690117,0.21370143443346024,1.051583896080653,0.06545715530713399,0.5545255138228337,0.13133429860075316,0.2691690797607104,-0.15293364288906255,-0.3209119339783986,0.3211941917737325,-0.32733289649089176,0.137626389041543,0.5120271493991216,-0.22451145698626837,-0.4677013425777356,0.08101643746097882,-0.1919361079732577,-0.11104126522938411,-0.11083156118790309,-0.16333415731787682,-0.3090546354651451,-0.22736726344252625,-0.03456460932890574,-0.1223043364783128
DRR305657,1,-0.4270550385117531,0.3683406338095665,0.6646599868933359,0.6842808574438095,-0.26507030551632244,-0.6153070479631424,0.40762383428712684,0.37423668149858713,-0.04588375178476175,0.24372202716767788,0.2789544239640236,-0.2512138852228721,0.17466184310615063,-0.5411437203486761,0.19837220649545392,-0.4734307664136092,-0.11876807610193889,-0.5145054950068394,0.6062850827972094,-0.4821013460556666,0.2753701110680898,0.28873820168276626,-0.19119937469561896,0.12985424045473337,-0.11948358019193013,-0.29417061309019726,0.3637333003183206,-0.7236533065636953,-0.4696361571550369,-0.22244255314581096,0.4807965358098348,0.08567355076471965,0.00966234008471171,-0.3413567319512367,-0.0696762464940548,0.226049625625213,0.11054626541833083,0.5998096863428751,-0.2941225916147232,-0.19842882951100668,0.00267646461725235,0.6833079556624094,-0.03632606752216816,-0.5955136517683665,0.1076585481253763,0.1098094570140044,-0.62465567390124,-0.08701249460379283,0.19501300528645515,0.25737157169836183,-0.21380893730868897,0.010043557733297348,0.17537263532479605,0.45769684699674446,-0.2125151033202807,-0.038716147343317665,-0.12672261303911606,0.4415304247910778,0.18248844519257545,-0.4706954595943292,0.5558127363522848,-0.16631295531988144,-0.11850963284571965,-0.8777961706121763,-0.07292097869018714,-0.24438785016536713,0.0036540450528264046,0.11526160066326459,-0.04248876621325811,-0.0911786953608195,0.43017103771368664,-0.082982553790013,0.0992898295323054,0.11487916111946106,0.3445887416601181,-0.058668073266744614,-0.23591303328673044,0.27292096118132275,0.8173789282639822,-0.1726575866341591,0.6495054140686989,-0.3099834757546584,-0.06499911844730377,-0.02183925670882066,-0.24951272209485373,0.3529723212122917,-0.2985490734378497,0.5732053720081846,0.08915200084447861,-0.42302643150712055,-0.29599910811521113,-0.24553469195961952,-0.1434107149640719,-0.023021082083384197,-0.2100670120368401,0.3912563423315684,-0.17083917558193207,-0.1823283260067304,0.056980994840463005,-0.14233320454756418
DRR305658,1,-0.4411913960551222,0.3424406648458292,0.6301858375469843,0.5588984402517477,-0.15589002644022307,-0.5221868082880974,0.3357930946513079,0.45322547604640323,0.07339969277381897,0.4062931512792905,0.4532005712389946,-0.13401207824548086,0.19263549273212752,-0.5411248877644539,0.12451905757188797,-0.6117134923115373,0.16343431423107782,-0.5316095426678658,0.5028993586699168,-0.4385998298724492,0.3360942422101895,0.35347820942600566,-0.11983365064952523,-0.04769829412301382,-0.1244350994626681,-0.34288252890110016,0.34299864061176777,-0.6485543673237165,-0.638411079843839,-0.3880481403321028,0.4412611400087674,-0.013142815480629602,-0.049601227045059204,-0.2786858268082142,-0.006024572377403577,0.2593483900030454,0.06624443642795086,0.4329751282930374,-0.3437169697135687,-0.186705415447553,0.1629635418454806,0.66254294058308,-0.11964491258064906,-0.3718242211155787,0.2577071065704028,0.023268764838576317,-0.6022045376400152,0.027169690156976383,0.19400519132614136,0.07227626629173756,-0.048226691161592804,-0.07013780996203423,0.14822328090667725,0.3499879290660222,-0.27582574635744095,0.08360429604848225,-0.1777274360259374,0.29628679404656094,0.24495853235324225,-0.36441423123081523,0.5938475032647451,-0.11930538527667522,-0.12608473499615988,-1.0831211706002553,0.053121354430913925,-0.38836852833628654,-0.025332060642540455,-0.05411493064214786,-0.16819357375303903,-0.01733450839916865,0.4512328232328097,0.012197951475779215,0.06833683947722118,0.14250347452859083,0.26711737488706905,-0.05974794924259186,-0.15370976366102695,0.337645227710406,0.8276603917280833,-0.20728624363740286,0.7261933969954649,-0.11074195057153702,-0.02792831634481748,-0.04813283123075962,-0.2577623929440354,0.3453184589743614,-0.2946528022487958,0.39032212272286415,0.2311874038229386,-0.49761271725098294,-0.3239241900543372,-0.11595841000477473,-0.24499855935573578,-0.19496884445349374,-0.19293815021713576,0.39076687892278034,-0.17910661300023398,-0.1563089480623603,0.02664511154095332,-0.1722521831591924
DRR305659,1,-0.3137147128582001,0.8403384331613779,0.3076626881957054,0.1755171666542689,0.15369807773580155,-0.8691978255907694,0.34574467440446216,0.31149507003525895,0.3102349539597829,0.41194100802143413,0.5871756672859192,-0.2374098151922226,0.08170729627211888,-0.630889276197801,-0.13970956206321716,-0.8274203663070997,0.005533615748087565,-0.3016904021302859,0.337861184651653,0.06917491524169843,0.030989001194636028,0.23080009842912355,-0.05108662818868955,0.0034429955606659255,0.02191417912642161,-0.913438313951095,0.22974616040786108,-0.5907219834625721,-0.3282136681179206,-0.3690616935491562,0.32435191174348194,-0.4063612123330434,-0.03809766719738642,-0.2811647566656272,0.12082155173023541,0.2641321246822675,0.039476911226908364,1.0090516861528158,-0.26731725223362446,0.20474827786286673,-0.4639105138679345,0.9271897996465365,-0.20800051745027304,-0.40268612404664356,0.009960517287254333,0.31385960926612216,-0.06246694798270861,0.09031501909097035,-0.3859080697099368,0.16757645085453987,-0.45023344208796817,0.3872136917586128,-0.24231354892253876,0.21445635706186295,0.061476544166604676,0.2392869951824347,-0.10918891243636608,-0.07917135736594598,0.459890669832627,-0.3882306292653084,0.3378600776195526,0.12672706258793673,-0.5438335686922073,-0.8515939116477966,-0.2529376574481527,-0.20704708124200502,0.07643649478753407,0.22286139676968256,-0.32580995249251526,-0.12860528767729798,0.3821391190091769,0.2826284108062585,0.23353907962640127,0.42846346149841946,0.03483313546409287,-0.5494831800460815,-0.3613061507542928,0.17520553370316824,0.8403225044409434,-0.12980970243612924,0.6411134625474612,-0.0388547790547212,0.03967213879028956,-0.1288252001007398,-0.3563729226589203,0.32243099932869274,-0.23164715121189752,0.31262342755993205,0.2451090340813001,0.23595581219221154,-0.18304492622458687,-0.18140336374441782,-0.16108397642771402,0.17386550332109132,-0.3589172214269638,0.2042602157841126,-0.27381936957438785,-0.19221466376135746,0.13978901008764902,0.13660539562503496
DRR305660,1,-0.420348996296525,0.504507800253729,0.6549674272537231,0.2889467750986417,-0.21401903157432875,-0.6074184502164522,0.29835425317287445,0.44110055019458133,-0.0612929513057073,0.27148764083782834,0.44995455009241897,-0.26013099681586027,0.18767039136340222,-0.5162568440039953,-0.07302460074424744,-0.6592100449973562,0.16606820498903593,-0.46954748034477234,0.49673913915952045,-0.33058106154203415,0.3418765862782796,0.21650772045056024,-0.2020250161488851,0.1665013631184896,-0.09688916367789109,-0.5669266333182653,0.17063981919394186,-0.5866671502590179,-0.4585153708855311,-0.1374213695526123,0.5649614501744509,-0.12975770700722933,0.11680212989449501,-0.28821324308713275,0.11792762267092864,0.3770191194489598,0.07444550717870395,0.5675381422042847,-0.23357369316120943,-0.014211843411127726,-0.09435546149810155,0.8509647846221924,-0.14728596806526184,-0.5594531258878609,0.21513500437140465,0.027237645505617063,-0.621689822524786,-0.14099469874054193,-0.06272267984847228,0.23051661252975464,-0.2706860254208247,0.13008159399032593,0.02254590516289075,0.3960096330071489,-0.22371813406546912,-0.06292082120974858,-0.13988804568847021,0.11415541172027588,0.3641100625197093,-0.3868066954116027,0.5270480712254842,0.023409821713964146,-0.3113248646259308,-0.9300174911816915,-0.017127633094787598,-0.4010873834292094,0.10072340319554011,0.07819335286815961,-0.17652422562241554,-0.12396370247006416,0.5488001455863317,0.16337055371453366,0.11043023442228635,0.324745034178098,0.15246804803609848,-0.26529431839783985,-0.08340977877378464,0.18506862223148346,0.9042774538199106,-0.2986620432930067,0.5122037207086881,-0.0142362912495931,-0.09867136428753535,-0.019196877256035805,-0.14483836479485035,0.3658928821484248,-0.29753577709198,0.5000890009105206,0.22747136590381464,-0.17491276065508524,-0.31020676096280414,-0.24201838796337447,-0.25545260310173035,-0.0671653946240743,-0.22330073197372258,0.3669736919303735,-0.3241411050160726,-0.09265271946787834,0.15169507265090942,-0.10414709150791168
DRR305661,1,-0.5757802791583041,0.41723394067958,0.5099233773847421,0.3599781220157941,-0.11322883764902751,-0.6504879246155421,0.3567924772699674,0.5257634942730268,0.0815915713707606,0.3223619982600212,0.6686559257407984,-0.05599436163902283,0.20585033297538757,-0.7472099711497625,-0.18349560101826987,-0.5469127496083578,0.1328011155128479,-0.3579902946949005,0.42919657782961923,-0.2761743776500225,0.35771165136247873,0.28097813623026013,-0.1712403098742167,0.18122891957561174,-0.012792435785134634,-0.7880162680521607,0.17296085009972254,-0.5618606802696983,-0.5723993371551236,-0.2614699800809224,0.3927240048845609,-0.1995826611916224,0.0016501173377037048,-0.27586058899760246,0.11593365669250488,0.3608838692307472,0.05098168676098188,0.6130835215250651,-0.28106599890937406,0.13594169557715455,-0.2097439095377922,0.7419499829411507,-0.21644965559244156,-0.33327020332217216,0.2758437233666579,-0.06291608512401581,-0.4957140740007162,-0.05726449377834797,0.028846621202925842,0.16194252235194048,-0.2742857245417933,0.035941814382870994,-0.07364520306388538,0.2796298762162526,-0.17314752532790104,-0.14965862284104028,-0.15408062438170114,0.16979368776082993,0.5533506075541178,-0.30408964678645134,0.6082861962883422,-0.07717930277188619,-0.4750052938858668,-1.1249370127916336,0.04380343606074651,-0.35769860322276753,-0.06813162130614121,-0.041296668350696564,-0.2259162130455176,-0.03680137172341347,0.38214195519685745,0.1887261806987226,0.19333691398302713,0.45485597290098667,0.17823650191227594,-0.22523650589088598,-0.27939747273921967,0.212940514087677,1.0372699995835621,-0.19372800861795744,0.6491175157328447,-0.048817312344908714,0.05730911251157522,0.07690451542536418,-0.2388881780207157,0.35009345163901645,-0.3125929646193981,0.35056626722992706,0.2748928318421046,-0.31947872787714005,-0.19999230777223906,-0.07803038756052653,-0.15699042876561484,-0.10205407689015071,-0.07557678719361623,0.12223169207572937,-0.2597421233852704,-0.07903145129481952,0.19794288650155067,-0.13859492292006811
DRR305662,1,-0.3231588328878085,0.7217126327256361,0.5284161046147346,0.22305109169489393,0.03073373157531023,-0.8113248695929846,0.33696233481168747,0.3860890517632167,0.08699294241766135,0.43021974464257556,0.6207286318143209,-0.22309896567215523,-0.02572070062160492,-0.528478629887104,-0.1678780515988668,-0.7042681065698465,0.03393111377954483,-0.4938138723373413,0.4908994386593501,-0.11303055255363385,0.24129327634970346,0.20382307919984063,-0.1380676223586003,-0.008976318563024202,-0.06637814020117123,-0.8334873265897235,0.21550956492622694,-0.47238783693561953,-0.549316443502903,-0.2950979843735695,0.3755445343752702,-0.257574404279391,0.09984570369124413,-0.26893918092052144,0.13817573835452399,0.4398919368783633,0.04448686291774114,0.6224826276302338,-0.2156171848376592,0.09341341877977054,-0.36843384336680174,0.8169371684392294,-0.17704417556524277,-0.32268697520097095,-0.0530611847837766,0.2376557191212972,-0.18507684099798402,-0.10645274647201101,-0.053631881872812905,0.1882928063472112,-0.21456506848335266,0.17594379295284548,-0.07223064793894689,0.18145587046941122,-0.07030416512861848,0.09869475063169375,-0.1338234841823578,-0.07356981312235196,0.4318653692801793,-0.42829410669704276,0.49185560395320255,0.16924079786986113,-0.4541956037282944,-1.1784264743328094,-0.09751020728920896,-0.2721809061865012,0.08056247979402542,0.006910238415002823,-0.33375363051891327,-0.10098353773355484,0.3436433623234431,0.28951533138751984,0.13434555133183798,0.4162427956859271,0.004702477715909481,-0.4480540552176535,-0.2263561636209488,0.21107061703999838,0.9342578053474426,-0.26039979979395866,0.7510047306617101,-0.054488200694322586,0.06909609213471413,0.1332627236843109,-0.2881988051036994,0.4476839105288188,-0.2683964897878468,0.2954438428084056,0.33196303248405457,0.03118723980151117,-0.2594728668530782,-0.300882284839948,-0.21710073916862407,-0.09529780099789302,-0.19974603255589804,0.35578615466753644,-0.16535242150227228,-0.16805700212717056,0.06699271748463313,0.14255510146419206
DRR305663,1,-1.022113208969434,0.4146244103709857,0.6724685952067375,0.39063772931694984,-0.17688278357187906,-0.721138725678126,0.34322692345206934,0.6664605786403021,0.12332474378248055,0.28449206550916034,0.6811677068471909,-0.14801927407582602,0.1646937777598699,-0.5126459958652655,-0.00851459801197052,-0.19668348133563995,0.11252382832268874,-0.38492752363284427,0.5516468087832133,-0.44952283799648285,0.7032167042295138,0.3882388323545456,-0.2839614140490691,0.11390529646693419,-0.28310684363047284,-0.7533005525668462,0.14876585453748703,-0.6391104377495745,-0.7832270910342535,-0.3329708476861318,0.47900885840257007,-0.09168670078118642,0.1288413597891728,-0.2694976863761743,0.17884410948803028,0.19150957961877188,0.21354102964202562,0.2786709616581599,-0.26604822526375455,0.1807978649934133,0.14798698015511036,0.9664732565482458,-0.20850769678751627,-0.5256693934400877,0.5347261900703112,-0.04068314532438914,-0.7435884090761343,-0.12083777723213036,0.17695294196407,0.1340703492363294,-0.1705267420038581,0.11497421065966289,0.04983668898542722,0.23716296255588531,-0.22275439525643984,-0.22228313982486725,-0.12368870278199513,0.22995400304595628,0.5272019257148107,-0.3647670124967893,0.5548461377620697,0.04584407744308313,-0.34632758299509686,-1.3091552754243214,0.048732735216617584,-0.48593026027083397,0.23632097244262695,-0.22284027934074402,-0.02063963810602824,-0.1572038228235518,0.5739938442905744,0.23027876516183218,0.2294756124416987,0.5185358300805092,0.06075704966982206,-0.547437809407711,-0.09630030472180806,0.21744834134976068,0.9886490777134895,-0.17204654961824417,0.616408913085858,0.08497687677542369,0.0023145973682403564,0.052115329541265965,-0.3671002620831132,0.3433415045340856,-0.3258630223572254,0.37389085069298744,0.40817026297251385,-0.5312886287768682,-0.38868616459270316,-0.23622823258241019,-0.1232300375898679,-0.25189285445958376,-0.18456987291574478,-0.08361132815480232,-0.3815805713335673,-0.0098000168800354,0.22324051707983017,0.027628600597381592
DRR305664,1,-0.6234200907250246,0.14574152852098146,0.2385887304941813,0.24687588276962438,0.05118071846663952,-0.5671636294573545,0.23722193638483682,0.5573098560174307,0.2839304767549038,0.5946663158635298,0.5895998477935791,-0.11090531852096319,0.0627212980762124,-0.3708013482391834,-0.15582487111290297,-0.21941668291886648,0.38763513291875523,-0.2349661923168848,0.5432130582630634,-0.419919657210509,0.651697484155496,0.38314784442385036,-0.16841658453146616,0.009512523810068766,-0.09897175431251526,-0.7391969934105873,0.02599768340587616,-0.6452958956360817,-0.9642237424850464,-0.3712410082419713,0.21271234067777792,-0.27240650122985244,0.157160555322965,-0.08237547955165307,0.2731441861833446,0.18208964665730795,-0.033714289466540016,0.3734537735581398,-0.4790242885549863,0.14045068124930063,-0.09807675083478291,0.6073546707630157,-0.15703137777745724,0.03311127362151941,0.5176505194976926,-0.2267079030474027,-0.3976219991842906,0.05958108479777972,0.44196658581495285,-0.06066925264894962,0.047372438634435333,-0.1384591448586434,0.0898577399396648,0.2306236351529757,-0.20573041091362634,0.09556550408403079,0.042194669445355736,0.061121136764995754,0.3719470618913571,-0.05328475683927536,0.5839742049574852,0.10015416455765565,-0.43923741579055786,-1.6384258071581523,0.36457820733388263,-0.45260122418403625,0.059069438527027764,-0.20958692083756128,-0.13411309011280537,-0.22813848033547401,0.3084038868546486,0.35372648139794666,0.32231392556180555,0.38807580557962257,0.20885340869426727,-0.1748983645811677,-0.39007387310266495,0.3238081925859054,0.741058487445116,-0.03258504470189413,0.8044110437234243,0.26835078621904057,0.4400751516222954,0.04870275043261548,-0.48218762626250583,0.1970066955933968,-0.351205022384723,-0.18254693721731505,0.5243011539181074,-0.834043006102244,-0.22083494750161967,-0.047221953670183815,-0.3003454531232516,-0.21519859631856283,0.06686324377854665,-0.24717844277620316,-0.2744986992329359,-0.09275838585260014,0.022077982624371845,-0.17370564118027687
DRR305665,1,-0.5515928963820139,0.4277522700528304,0.7146107802788416,0.34044341060022515,-0.15013294046123823,-0.6811480338995656,0.19429736708601317,0.29416805257399875,0.06698482080052297,0.5822711818230649,0.5615382368365923,-0.16944964726765951,0.17298919707536697,-0.4102416696647803,-0.12860998511314392,-0.6532295607030392,0.2379673117150863,-0.4250438908735911,0.2681783858546017,-0.41779615574826795,0.5411400807400545,0.3394809899230798,-0.1898994818329811,0.0347881888349851,-0.09248260656992595,-0.840759684642156,0.18496763380244374,-0.6505992207676172,-0.7449325621128082,-0.43985846390326816,0.5797967513402303,-0.20117763429880142,0.13155981649955115,-0.3895314439044644,0.13573217454055944,0.23678109670678774,0.01888885907828808,0.5524349411328634,-0.28706810623407364,0.03530220811565717,0.007391805450121562,0.7947897265354792,-0.1650597918778658,-0.3343047021577756,0.3455837108194828,0.004209809936583042,-0.6501770466566086,-0.13056271647413573,0.11789807553092639,0.1632080211614569,-0.18787195533514023,0.014973531477153301,-0.10625261937578519,0.3039236478507519,-0.31255290781458217,-0.11330006395777066,-0.15994326708217463,0.22753682003046075,0.30080197503169376,-0.3685141404469808,0.5127617468436559,0.04633209854364395,-0.32278767724831897,-1.247728516658147,0.08915047223369281,-0.5576146195332209,0.17969224353631338,-0.2336270958185196,-0.10835027353217204,-0.06764582730829716,0.6226109260072311,0.34867215404907864,0.2690252885222435,0.3836294387777646,0.23641240581249198,-0.21601726859807968,-0.000766324500242869,0.22872243899231157,1.145980844895045,-0.036863322059313454,0.46533917635679245,0.044227443014582,0.052101281781991325,0.04602475464344025,-0.2583587368329366,0.4000168889760971,-0.3116098220149676,0.4492102538545926,0.4116194850454728,-0.30328432222207385,-0.30606715893372893,-0.07178451990087827,-0.232027197877566,-0.12071949988603592,-0.0797334099188447,0.05287381509939829,-0.3214351360996564,-0.04638571540514628,0.13746351251999536,-0.19981962194045386
