,t_SNE_1,t_SNE_2,group,emb_type,fid
0,-0.7434878460330395,0.25828791444200677,Ctrl,Phylo,JX048342.1.1227
1,-0.5404036961172863,0.5867406963357467,Ctrl,Phylo,EF071253.1.1234
2,-0.32656108316842136,0.6513750085342219,Ctrl,Phylo,DQ809255.1.1206
3,-0.0879812573620439,0.02174111964846346,Ctrl,Phylo,FJ364454.1.1206
4,0.3109934208915893,-0.5725736684098292,Ctrl,Phylo,JQ455365.1.1268
5,-0.4157978674387297,0.6594809317283159,Ctrl,Phylo,FJ363488.1.1201
6,-0.0313914087541525,-0.5728944005876927,Ctrl,Phylo,DQ800211.1.1202
7,-0.15609166003709887,-0.7532614135207769,Ctrl,Phylo,DQ793742.1.1312
8,-0.5726504176684671,-0.4952747841380758,Ctrl,Phylo,DQ797636.1.1248
9,0.6801717662867691,-0.3125115632200161,Ctrl,Phylo,FJ032391.1.1254
10,-0.4246966047305836,0.12068192222885342,Ctrl,Phylo,LARF01000109.1.1225
11,-0.7065210413018513,-0.30547623676050434,Ctrl,Phylo,GQ133046.1.1200
12,-0.23409584253925053,-0.1801452996260269,Ctrl,Phylo,FJ365668.1.1209
13,-0.7277241615433613,0.05203539057506518,Ctrl,Phylo,HQ754370.1.1215
14,0.011518109501190706,-0.1875658280632741,Ctrl,Phylo,AY850463.1.1224
15,-0.32604503538899804,-0.6603134444042428,Ctrl,Phylo,FJ363449.1.1364
16,-0.3299221497850213,-0.6571619017372616,Ctrl,Phylo,ABIY02000114.1.1263
17,-0.7581298949305291,-0.1256205307257413,Ctrl,Phylo,DQ799352.1.1291
18,-0.23306727776457564,-0.4487652621096214,Ctrl,Phylo,DQ794929.1.1287
19,-0.32607999501657536,-0.6600521493351673,Ctrl,Phylo,ABQC02000019.758957.760260
20,0.17487913600671026,0.28146351726741153,Ctrl,Phylo,GQ491939.1.1201
21,-0.5757422491481421,-0.49278905947155893,Ctrl,Phylo,HQ806883.1.1241
22,0.2581226881686696,0.49564878551625396,Ctrl,Phylo,KF722436.1.1288
23,0.7249374842116229,0.26770196426828446,Ctrl,Phylo,DQ824417.1.1281
24,-0.14614443964294194,0.7473293669574728,Ctrl,Phylo,DQ808514.1.1304
25,0.4659938443627408,-0.32273371275983903,Ctrl,Phylo,FJ032490.1.1227
26,-0.10707823712119297,0.7341466001382679,Ctrl,Phylo,HQ807284.1.1274
27,-0.6613649139108719,0.38423842686060994,Ctrl,Phylo,FJ362935.1.1246
28,-0.7068338291868059,-0.21175492628794446,Ctrl,Phylo,DQ795255.1.1218
29,-0.4013559753698442,-0.23943664690289723,Ctrl,Phylo,MNCJ01001253.264179.265409
30,-0.57885458618315,-0.09050332146693466,Ctrl,Phylo,LT996885.1078675.1080221
31,0.678921641628682,-0.30898897684828913,Ctrl,Phylo,AY850461.1.1228
32,0.3237503081670678,-0.41425578959640297,Ctrl,Phylo,HQ808998.1.1217
33,0.1615262126943655,0.34223008195425125,Ctrl,Phylo,FJ371591.1.1208
34,-0.3435898381575747,0.5391920628384941,Ctrl,Phylo,AY980959.1.1365
35,-0.6079248374551478,0.400906616895739,Ctrl,Phylo,DQ809950.1.1293
36,-0.24394361422808133,0.2632168581221328,Ctrl,Phylo,AY990940.1.1277
37,0.6278262605519211,0.40906112170140224,Ctrl,Phylo,GQ492286.1.1241
38,-0.7343067762820844,0.04431924164276982,Ctrl,Phylo,KF101754.1.1382
39,0.4727139928312721,-0.6050733292686538,Ctrl,Phylo,HQ704868.1.1255
40,-0.1060807751069667,0.4351245629930166,Ctrl,Phylo,AY212777.1.1209
41,-0.1559345228603792,0.4558036520550748,Ctrl,Phylo,DQ800682.1.1204
42,0.2180687314505558,0.7141019470528247,Ctrl,Phylo,GQ493692.1.1234
43,-0.563295300637307,-0.3114198940771102,Ctrl,Phylo,MH266246.1.1224
44,-0.14329610065960188,0.007683159685315211,Ctrl,Phylo,DQ823754.1.1237
45,-0.7262199996712765,0.04842190478311624,Ctrl,Phylo,JX030308.1.1232
46,-0.4980594080549986,-0.604403340375184,Ctrl,Phylo,DQ793359.1.1288
47,0.18793229385591015,-0.19027008971738016,Ctrl,Phylo,DQ806540.1.1201
48,-0.15432608343490878,-0.7499052906757939,Ctrl,Phylo,FJ504580.1.1370
49,-0.16062239945168505,0.7346159401421665,Ctrl,Phylo,ABXI02000116.1.1285
50,0.721825356118382,-0.060966650047070664,GD,Phylo,DQ824247.1.1290
51,-0.433307973360256,0.11938310598369672,GD,Phylo,FMIW01000005.418310.419846
52,0.4201331920994939,-0.11171890463149493,GD,Phylo,EF402740.1.1487
53,0.4351232997680091,-0.004604751061819483,GD,Phylo,DQ824084.1.1291
54,0.40246817537005863,0.6537762656719497,GD,Phylo,KF068512.1.1332
55,0.3998639704615114,0.6529718134067249,GD,Phylo,JQ184073.1.1343
56,0.5840617607074158,0.1481989881648838,GD,Phylo,HQ794655.1.1423
57,-0.6690403515534575,-0.40186485079759665,GD,Phylo,KP214597.3.1209
58,-0.13675530376909703,0.7340935429933315,GD,Phylo,HQ794846.1.1268
59,0.5552515871502779,-0.5049173196727372,GD,Phylo,DQ441283.1.1315
60,0.7507176387959728,0.07674903019105721,GD,Phylo,GQ493374.1.1373
61,0.49115099530785755,0.48776341060652506,GD,Phylo,JQ185418.1.1353
62,0.6348492321791648,0.41200193145618924,GD,Phylo,KF842603.1.1378
63,0.46685057984448414,-0.5993466524930525,GD,Phylo,JF021752.1.1274
64,-0.4324695099067786,0.47131124934134605,GD,Phylo,DQ805726.1.1392
65,0.08171702081111859,0.7047495410802883,GD,Phylo,MH634690.1.1305
66,0.42819199459498264,0.24533440217310912,GD,Phylo,JX095988.1.1318
67,0.46799329103503057,0.6063374482769668,GD,Phylo,JN698650.1.1277
68,0.3109463599757682,-0.6990123324494398,GD,Phylo,KY795327.1.1204
69,0.7420651319609095,-0.062120363135761504,GD,Phylo,AY212767.1.1222
70,0.6287563467347358,0.4094970164470444,GD,Phylo,FJ365188.1.1330
71,0.7545992211901382,0.03272260934225055,GD,Phylo,DQ904893.1.1249
72,0.21816887397831702,-0.7462495164750278,GD,Phylo,KX881769.1.1211
73,-0.5251380399208537,0.35305680456149796,GD,Phylo,DQ800088.1.1279
74,-0.6077183984441142,0.512938584101545,GD,Phylo,HQ766049.1.1250
75,0.4286895193756598,0.24560045745387757,GD,Phylo,MG245801.1.1200
76,0.06845297677647207,-0.3908417583899342,GD,Phylo,DQ804810.1.1224
77,0.6151453004236076,-0.4459735916940024,GD,Phylo,JQ607154.1.1324
78,-0.5861672116278477,-0.09488024765910465,GD,Phylo,DQ808102.1.1318
79,-0.006771939990618909,0.2865428917881414,GD,Phylo,DQ823841.1.1286
80,0.7240192384307269,-0.07128032675763787,GD,Phylo,AY653235.1.1324
81,-0.42056508404345333,-0.40352945737837603,GD,Phylo,DQ799679.1.1289
82,0.15725393533086143,-0.7463600126864915,GD,Phylo,MH813973.1.1314
83,0.3210431295321475,-0.41934178784929255,GD,Phylo,HQ760907.1.1439
84,0.14224773443923255,-0.7462362292416862,GD,Phylo,JF058121.1.1279
85,0.0810492680934543,0.6905686541763458,GD,Phylo,AF275894.1.1267
86,-0.032341598217066746,-0.5717311868444698,GD,Phylo,DQ799477.1.1287
87,0.7265753745259564,-0.08857380019055418,GD,Phylo,AY990956.1.1276
88,-0.04062903927609192,0.016876709182447956,GD,Phylo,EF096145.1.1253
89,0.6285532475728393,-0.16196728555111897,GD,Phylo,AY911443.1.1200
90,0.3191813432831681,0.6668702347053386,GD,Phylo,DQ803256.1.1283
91,0.07995947511793954,0.690373108427204,GD,Phylo,KJ412985.1.1234
92,-0.033956539997728415,-0.570496765672537,GD,Phylo,DQ808173.1.1266
93,0.04573361717430543,-0.748605816995964,GD,Phylo,FJ558430.1.1233
94,-0.43365443814894833,0.11924936783307911,GD,Phylo,FJ364934.1.1401
95,-0.748120807823862,0.22603916600044624,GD,Phylo,AY985764.1.1362
96,-0.20208316307844024,-0.4205543210500687,GD,Phylo,GQ492203.1.1207
97,0.18438282062650652,-0.20240025368305276,GD,Phylo,JX048356.1.1310
98,0.17727323003853113,0.350244535104886,GD,Phylo,DQ795411.1.1205
99,0.3726903958674566,0.1779253796570583,GD,Phylo,EF519868.1.1382
0,0.33770536925095357,0.07795690546720609,Ctrl,SNE,JX048342.1.1227
1,-0.32069196846092124,0.04058349582224441,Ctrl,SNE,EF071253.1.1234
2,-0.04805498616145873,-0.26159195780345346,Ctrl,SNE,DQ809255.1.1206
3,-0.02561883013224231,-0.28633446714085414,Ctrl,SNE,FJ364454.1.1206
4,-0.29385948381017396,0.215321106886645,Ctrl,SNE,JQ455365.1.1268
