,label,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99
ERR1368879,1,0.635336387370314,0.9714198623384748,0.33495667576789856,-0.5512025739465441,0.4070108320031847,-0.3489648103713989,0.28934874704905916,-0.006884091134582247,0.12581955747944967,-0.3606593225683485,-0.3527063195194517,-0.22431459005123802,-0.1783351025411061,0.19363354306135858,0.16283414725746428,-0.06463379215814971,-0.5187194858278547,0.2843172379902431,-0.4176118586744581,-0.36581650003790855,-0.014201164245605469,-0.05783765656607492,0.1448140357221876,0.14321600752217428,0.2412383332848549,-0.3147009036370686,0.2192611630473818,-0.2789048249168055,0.48732845964176313,-0.5925477551562446,-0.0212478084223611,-0.13008632404463633,0.875266471611602,0.2304128110408783,0.20768449136189052,-0.13162701257637568,0.16043699639184134,-0.9229593447276524,-0.25699286588600706,-0.19440148983682906,-0.15159085818699428,-0.18499956289971514,-0.14289725039686477,-0.34450868676815716,-0.4196103060884135,0.0662595544542585,0.4456731940486601,-0.12312476336956024,-0.40162204851263333,0.0615780736718859,-0.23356023324387415,-0.23649753949471883,-0.22802419987108027,-0.09810150361486844,0.3638785917844091,0.30911425607545034,-0.13979924949152128,-0.2118885282959257,-0.1495273924831833,-0.4842667281627655,0.2152819000184536,0.31040558784401845,-0.3320473906184946,-0.1539810515408005,-0.2579995649201529,0.3539647140673229,0.021883852779865265,-0.22352213731833867,0.43906043682779583,0.23969912103244237,0.38991125566618784,-0.5382181576320103,0.2689271164791925,-0.10136836341449193,-0.05583792818444116,-0.26176630173410687,-0.15084256444658553,0.5237730443477631,-0.18900691611426218,-0.16618460895759718,-0.03583922875779016,0.2719367231641497,-0.00027365240800593583,0.39217311915542397,0.8463648493800845,-0.03267653925078256,0.24802437211785996,0.18170257764203207,-0.038582178098814826,0.8245085562978473,-0.2711857392319611,-0.13786773809364863,0.26536451492990765,-0.0539823089327131,-0.036485722554581504,-0.17687926122120448,0.23479757564408438,-0.1124707997909614,-0.026705831289291382,-0.18643681492124284
ERR1368880,1,0.9162615974034581,0.837175577878952,-0.14967293438634702,-0.17221727115767343,0.34507416135498453,-0.31792243463652475,-0.09131179989448615,-0.10718216693827085,0.061798322945833206,-0.06614562017577034,-0.20761499447481974,-0.3263930603861809,-0.03623288018362863,0.008707795824323381,0.2882964666932821,-0.011789725561227118,-0.4402022957801819,0.13657123648694583,-0.41870149970054626,-0.15212974271603993,-0.16650808709008352,-0.19557647220790386,0.21736175460474833,0.10411386830466134,0.14322630316019058,-0.6574419779436929,0.08202669436910323,-0.4137908656682287,0.20899125880428723,-0.3755783225808825,-0.2272356493132455,0.15234150631087168,0.7716442538159234,0.4783105493656227,0.33105358694280895,-0.14701896799462183,-0.04511121527424881,-0.9218460023403168,-0.26185751812798636,-0.04228977859020233,-0.4972433676677091,-0.17059805457081115,-0.16143575310707092,-0.2211196326783725,-0.15612259826489858,0.04700984273638044,0.19827138845409667,0.029642567038536072,-0.22804977452116354,-0.2789108029433659,-0.23235259098666056,-0.14054601533072336,-0.1265175917318889,0.15126123891345092,0.569119530064719,0.24191962821143015,-0.1034071184694767,-0.35874055113111225,-0.20624632494790213,-0.3334630940641676,0.015432619090591158,0.04651920071669987,-0.30265267778720173,0.5374204814434052,-0.1581434522356306,0.14060027844139508,0.009228538189615523,-0.28760567653392044,-0.0360202608363969,-0.06593508645892143,0.33722584534968647,-0.3928543095077787,0.2611120343208313,-0.10142967530659266,0.1411632682595934,-0.2594935745000839,0.32065684880529133,0.38263118267059326,0.057010614446231296,-0.14805376529693604,0.14832206975136483,0.27968425835881916,-0.13595966888325556,0.4203743870769228,1.0405303197247642,0.1371623022215707,0.22825269933257783,0.023967088333198,-0.02827195610318865,0.6264351957610675,-0.19655628289495194,-0.18068946139620884,0.203485729438918,0.05171571246215275,-0.07377077798758234,-0.04997683822044304,0.16011807109628404,-0.0910319813660213,0.19668560794421605,-0.4291999004781246
ERR1368881,1,1.0015245250293188,0.6539004562156541,-0.08748819625803403,-0.2055019395692008,0.317267228450094,-0.1466072393315179,-0.01656229794025421,-0.007125104844037976,-0.02040861334119524,-0.2194129079580307,-0.5353404464466232,-0.038596068775015216,-0.024491595370428904,0.2529608756303787,-0.22059512564114162,0.28106611794126884,-0.5557357700807708,0.1520255208015442,-0.34889161799635204,-0.14283705715622222,0.3028877632958548,-0.31860147760848384,0.13150257191487721,-0.0050083441393716,0.12254642482314791,-0.20638498291373253,0.2577288917132786,-0.2098313719034195,0.5322977155447006,-0.3767115899494716,-0.12457621097564697,-0.029246998684746877,0.6568471890475068,0.09233019607407707,0.09904362687042781,-0.21895473343985422,0.04815684471811567,-0.9858053419739008,-0.3740977623632976,-0.06681132103715624,-0.1907646209001541,-0.07156175531313888,0.014542473214013236,-0.29808368533849716,-0.35008542026792255,0.25444868419851574,0.4278075891946043,0.21498545445501804,-0.08473072560237986,-0.10236238581793648,-0.08241920811789376,-0.6036979002611977,-0.3695297408849001,-0.17553111325417245,0.1733261506472315,0.25556466236178366,-0.2198221374835287,-0.23500430371080125,-0.20424728521278926,-0.18397331344229834,0.31944369790809496,0.18377364107540675,-0.22399187620197022,0.3494395294359752,-0.20365395716258458,-0.09284617006778717,0.11724291059986822,-0.31916195154190063,0.10115030301468712,0.043391158538205285,0.16028741427830287,-0.597542730825288,0.277358489377158,-0.055589303374290466,0.13982932695320674,0.07670579105615616,0.20288659845079696,0.5794580162369779,-0.08299624281270164,-0.3301662525960377,-0.002450600266456604,0.583437021289553,-0.02463194727897644,0.032078562038285394,1.2095968169825417,0.3021225333213806,0.21432784825031245,-0.06534963101148605,-0.21682979805128916,0.3197272579584803,-0.14790640558515275,0.05699313964162554,0.17923967753137862,0.061920197414500375,0.022389397956430912,-0.5273619634764535,0.22275897434779576,-0.23306541783469065,0.3168894254735538,-0.5576423066002982
ERR1368882,1,0.7454779458099178,0.8164693287440709,0.015596568584442139,-0.18780216148921422,0.37620341937456814,-0.4028473496437073,0.11268397207771029,-0.1137051417359284,0.011311711477381843,0.00975970711026873,-0.15751865931919642,-0.4259645348148687,-0.11487970714058195,0.10318275860377721,0.4928398249404771,-0.4210787450096437,-0.3112649427992957,0.1307703128882817,-0.32444079912134577,-0.16991011452461993,-0.3103277896131788,-0.049849467618124824,0.22762480062166496,0.23081580283386366,0.19935047307184764,-0.5317138007708958,0.0537244095467031,-0.3965186912433377,-0.0035954947982515606,-0.387652507850102,-0.1495786671127592,0.015967054026467458,0.7024820404393333,0.3812992753727095,0.3436302329812731,-0.14842163611735618,-0.011918940714427404,-0.516877256333828,-0.1488266129578863,-0.15793859426464354,-0.6587020254560879,-0.08745125588029623,-0.1549283697136811,-0.2688491812774113,-0.10495824686118535,0.12648036011627742,0.18039665690490178,-0.01325233280658722,-0.3475062801901783,-0.154243637408529,-0.38772213399144156,0.24068769280399596,-0.054007374814578464,0.10647150608045715,0.46382918847458704,0.40112391114234924,-0.14043230989149638,-0.22685430305344717,-0.3205792712313788,-0.4029955097607204,-0.04577302506991795,-0.015547615076814379,-0.15705379205090658,0.6159614494868687,-0.28523117090974537,0.31879873254469465,0.08810714738709587,-0.24945962588701928,0.16713659039565495,0.15334110174860274,0.4379366396793297,-0.2062879747578076,0.276628709265164,-0.15837970801762172,-0.042507954740098546,-0.3286812991968223,-0.1827465710895402,0.5146598219871521,0.06899187487683126,-0.06880176280226026,0.011758331741605486,0.2517114813838686,-0.16027385422161647,0.308238365820476,0.3921576908656529,-0.0762672775558063,0.10963618595685277,0.08454946912492492,-0.12138423696160316,0.6628001545156751,-0.21463755943945476,0.07408780711037773,0.09283223269241196,0.08142361364194325,-0.047193018453461785,0.07433192219052996,-0.09420809362615858,0.03606821596622467,0.10054688155651093,-0.2149531213965799
ERR1368883,1,1.2369256980184997,0.3419493074928011,-0.5497474037110806,0.11104364480291094,0.32565850764513016,-0.3358429494713034,-0.16858307485069549,-0.19961230669702804,-0.08980126678943634,0.39771193265914917,-0.2587729798895972,-0.13907749312264578,0.14134761158909118,-0.07734055923564094,-0.24804120191505977,0.27834179917616503,-0.3654587548226118,-0.06746949734432357,-0.40879206359386444,-0.20841131252901895,-0.09800031036138535,-0.5927965641021729,0.16060382979256765,0.08970208040305547,0.05794364480035646,-0.31449667257922037,-0.09960134540285383,-0.42909805689539227,-0.002523943781852722,-0.30982057963098797,-0.4925667239086969,0.1903222714151655,0.17762327194213867,0.5456983372569084,0.1732656034208568,-0.06549386254378728,-0.07263902468340737,-0.8439234825117248,-0.31308648149882046,0.0214457597051348,-0.7923728099891117,0.08160559194428581,0.1219581024987357,0.006626184497560773,0.02565827327115195,-0.12363313883543015,0.06108390007700239,0.5024870399917875,0.1998848552549524,-0.23046228928225382,-0.19255498690264566,-0.40848154947161674,-0.08564192319421896,0.03618435455220086,0.32006896287202835,0.1872419480766569,-0.0839778259396553,-0.23163429541247232,-0.16687259929520742,-0.10827759972640447,0.009312030460153307,-0.37922206095286776,0.1080332241420235,1.4692952036857605,-0.11248931288719177,-0.2090362704225949,-0.08289190674466747,-0.6901100256613323,-0.5265042356082371,-0.3017640850905861,0.25045832033668247,-0.23516589190278733,0.17915660355772292,-0.09967518198703017,0.33191091673714773,0.01720957564456122,0.7202980890870094,0.43465039134025574,0.2828765958547592,-0.17854329198598862,0.1434764941888196,0.3583922037588699,-0.11519383958407811,0.18599630227046354,1.392908473099981,0.46668173213090214,0.08920361314501081,-0.053758900080408366,0.2346705804978098,0.22084393139396394,-0.06846544998032707,-0.11114908382296562,-0.1747817418404988,0.32953324701104847,-0.0621030612715653,-0.047045789659023285,0.019231086330754415,0.12726759165525436,0.2531442394746201,-0.8606786493744168
ERR1368884,1,0.8642946130463055,0.8050357231072017,0.43161417969635557,-0.3656147633280073,0.4411470762320927,-0.15369452323232377,0.05343064719012806,-0.0046227020876748225,0.05214236783129828,-0.30477461005960194,-0.45965155214071274,-0.1112484900014741,-0.22469704278877803,0.2985216123717172,-0.054727024265698025,0.029118677335126058,-0.6351994957242694,0.1693533318383353,-0.22812368827206747,-0.26995406832013813,0.10050744669778007,-0.010498528992424585,0.17237103544175625,0.0502288852419172,0.23215404685054505,-0.2753698400088719,0.22331279596047743,-0.28436268706406864,0.48731820604630877,-0.6108553750174386,0.05126377088682992,-0.21152559268687451,0.8705889257668916,0.07265058958104678,0.15960671220506942,-0.1560123280755111,0.22161182122571127,-0.9860183256013053,-0.2842035783188684,-0.20200507555689132,0.14974947273731232,-0.17470957338809967,-0.12631687468716077,-0.41237208247184753,-0.42343111974852427,0.14986429044178554,0.49505570850202013,-0.09388400827135358,-0.28709107131830286,-0.04135463812521526,-0.1946561975138528,-0.4058292827435902,-0.24394636388335908,-0.18764733310256684,0.1338301232151155,0.22532087497945344,-0.17919326719960996,-0.14157286712101527,-0.16190762538462877,-0.38453431108168196,0.43583183868655134,0.2266306493963514,-0.36989766572202953,0.03711775371006557,-0.3013491800853184,0.15351459171090806,0.0549666200365339,-0.27553015308720724,0.40334683443818775,0.07391492809568133,0.3583100267818996,-0.6921108833381108,0.33271290149007526,-0.05171672148363931,0.04281130752393177,-0.10713498081479754,0.0899767918246133,0.5650670954159328,-0.2441193988280637,-0.2919685627732958,-0.15407329904181616,0.31710870776857647,0.001227966376713344,0.17518179158547095,1.1064363845757075,0.14341722215924943,0.20889350000236714,0.017640269760574614,-0.1729495780808585,0.6053097482238498,-0.25628697872161865,0.02581026405096054,0.21315242562975203,0.003221453566636358,0.05121349500093077,-0.4459811917373112,0.31058982014656067,-0.19046716019511223,0.051406084426811764,-0.11689855444378086
ERR1368885,1,0.8985850214958191,0.6781370086329324,0.19030422291585378,-0.37839463353157043,0.3661718155656542,-0.2478484341076442,0.16320103406906128,0.056516875113759725,0.06379926045026098,-0.23922714591026306,-0.35783115880829947,-0.2084559847467712,-0.04223013988562992,0.2260130068170838,0.05868534956659589,0.03547929706318038,-0.42037803466830936,0.18871110251971654,-0.227104623402868,-0.3019464745053223,-0.02002582379749843,-0.10269859220300402,0.1740201035780566,0.19938390169824874,0.24616750382951327,-0.3168355492608888,0.17336177772709302,-0.17902620056910173,0.3681585394910404,-0.42857038974761963,-0.05268279995237078,-0.053295564970799854,0.7216495272836515,0.20322034591143684,0.15872793538229807,-0.273895620235375,0.09062939137220383,-0.870345094374248,-0.2514195016452244,-0.24366466222064836,-0.21373353259904043,-0.055338144568460326,-0.060100696448768885,-0.323856634753091,-0.2800769465310233,0.1885317148906844,0.22461201676300593,0.041783464407282214,-0.41801292236362186,0.02067412861755916,-0.21382522263697215,-0.2958094073193414,-0.31198532240731375,-0.09749382947172437,0.3960803065981184,0.39332594935383114,-0.1716641230242593,-0.23770430896963393,-0.2710630020924977,-0.3579882042748587,0.11440246871539525,0.16898959875106812,-0.26546067159090725,0.2656031916849315,-0.25129933868135723,0.27457899706704275,-0.04299811912434442,-0.4451391909803663,0.14914954560143606,0.2712938700403486,0.28872473325048176,-0.49743521000657764,0.3574395724457905,-0.1345893463918141,0.012893546638744218,-0.3314949188913618,-0.08593470496790749,0.6255935685975211,-0.2637673637696675,-0.1901179211480277,0.09197936739240374,0.32880346902779173,-0.12094662977116448,0.06192843882100923,1.040914603642055,0.0215840254511152,0.2868325321802071,0.13627259326832636,-0.07109959636415754,0.5307597776076624,-0.21906028049332754,0.029985521520887102,0.11572147692952837,0.10103707547698702,-0.004985516092606953,-0.12740864498274668,0.07204167225531169,-0.07780932901161057,0.091855417404856,-0.33716562177453724
ERR1368886,1,0.7020347927297864,0.9092662845339093,0.2248210400076849,-0.5671817857239928,0.37963920193059103,-0.27144509979656767,0.21436251380613872,-0.013177352292197091,0.14733426858271872,-0.34709965756961275,-0.4315021203032562,-0.17466589668765664,-0.209829842738275,0.2035383837563651,0.1817821796451296,-0.027419959461050376,-0.4331800362893513,0.34523958819253103,-0.463187894650868,-0.23128953788961684,0.09118590184620448,-0.18852637548531806,0.1719467043876648,0.13819786054747446,0.24825451975422247,-0.34997279729161945,0.29159662819334436,-0.35575932576986297,0.43975681492260527,-0.6304974172796521,-0.03231761923858097,-0.24688792867319925,0.9101048186421394,0.12960731983184814,0.1453642760004316,-0.12030224927834102,0.21709372269521868,-1.033766195178032,-0.3206157237291336,-0.10846057959965297,-0.16679186161075318,-0.2143225039222411,-0.108853374541338,-0.3556646289569991,-0.38198064054761616,0.1826419234275818,0.5666120816687388,-0.026470065116882324,-0.1679890336734908,-0.06746134268386024,-0.3143161412860666,-0.29672439728996586,-0.24267527886799403,-0.10091126204601356,0.2601966235254492,0.26644439888851984,-0.2342702939973346,-0.334711492061615,-0.043329988207135885,-0.44690743940217154,0.2788516903030021,0.3908680932862418,-0.3390124131526266,-0.12117421094860349,-0.20971051284245082,0.15249644645622798,0.027445111955915178,-0.16809976526669093,0.4175276905298233,0.2607940265110561,0.2410195767879486,-0.4883773412023272,0.28034892465387073,0.1101391746529511,-0.022780237453324453,-0.13765386704887664,-0.023494710347482135,0.49065276913877043,-0.10255856013723783,-0.2549687017287527,0.04735558373587472,0.24092902668884822,-3.081320651939937e-05,0.311482734978199,0.969909165586744,0.02292594313621521,0.24095863742487772,0.05011660499232156,-0.056511410645076206,0.7279896459409169,-0.2676278608185904,-0.13652846762644394,0.3044400300298418,0.027221919037401676,-0.08057364476345745,-0.31141248983996256,0.25333341530391146,-0.20348983540731883,-0.023077602897371565,-0.21207646493400847
ERR1368887,1,1.3675038473946708,0.5572237834068281,-0.48505567546401707,-0.10580687650612422,0.3135745110256331,-0.1287885758959289,-0.2896346503070423,-0.13776051998138428,-0.1848647402865546,0.06792218131678444,-0.2071348407438823,-0.04345996278737273,0.17053686148886169,0.13301230807389533,-0.28127175010740757,0.3271102886646986,-0.4059635464634214,-0.15577230708939688,-0.4164580798574856,-0.10367705353668757,0.14090167252080782,-0.3755167211805071,0.1671522387436458,0.12476808684212821,0.2680599551115717,-0.0565723931150777,0.12056733880724226,-0.3078926620738847,0.1375107541680336,-0.25909730046987534,-0.43735442842756,0.14844926499894687,0.3415470336164747,0.2615248443824904,0.007835016718932561,-0.16263114980288915,-0.10666509291955403,-0.8049806654453278,-0.4046380988189152,0.038984098604747226,-0.5556489713490009,0.03766650812966483,0.13963985722512007,-0.2806709014943668,-0.0037102214992046356,0.011873490044048854,0.21385244386536734,0.38754244947007727,0.13855535803096636,-0.2504024824925831,-0.10582694624151502,-0.11537331627083144,-0.3365255394684417,-0.15799570180076575,0.4112271879400526,0.18110898496317013,-0.23174693934353335,-0.1382309411253248,-0.12001660253320422,-0.16412428447178432,0.039908927116942196,-0.11986555797713143,-0.08603409518088613,0.9121822650943484,-0.1331124837909426,-0.25791693585259573,-0.07053061920617308,-0.5096115938254765,-0.19861996386732375,-0.20701334519045694,0.2672232349536249,-0.44341316393443514,0.030638932649578367,-0.05100835646901812,0.26743202842772007,0.10089972295931407,0.4739457138680986,0.390124963197325,0.14766215533018112,-0.32481603750160765,0.20416190741317614,0.542828131467104,-0.05506632796355656,0.13860471759523665,1.0410752019711904,0.2371629774570465,0.19836695598704474,-0.012092068791389465,-0.06289391751800265,0.3881755013551031,-0.1604659663779395,-0.14473038831991808,0.14130538861666406,0.10290568162287984,0.009044044118906771,-0.21943135878869466,-0.100061488254661,-0.07592419707881552,0.2488296159676143,-0.5883346647024155
ERR1368888,1,0.8016759199755532,-0.031109886510031565,-0.43986857815512587,0.2923749765115125,0.11359249268259321,-0.13251283977712905,0.046262647424425395,-0.1882269446338926,-0.5427610129117966,0.32459438166448046,-0.040901272823768,-0.003708205052784511,0.3736396495785032,-0.20304292014666966,-0.337539885991386,0.15967680300985063,0.0025179002966199604,-0.26272799500397276,-0.1838523553950446,-0.08442156655447823,-0.18072531052998134,-0.29642975463398863,0.14206025643008097,0.2305386694414275,0.08021977969578334,0.28889545266117367,-0.14890321769884654,-0.49706562076296124,-0.49530726245471407,-0.05095609516969749,-0.2791282343012946,0.5391633606382779,-0.0974494998476335,0.3455497409616198,0.020958106432642256,0.1399073600769043,-0.13824665546417236,0.09440841100045613,-0.16533529119832174,-0.01721324073150754,-1.1170485147408076,0.2979786018175738,0.08526680299213954,0.1639904805592128,0.22233436150210245,0.269874774983951,-0.22480615015540803,0.39975130185484886,0.1154765108866351,-0.09389439225196838,-0.4939282760024071,0.10178328465138163,-0.1387703599674361,0.0401640028825828,0.12577731162309647,0.22695076252732957,-0.20918397286108562,0.16308146289416722,-0.15241010806390218,-0.13729709501369922,-0.044014300618852885,-0.48675956044878277,0.5179429980260986,1.7100801808493478,-0.13479183055460453,-0.2837612668850592,-0.04711894690990448,-0.7498299314507416,-0.3491180326257433,-0.25838689313137103,0.1626607541527067,0.0439270053591047,0.30346438714436125,0.01692903254713331,0.32845559290477205,0.15447672775813512,-0.24706825401101792,0.41293069613831385,0.4517590233257839,0.04897912698132651,0.3870154632521527,0.22733883666140692,-0.20009867421218328,-0.2291100642510823,0.04192146552460534,0.3044941584978785,-0.19640754801886423,-0.10709623140948159,-0.059013168194464276,-0.18491756277424948,-0.0735286995768547,0.19238834721701487,-0.3087916118092835,0.23923929248537337,0.07167122699320316,-0.10276483744382858,-0.24988074174949101,0.16459957190922328,0.44483467989734243,-0.8067595660686493
