,label,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99
ERR3928932,1,0.519919733206431,0.10160083944598834,-0.07247453400244315,0.5504753440618515,0.2708279782285293,-0.05171660582224528,-0.008922167122364044,0.26262495915095013,0.11767776558796565,0.03225939099987348,0.2570214256023367,-0.029996780057748158,-0.26346771667401,-0.015624341865380606,0.3118542159597079,0.6189332207043966,0.617571298032999,-0.2260956068833669,0.03730405122041702,-0.29635100563367206,0.29839356096150976,-0.6022993735969067,-0.7791331460078558,0.23087252179781595,0.2510622112701337,-0.10660735641916592,0.11881708602110545,0.01703222592671712,0.3292202949523926,-0.14149370230734348,-0.0166226327419281,-0.16521177689234415,-0.22673175980647406,-0.1500455179872612,0.11757667362689972,0.0706159130980571,-0.29788830627997714,0.09352863677001248,0.07776349782943726,-0.5392201672463367,-1.0537417531013489,-0.015492836634318033,-0.2386308858791987,-0.12758090843756995,-0.8814163605372111,-0.2157904456059138,0.07002571411430836,-0.08280218889315923,-0.39748475948969525,-0.2647848253448804,0.2553781426201264,-0.52396967750974,-0.5106611661612988,0.3608646122738719,-0.28777389228343964,0.5187193229794502,-0.37376898775498074,-0.13235048577189445,0.022330710974832375,0.10790733744700749,-0.08238014330466588,-0.6784274578094482,0.2500324969490369,0.30475208163261414,-0.27257127687335014,0.15692681322495142,-0.1641671136021614,0.45037012298901874,-0.4543269524971644,-0.25976333146293956,0.12363576889038086,0.40397803485393524,0.3424688261002302,-0.003882323702176412,0.26466113336694735,-0.192616684983174,0.564151476447781,-0.3800077599783738,-0.2548716763655345,-0.015229678402344385,0.7352319657802582,0.5995814353227615,0.239909661312898,0.23934583738446236,0.6953576059701542,-0.25836220880349475,0.5237543284893036,-0.13774749636650085,0.013516524961839119,0.3062518574297428,-0.27972080061833066,0.10832500352989882,0.227097121377786,-0.04074228896449009,-0.22306684032082558,-0.45111147811015445,-0.4205773671468099,-0.26181290795405704,0.30440345654884976,0.45286210626363754
ERR3928933,1,0.49384211748838425,0.1682024523615837,-0.1353563778102398,0.5653901522358259,0.247200146317482,-0.08858380218346913,0.013564621408780416,0.20977876583735147,0.08658495297034581,-0.03177243719498316,0.23812073841691017,-0.023583747446537018,-0.22785471628109613,0.0218449371556441,0.2832791358232498,0.5152186801036199,0.5686216006676356,-0.27703413367271423,0.01894561294466257,-0.22471068364878496,0.2971383047600587,-0.5811486430466175,-0.7580607185761133,0.26134127875169116,0.2289499652882417,-0.08517472942670186,0.08123883853356044,0.05720119675000509,0.22375226393342018,-0.1374010400225719,-0.06238995244105657,-0.1975413697461287,-0.17580499996741614,-0.10095497779548168,0.13919555644194284,0.1307936335603396,-0.2693688894311587,0.08512091388305028,0.051688979069391884,-0.48132967452208203,-1.1093867619832356,0.008156086007754007,-0.21803848631680012,-0.10199041928475101,-0.7748022253314654,-0.20685177420576414,0.11671567584077518,-0.07951244463523229,-0.3573608671625455,-0.2660122315088908,0.13080110560016087,-0.47925375526150066,-0.5048982538282871,0.3535262420773506,-0.30422695229450863,0.47914352019627887,-0.26680037875970203,-0.16396217296520868,-0.04944897093810141,0.08177091522763173,-0.10846194376548131,-0.6746689759505292,0.26480982452630997,0.4802183310190837,-0.2914526164531708,0.13665566220879555,-0.14706681544582048,0.516929159561793,-0.4266323695580165,-0.2326854383572936,0.1300880511601766,0.43216925859451294,0.3448346058527629,0.10195554917057355,0.3787491613378127,-0.1513082703265051,0.4909090722600619,-0.44342542812228203,-0.23123855019609132,-0.003879990428686142,0.7367034355799357,0.6320830571154753,0.20644815700749555,0.1323653037349383,0.5295987442756692,-0.2606508396565914,0.4686785365144412,-0.1650146966179212,0.03786624098817507,0.36214564740657806,-0.21923095608750978,0.12323251366615295,0.17558008370300135,-0.11256503065427144,-0.17045550607144833,-0.45152632147073746,-0.42773762842019397,-0.18910691142082214,0.24425124625364938,0.3721136003732681
ERR3928934,1,0.510120632747809,0.1464505394299825,-0.1676964834332466,0.5744894842306772,0.24488206331928572,-0.08543541530768077,0.003426849842071533,0.22273204227288565,0.09311929593483607,-0.042839907109737396,0.23603526937464872,-0.021792289490501087,-0.2370977575580279,0.02107123409708341,0.2647663156191508,0.461813618739446,0.5891627594828606,-0.30196496844291687,0.015158771614854535,-0.19741112800935903,0.3013806398957968,-0.5956362610061964,-0.7734408179918925,0.27824900050957996,0.21012194206317267,-0.04013528022915125,0.08077886700630188,0.06316359092791875,0.21554592391476035,-0.13690850821634135,-0.07681468625863393,-0.19878758986790976,-0.1369211326042811,-0.09720632495979468,0.13443159001568952,0.11295839274923007,-0.25939297924439114,0.09159608371555805,0.04151176040371259,-0.46800332764784497,-1.1016008754571278,0.009630476435025534,-0.2236324129626155,-0.10665913601405919,-0.7438744703928629,-0.22324315272271633,0.11859522387385368,-0.07129920522371928,-0.3439126269270976,-0.28460457921028137,0.11706283688545227,-0.47834057826548815,-0.4953286324938138,0.3446483438213666,-0.29659932603438693,0.4738978023330371,-0.2350904468136529,-0.1704091802239418,-0.06196251387397448,0.07515636707345645,-0.1168561599527796,-0.6788069730003675,0.29003356645504635,0.5208760996659597,-0.30857089658578235,0.09495798933009307,-0.12256235008438428,0.547164777914683,-0.4429497371117274,-0.21825220001240572,0.1216354767481486,0.4172360574205716,0.33625566959381104,0.09296842850744724,0.39900202122710954,-0.10778731588895123,0.48357361058394116,-0.439831222097079,-0.2145948950201273,-0.0015599851806958516,0.7353300700585047,0.6704495962088307,0.19591743809481463,0.14789016544818878,0.47765954459706944,-0.24364725003639856,0.5013227214415868,-0.18384010655184588,0.03792002610862255,0.3496270378430684,-0.23404535030325255,0.09806505590677261,0.154871034125487,-0.09850586655860145,-0.1658155955374241,-0.47220610827207565,-0.4232562929391861,-0.15645110607147217,0.234710065027078,0.35074066122372943
ERR3928935,1,-0.1310616210103035,-0.3713703503211339,0.35476109059527516,0.2646556819478671,0.5224409103393555,-0.013205235203107199,0.15806953236460686,0.06344963982701302,-0.11694712440172832,0.09753796458244324,0.6000826557477316,-0.00011344750722249349,-0.16366350588699183,-0.016416979332764942,0.1283701372643312,0.7353251477082571,0.2570859460781018,-0.0739346444606781,-0.020652698973814648,-0.5234116117159525,0.1383858217547337,-0.027324161181847256,-0.26929358144601184,-0.14446026956041655,0.4107206066449483,-0.34758421406149864,0.08243551881362994,-0.3590647540986538,0.2611291731397311,-0.13105055938164392,0.2178825338681539,-0.13788668687144914,-0.16687291860580444,-0.3162492693712314,0.10633436466256778,-0.11351306177675724,-0.21789832909901938,0.5630035201708475,0.26426198581854504,-0.8644421043184897,-0.5132850259542465,0.09921637674172719,-0.06322367240985234,0.08018658558527629,-1.1451828877131145,0.15693381087233624,0.21875244503219923,0.5109356970836719,-0.47771140684684116,0.27435951431592304,0.44366825620333356,0.21414370213945708,-0.5624777479097247,0.577648364007473,-0.24870874484380087,0.3827647011106213,-0.9850013355414072,0.5411424885193507,-0.07149337728818257,0.03347855185468992,-0.11431210736433665,-0.5824114431937536,0.18577601543317238,0.11821892360846202,-0.27437365303436917,0.1295715942978859,-0.048215185602506004,0.019717047611872356,-0.34866555283466977,-0.3754027883211772,0.4546385755141576,0.3111771543820699,0.298084765051802,-0.38420307139555615,0.002361426750818888,-0.625247667854031,0.4360441093643506,-0.38915282984574634,-0.3573630154132843,-0.11295523246129353,0.5081764260927836,-0.0448432465394338,0.5084578494230906,-0.03734516724944115,-0.12587657695015272,-0.20422744750976562,0.02871728440125783,-0.35826610152920085,0.2514299650986989,0.3906180939326684,-0.15263483424981436,0.2907400329907735,0.6979625523090363,-0.3230120489994685,-0.19081466707090536,0.009379416704177856,-0.2960052254299323,-0.3328694800535838,0.20250048488378525,0.7538875540097555
ERR3928937,1,0.2696020097161333,-0.06482633948326111,0.23219366247455278,0.540936733285586,0.40709937115510303,-0.04833424588044485,0.07364412397146225,0.014238114158312479,0.0343218669295311,0.09862057399004698,0.3200543560087681,0.05998680740594864,-0.45987577363848686,-0.16773926094174385,0.10068611055612564,0.8293334245681763,0.49115569431645173,-0.20355639855066934,0.0028527205189069114,-0.419419943044583,0.2849815816928943,-0.38770448168118793,-0.533429225285848,-0.03919218232234319,0.1869781787196795,-0.13230893885095915,0.13301488757133484,-0.15233765294154486,0.46469780306021374,-0.17933602382739386,0.08566532656550407,-0.27982475018749636,-0.33659731845060986,-0.1419541028638681,0.09989046553770702,0.1060866688688596,-0.23935958370566368,0.14734031508366266,0.12776362026731172,-0.6254191386202971,-0.7711830089489619,-0.009167760610580444,-0.18157953520615897,0.022971462458372116,-1.0553774734338124,0.02279365931948026,0.09637186179558437,0.10507686684528987,-0.35871391991774243,-0.12471281985441844,0.36770565062761307,-0.39986513609377045,-0.6245369060585896,0.4481023984650771,-0.5148050015171369,0.5042644366621971,-0.8251774311065674,0.1583676611383756,-0.09247114509344101,0.14618769901183745,0.08921265602111816,-0.6066403985023499,0.06432415793339412,-0.03382821225871643,-0.05365099757909775,0.2398022866497437,-0.17401270816723505,0.322017692339917,-0.4905310496687889,-0.1921458194653193,0.25614818930625916,0.267911110073328,0.4762089525659879,0.07453427960475285,0.08251180251439412,-0.2899059782891224,0.5959153721729914,-0.3671477511525154,-0.14979688574870428,-0.03146392355362574,0.5622385889291763,0.1927466814716657,0.33003629744052887,0.4006934314966202,0.7806412242352962,-0.13791160723970583,0.3746659817794959,-0.20938695967197418,0.09560481955607732,0.16415873169898987,-0.09022921477056418,0.09229840710759163,0.23275338237484297,-0.19460968052347502,-0.3126373179256916,-0.21780320691565672,-0.31752062154312927,-0.3213442762692769,0.31116460263729095,0.623358224829038
ERR3928938,1,0.14267403818666935,-0.2756056835254033,0.1557056245704492,0.32056677838166553,0.39752720793088275,0.03976713617642721,-0.010448817163705826,0.16202153513828912,-0.018009308725595474,0.10433961947758992,0.49186820288499195,-0.03772727648417155,-0.15167708694934845,0.045062209169069924,0.20314209659894308,0.6947518984476725,0.39005615934729576,-0.15875524717072645,-0.019578224203238886,-0.4511215065916379,0.3098035578926404,-0.2240099823102355,-0.48927788715809584,-0.025588735938072205,0.40103411038095754,-0.24874073763688406,0.06734275817871094,-0.12205100059509277,0.2629512573281924,-0.13162409327924252,0.16193425407012305,-0.10031388451655705,-0.14296279847621918,-0.30596065645416576,0.12091489136219025,-0.08639875488976638,-0.18808166364518306,0.339967280626297,0.13686933616797128,-0.7287598078449568,-0.63167251025637,0.11988374839226405,-0.2112677445014318,0.009733264644940695,-0.9346668571233749,-0.06604004899660747,0.08538312713305156,0.27197256435950595,-0.4309138245880604,0.04512746445834637,0.2631884018580119,-0.10770996318509181,-0.5672164640078942,0.544736643632253,-0.21517056490605077,0.4353683851659298,-0.6918942232926687,0.23799208303292593,0.010466285049915314,0.07780494634062052,-0.12364709873994191,-0.662019262711207,0.17883068105826774,0.23266070087750754,-0.2702416280905406,0.14365485403686762,-0.08215462416410446,0.16936311684548855,-0.34520773220962536,-0.3662603224317233,0.30642592906951904,0.2961179204285145,0.20290131323660412,-0.25567243496576947,0.08399523794651031,-0.4429364974300067,0.6643209680914879,-0.38358645141124725,-0.37086284913433093,-0.01940134773030877,0.5980193630481759,0.2378639184559385,0.24173966546853384,-0.017261944711208344,0.24281697471936545,-0.2495118280251821,0.2860597049196561,-0.3285745531320572,0.16703524688879648,0.4200828577547024,-0.17364034801721573,0.18922798335552216,0.5438420673211416,-0.14955276002486548,-0.2762460286418597,-0.18417796989281973,-0.28879426668087643,-0.3183338902890682,0.23538165291150412,0.6534180815021197
ERR3928939,1,0.4843213415394227,0.1865224273254474,0.009046912814180056,0.6117655920485655,0.29568800205985707,-0.1270667960246404,-0.05835366745789846,0.15901789565881094,0.1764263368289297,0.05039649767180284,0.2781754620373249,-0.022408800820509594,-0.3168637827038765,-0.05189758042494456,0.2551288902759552,0.6153441568215688,0.5129520154247681,-0.22105980416138968,-0.012785216172536215,-0.18567326913277307,0.2730603317419688,-0.6391453295946121,-0.6539877504110336,0.22445322573184967,0.13037841953337193,-0.1664396064976851,0.05847565829753876,0.01134941354393959,0.33231164266665775,-0.14901662121216455,-0.03545820961395899,-0.23203953665991625,-0.26199304312467575,-0.06549156581362088,0.03535724927981695,0.17310413842399916,-0.2566813603043556,-0.019844671090443928,0.0678129568696022,-0.4738040566444397,-0.9730087021986643,-0.02810053030649821,-0.1713640708476305,-0.13563959548870722,-0.9076955219109853,-0.154171384871006,0.14763017247120538,-0.05923431863387426,-0.3944278359413147,-0.30386508752902347,0.17629260321458182,-0.5004708652074138,-0.5245498915513357,0.38572105516990024,-0.39002005259195965,0.49683335423469543,-0.48367223143577576,-0.16278809309005737,-0.01081769292553266,0.09110632290442784,-0.07273277081549168,-0.6683245102564493,0.194151741762956,0.2595577910542488,-0.21047988440841436,0.17979049930969873,-0.0930200715859731,0.5233643700679144,-0.45696650817990303,-0.22733773539463678,0.11919840176900227,0.3320262332757314,0.39541245624423027,0.191544018064936,0.3123019449412823,-0.1896283949414889,0.6201665202776591,-0.46423007051150006,-0.11687515676021576,-0.03130832283447186,0.6212025185426077,0.5173037747542063,0.24735877166191736,0.2766040371110042,0.8031472206736604,-0.20586221665143967,0.6155948638916016,-0.19816816287736097,-0.022888933347227674,0.3569842897898828,-0.2410140223801136,0.05418004374951124,0.08999190976222356,-0.06628221521774928,-0.18522826302796602,-0.3802738473750651,-0.422334889570872,-0.25142259895801544,0.23157611986001334,0.48835871865351993
ERR3928940,1,0.07653832466651996,-0.3026461899280548,0.18375699827447534,0.3198939214150111,0.4295045733451843,-0.02573244273662567,0.024190452881157398,0.08020734414458275,-0.09517517189184825,0.08297161757946014,0.512478103240331,-0.012041519085566202,-0.1612283925836285,-0.016266579429308575,0.144135112563769,0.7242196649312973,0.34022297089298564,-0.14357259031385183,-0.012914270162582397,-0.5069627153376738,0.2248578779399395,-0.17255607495705286,-0.5035909650226434,-0.011955541869004568,0.38610968707750243,-0.2623400849600633,0.04579848423600197,-0.20621907959381738,0.2184481800844272,-0.1221570825825135,0.17103842894236246,-0.1177363321185112,-0.14720811198155084,-0.33783358382061124,0.09607511013746262,-0.04740543911854426,-0.1807620773712794,0.48283055424690247,0.2003378669420878,-0.8339869206150373,-0.6804095779856046,0.15213483075300852,-0.13297652204831442,0.0644604762395223,-1.0115812222162883,0.05512112689514955,0.1743204096953074,0.3915407980481784,-0.46693730105956394,0.15979889531930289,0.2805504302183787,0.04850472630156825,-0.5520217522668341,0.5390447949369749,-0.21961777253697315,0.3771875910460949,-0.7333109676837921,0.371809267749389,-0.0682129015525182,0.04203576532502969,-0.13357719530661902,-0.6748670339584351,0.24928990953291455,0.3659067054589589,-0.2961013689637184,0.19945282489061356,-0.09253170589605968,0.08895505964756012,-0.36748094360033673,-0.38124194244543713,0.3726599117120107,0.3361477529009183,0.23708882493277392,-0.27839095145463943,0.0983782410621643,-0.5152269254128138,0.5000712995727857,-0.4082854688167572,-0.3719622492790222,-0.05928774178028107,0.657014474272728,0.1552749847372373,0.36408910279472667,0.0011475707093874614,0.013513460755348206,-0.2987045645713806,0.21772234017650285,-0.2696891079346339,0.13123576839764914,0.36342644567290944,-0.157326091080904,0.3036218335231145,0.6263066555062929,-0.27051930626233417,-0.20668339636176825,-0.10765785972277324,-0.298804168899854,-0.2567273825407028,0.24819405873616537,0.6693074802557627
ERR3928941,1,0.4192805017034213,0.2837769041458766,-0.07102436510225137,0.671917092287913,0.228631762166818,-0.19355084002017975,-0.01932302862405777,0.19564271966616312,0.22736331405273327,0.015307632585366568,0.20426039894421896,-0.05016989012559255,-0.330018379415075,-0.07941399763027827,0.3057025323311488,0.536351298292478,0.5380876759688059,-0.19537872821092606,-0.02512320876121521,-0.1738487184047699,0.3246169549723466,-0.6915430972973505,-0.6699849665164948,0.23848128194610277,0.1982578095048666,-0.08916179959972699,-0.007546544075012207,0.03158500790596008,0.4509624242782593,-0.16013034308950105,-0.0451486644645532,-0.23062897225221,-0.2219918097058932,0.017675017938017845,0.057606841127077736,0.1686683197816213,-0.28150821073601645,-0.03696829484154781,0.01181133029361566,-0.3987744102875392,-1.0585463345050812,0.011305751899878183,-0.15428926795721054,-0.12200787973900636,-0.819768322010835,-0.2111054609219233,0.10195472836494446,-0.14385859171549478,-0.24637636356055737,-0.3941651042550802,0.2064473256468773,-0.6312156300991774,-0.5165020298833648,0.3253471963107586,-0.36318743973970413,0.5186274697383245,-0.4321631540854772,-0.31287743399540585,0.004922568487624328,0.11395959556102753,0.0252485324939092,-0.6270447379599015,0.15933964649836221,0.16238814468185106,-0.312025914589564,0.12307097762823105,-0.1281145183990399,0.5935828884442648,-0.43923130879799527,-0.247165957155327,-0.012183517217636108,0.3171795606613159,0.42113838717341423,0.2516125639279683,0.32331683952361345,-0.05648489606877168,0.6092790340383848,-0.38567839314540225,-0.07641286154588063,-0.002911557132999102,0.6127666433652242,0.6308780709902445,0.265289131551981,0.2828731872141361,0.8171779507150253,-0.1789424642920494,0.5957183440526327,-0.2037979985276858,0.037767983973026276,0.2969031011064847,-0.26346263848245144,0.03617034759372473,0.06275769447286923,-0.06154680003722509,-0.20373324056466421,-0.446097490688165,-0.3901032929619153,-0.32212314009666443,0.27687711517016095,0.43131587902704877
ERR3928942,1,0.5186119551459948,0.17207154631614685,-0.2538460393746694,0.5100987385958433,0.24327299557626247,-0.12389300266901652,0.1174336386223634,0.2631259715805451,0.14841629937291145,-0.05231748769680659,0.21129089097181955,-0.08021553419530392,-0.27330786486466724,0.03230312664527446,0.26164545118808746,0.4564872980117798,0.5026998855173588,-0.24143117324759564,-0.02960304170846939,-0.218717897310853,0.20842946887326738,-0.568255732456843,-0.8597130427757899,0.28587643305460614,0.22437307611107826,-0.0281976784269015,0.1117083877325058,0.06045375267664591,0.15796374964217344,-0.12408837676048279,-0.14995947728554407,-0.18153490933279195,-0.22093990196784338,-0.15554996269444624,0.0926571860909462,0.17363073428471884,-0.2043730765581131,0.1575786458949248,0.08410749211907387,-0.46344635511438054,-1.22370050350825,0.060988107696175575,-0.12139827261368434,-0.1313105970621109,-0.7618645404775938,-0.09716249008973439,0.1438560759027799,-0.04736656447251638,-0.40380355281134445,-0.1452380008995533,0.023143236835797627,-0.36536822002381086,-0.37237142274777096,0.4102229376633962,-0.22481913367907205,0.41802804529046017,-0.24301628271738687,-0.1748480647802353,0.019001394975930452,0.02887803999086221,-0.18046455209453902,-0.7166121422002713,0.35660261536637944,0.7021871830026308,-0.4243011251091957,0.1479038099447886,-0.21725104997555414,0.5661637485027313,-0.4318684513370196,-0.18851564079523087,0.1017756958802541,0.45513685295979184,0.36389916638533276,0.09298291057348251,0.4312205510213971,-0.18775071700414023,0.41321557263533276,-0.5025928417841593,-0.27298583338658017,0.011898258429331085,0.7935465921958288,0.7679254685839018,0.2279286521176497,0.07162498434384663,0.3165175933390856,-0.3734099045395851,0.4113839442531268,-0.1725978466371695,0.048641612442831196,0.39433711767196655,-0.24889734759926796,0.13269678254922232,0.17346830914417902,-0.046890548119942345,-0.09172838553786278,-0.486106979350249,-0.4146578162908554,-0.10864464690287907,0.2290180722872416,0.2995096842447917
