,t_SNE_1,t_SNE_2,group,emb_type,fid
0,-0.2896887490226397,0.47662180326293624,Ctrl,Phylo,KF722436.1.1288
1,-0.45267719342225016,0.3300301246785222,Ctrl,Phylo,HQ704868.1.1255
2,0.39491200012444727,0.15607511260165244,Ctrl,Phylo,JQ460078.1.1253
3,-0.752274752446791,-0.10460220390020732,Ctrl,Phylo,DQ809291.1.1378
4,-0.32994310322742765,-0.38861414736569816,Ctrl,Phylo,KF101789.1.1361
5,0.40242113479152336,0.6379636973682844,Ctrl,Phylo,DQ804810.1.1224
6,-0.06252556772863276,0.6841031360457724,Ctrl,Phylo,DQ803256.1.1283
7,0.6037236769447513,-0.49458116321745155,Ctrl,Phylo,KP214597.3.1209
8,-0.560744456001284,-0.2396153925448608,Ctrl,Phylo,MNCJ01001253.264179.265409
9,0.12124373460678477,0.7790194696560944,Ctrl,Phylo,DQ794427.1.1242
10,0.07506103771660887,0.17368879250877928,Ctrl,Phylo,AF129868.1.1462
11,-0.42662490927190144,-0.1098626331616282,Ctrl,Phylo,EF071211.1.1211
12,-0.6752605621039779,-0.375451175578152,Ctrl,Phylo,GQ491419.1.1322
13,-0.24770580329340455,0.6701036532194456,Ctrl,Phylo,JQ607154.1.1324
14,-0.6787211498195965,-0.37621911715363093,Ctrl,Phylo,FJ364700.1.1381
15,-0.0622446803237931,0.6924278602868889,Ctrl,Phylo,DQ805451.1.1283
16,-0.32670032194277576,-0.3887713311673964,Ctrl,Phylo,JF110574.1.1364
17,-0.3281006416452357,-0.3826278599482191,Ctrl,Phylo,JQ455365.1.1268
18,-0.786863670520784,0.20904521366517032,Ctrl,Phylo,DQ824084.1.1291
19,-0.7026665889053318,0.1937032646849493,Ctrl,Phylo,GQ491939.1.1201
20,-0.6769016499376477,0.33296390888767025,Ctrl,Phylo,HQ769937.1.1427
21,-0.6750517268196881,-0.38061642609347984,Ctrl,Phylo,FN667250.1.1445
22,0.6675490326139075,0.3884888369925149,Ctrl,Phylo,GQ492203.1.1207
23,-0.05760043536633758,0.4643799965885079,Ctrl,Phylo,DQ797427.1.1369
24,-0.013133901466415656,-0.3905549704769867,Ctrl,Phylo,FJ367045.1.1321
25,0.787521128104995,-0.18456825514329683,Ctrl,Phylo,DQ808514.1.1304
26,0.19001673813703307,0.6324255138326416,Ctrl,Phylo,DQ412721.1.1377
27,-0.218242635392579,0.1478821097450012,Ctrl,Phylo,AY850474.1.1227
28,-0.13817697937253787,-0.09595739673520205,Ctrl,Phylo,FPLO01001141.16.1394
29,-0.10358239164033535,0.3225797534417505,Ctrl,Phylo,DQ807658.1.1289
30,-0.7421494292816107,-0.17026246703474365,Ctrl,Phylo,DQ793420.1.1289
31,0.5950642971770889,0.11486899707958995,Ctrl,Phylo,GQ448538.1.1391
32,0.4684681124316445,0.3352358185461584,Ctrl,Phylo,AY976056.1.1346
