SampleID,TrueLabel,PredictedProbability
ERR2172357,1,0.944
ERR2172358,1,0.734
ERR2172359,1,0.764
ERR2172360,1,0.788
ERR2172361,1,0.73
ERR2172362,1,0.748
ERR2172363,1,0.732
ERR2172364,1,0.728
ERR2172365,1,0.708
ERR2172366,1,0.782
ERR2172367,1,0.95
ERR2172368,1,0.77
ERR2172369,1,0.754
ERR2172370,1,0.868
ERR2172371,0,0.696
ERR2172373,0,0.862
ERR2172374,0,0.756
ERR2172375,0,0.672
ERR2172376,0,0.756
ERR2172377,0,0.724
ERR2172378,0,0.74
ERR2172381,0,0.724
ERR2172382,0,0.738
ERR2172384,0,0.738
ERR2172385,0,0.738
ERR2172386,0,0.734
ERR2172387,0,0.77
ERR2172388,0,0.69
ERR2172389,0,0.774
ERR2172390,0,0.68
ERR2172391,0,0.704
ERR2172392,0,0.796
ERR2172393,0,0.702
ERR2172394,0,0.732
ERR2172395,0,0.764
ERR2172396,0,0.756
ERR2172397,0,0.722
ERR2172398,0,0.736
ERR2172399,0,0.98
ERR2172400,0,0.926
ERR2172401,0,0.916
ERR2172402,0,0.972
ERR2172403,0,0.9
ERR2172404,0,0.868
ERR2172405,0,0.976
ERR2172406,0,0.968
ERR2172408,0,0.954
ERR2172409,0,0.868
ERR2172410,0,0.912
ERR2172411,0,0.888
ERR2172412,0,0.882
ERR2172413,0,0.956
ERR2172414,0,0.788
ERR2172415,0,0.868
ERR2172416,0,0.83
ERR2172417,0,0.886
ERR2172418,0,0.874
ERR2172420,0,0.876
ERR2172421,0,0.878
ERR2172422,0,0.936
ERR2172423,0,0.926
ERR2172425,0,0.93
ERR2172426,0,0.736
ERR2172427,0,0.748
ERR2172429,0,0.812
ERR2172430,0,0.816
ERR2172431,0,0.688
ERR2172432,0,0.912
ERR2172433,0,0.77
ERR2172435,0,0.722
ERR2172436,0,0.72
ERR2172437,0,0.744
ERR2172438,0,0.898
ERR2172439,0,0.748
ERR2172440,0,0.906
ERR2172442,0,0.86
ERR2172443,0,0.688
ERR2172444,0,0.842
ERR2172445,0,0.81
ERR2172446,1,0.766
ERR2172447,1,0.786
ERR2172448,1,0.736
ERR2172449,1,0.828
ERR2172450,1,0.774
ERR2172451,1,0.854
ERR2172452,1,0.656
ERR2172453,1,0.726
ERR2172454,1,0.786
ERR2172455,1,0.804
ERR2172456,1,0.784
ERR2172457,1,0.834
ERR2172458,1,0.964
ERR2172459,1,0.79
ERR2172460,1,0.8
ERR2172461,1,0.886
ERR2172462,1,0.766
ERR2172463,1,0.736
ERR2172464,1,0.758
ERR2172465,1,0.884
ERR2172466,1,0.784
ERR2172467,1,0.796
ERR2172468,1,0.77
ERR2172469,1,0.768
ERR2172470,1,0.738
ERR2172471,1,0.764
ERR2172472,1,0.796
ERR2172473,1,0.912
ERR2172474,1,0.932
ERR2172475,0,0.812
ERR2172476,0,0.678
ERR2172477,0,0.658
ERR2172478,0,0.724
ERR2172479,0,0.6
ERR2172480,0,0.73
ERR2172481,0,0.664
ERR2172482,0,0.776
ERR2172483,0,0.656
ERR2172484,0,0.69
ERR2172485,0,0.682
ERR2172487,0,0.616
ERR2172488,0,0.726
ERR2172490,0,0.712
ERR2172491,0,0.666
ERR2172492,0,0.696
ERR2172494,0,0.704
ERR2172496,0,0.714
ERR2172497,0,0.702
ERR2172498,0,0.72
ERR2172499,0,0.784
ERR2172500,0,0.74
ERR2172501,0,0.948
ERR2172502,0,0.784
