SampleID,TrueLabel,PredictedProbability
ERR1368879,1.0,0.69
ERR1368880,1.0,0.53
ERR1368881,1.0,0.536
ERR1368882,1.0,0.638
ERR1368883,1.0,0.388
ERR1368884,1.0,0.596
ERR1368885,1.0,0.6
ERR1368886,1.0,0.606
ERR1368887,1.0,0.474
ERR1368888,1.0,0.496
ERR1368889,1.0,0.53
ERR1368890,1.0,0.674
ERR1368891,1.0,0.624
ERR1368892,1.0,0.646
ERR1368893,1.0,0.566
ERR1368894,1.0,0.596
ERR1368895,1.0,0.592
ERR1368896,1.0,0.668
ERR1368897,1.0,0.5
ERR1368898,1.0,0.566
ERR1368899,1.0,0.61
ERR1368900,1.0,0.728
ERR1368901,1.0,0.55
ERR1368902,1.0,0.518
ERR1368903,1.0,0.548
ERR1368904,1.0,0.476
ERR1368905,1.0,0.466
ERR1368906,1.0,0.626
ERR1368907,1.0,0.494
ERR1368908,1.0,0.568
ERR1368909,1.0,0.428
ERR1368910,1.0,0.592
ERR1368911,1.0,0.478
ERR1368912,1.0,0.484
ERR1368913,1.0,0.516
ERR1368914,1.0,0.506
ERR1368915,1.0,0.546
ERR1368916,1.0,0.726
ERR1368917,1.0,0.512
ERR1368918,1.0,0.618
ERR1368919,1.0,0.594
ERR1368920,1.0,0.578
ERR1368921,1.0,0.46
ERR1368922,1.0,0.568
ERR1368923,1.0,0.544
ERR1368924,1.0,0.842
ERR1368925,1.0,0.552
ERR1368926,1.0,0.548
ERR1368927,1.0,0.49
ERR1368928,1.0,0.756
ERR1368929,1.0,0.594
ERR1368930,1.0,0.554
ERR1368931,1.0,0.64
ERR1368932,1.0,0.626
ERR1368933,1.0,0.62
ERR1368934,1.0,0.512
ERR1368935,1.0,0.676
ERR1368936,1.0,0.628
ERR1368937,1.0,0.67
ERR1368938,1.0,0.624
ERR1368939,1.0,0.56
ERR1368940,1.0,0.564
ERR1368941,1.0,0.544
ERR1368942,1.0,0.506
ERR1368943,1.0,0.716
ERR1368944,1.0,0.6
ERR1368945,1.0,0.566
ERR1368946,1.0,0.564
ERR1368947,1.0,0.66
ERR1368948,1.0,0.556
ERR1368949,1.0,0.57
ERR1368950,1.0,0.57
ERR1368951,1.0,0.578
ERR1368952,1.0,0.658
ERR1368953,1.0,0.53
ERR1368954,1.0,0.7
ERR1368955,1.0,0.732
ERR1368956,1.0,0.624
ERR1368957,1.0,0.448
ERR1368958,1.0,0.56
ERR1368959,1.0,0.606
ERR1368960,1.0,0.592
ERR1368961,1.0,0.594
ERR1368962,1.0,0.594
ERR1368964,1.0,0.622
ERR1368965,1.0,0.598
ERR1368966,1.0,0.612
ERR1368967,1.0,0.572
ERR1368968,1.0,0.562
ERR1368969,1.0,0.446
ERR1368970,0.0,0.454
ERR1368971,0.0,0.588
ERR1368972,0.0,0.524
ERR1368973,0.0,0.46
ERR1368974,1.0,0.61
ERR1368976,1.0,0.654
ERR1368977,1.0,0.53
ERR1368978,1.0,0.588
ERR1368979,1.0,0.708
ERR1368980,1.0,0.556
ERR1368981,1.0,0.542
ERR1368982,1.0,0.642
ERR1368983,1.0,0.544
ERR1368984,1.0,0.54
ERR1368986,1.0,0.766
ERR1368987,1.0,0.426
ERR1368988,1.0,0.58
ERR1368989,1.0,0.676
ERR1368990,1.0,0.578
ERR1368991,1.0,0.576
ERR1368992,1.0,0.7
ERR1368993,1.0,0.63
ERR1368994,1.0,0.652
ERR1368995,1.0,0.692
ERR1368996,1.0,0.598
ERR1368997,1.0,0.54
ERR1368999,1.0,0.674
ERR1369000,1.0,0.642
ERR1369001,1.0,0.614
ERR1369002,1.0,0.6
ERR1369003,1.0,0.628
ERR1369004,1.0,0.508
ERR1369005,1.0,0.65
ERR1369006,1.0,0.724
ERR1369007,1.0,0.576
ERR1369008,1.0,0.66
ERR1369009,1.0,0.498
ERR1369010,1.0,0.618
ERR1369011,1.0,0.556
ERR1369012,1.0,0.728
ERR1369013,1.0,0.516
ERR1369014,1.0,0.56
ERR1369015,1.0,0.752
ERR1369016,1.0,0.688
ERR1369017,1.0,0.53
ERR1369018,1.0,0.772
ERR1369019,1.0,0.59
ERR1369020,1.0,0.672
ERR1369021,1.0,0.666
ERR1369022,1.0,0.596
ERR1369023,1.0,0.614
ERR1369025,1.0,0.454
ERR1369026,1.0,0.468
ERR1369027,1.0,0.576
ERR1369028,1.0,0.648
ERR1369029,1.0,0.574
ERR1369030,1.0,0.61
ERR1369031,1.0,0.616
ERR1369032,1.0,0.752
ERR1369033,1.0,0.756
ERR1369034,1.0,0.672
ERR1369035,1.0,0.676
ERR1369036,1.0,0.668
ERR1369037,1.0,0.482
ERR1369038,0.0,0.488
ERR1369039,1.0,0.594
ERR1369040,1.0,0.478
ERR1369041,1.0,0.628
ERR1369042,1.0,0.466
ERR1369043,1.0,0.516
ERR1369044,1.0,0.756
ERR1369045,1.0,0.69
ERR1369046,1.0,0.466
ERR1369048,1.0,0.482
ERR1369049,1.0,0.646
ERR1369050,1.0,0.622
ERR1369051,1.0,0.7
ERR1369052,1.0,0.588
ERR1369053,1.0,0.612
ERR1369054,1.0,0.706
ERR1369056,1.0,0.52
ERR1369057,1.0,0.452
ERR1369058,1.0,0.538
ERR1369059,1.0,0.59
ERR1369060,1.0,0.58
ERR1369061,1.0,0.776
ERR1369062,1.0,0.65
ERR1369063,1.0,0.708
ERR1369064,1.0,0.528
ERR1369065,1.0,0.732
ERR1369066,1.0,0.67
ERR1369067,1.0,0.53
ERR1369068,1.0,0.618
ERR1369069,1.0,0.636
ERR1369070,1.0,0.744
ERR1369071,1.0,0.622
ERR1369072,1.0,0.726
ERR1369073,1.0,0.686
ERR1369074,1.0,0.58
ERR1369075,1.0,0.528
ERR1369077,1.0,0.742
ERR1369078,1.0,0.872
ERR1369079,1.0,0.658
ERR1369080,1.0,0.618
ERR1369081,1.0,0.692
ERR1369082,1.0,0.42
ERR1369083,1.0,0.708
ERR1369084,1.0,0.426
ERR1369085,1.0,0.708
ERR1369086,1.0,0.54
ERR1369087,1.0,0.734
ERR1369088,1.0,0.588
ERR1369089,1.0,0.708
ERR1369090,1.0,0.444
ERR1369091,1.0,0.624
ERR1369092,1.0,0.65
ERR1369093,1.0,0.548
ERR1369094,1.0,0.516
ERR1369095,1.0,0.506
ERR1369096,1.0,0.476
ERR1369097,1.0,0.526
ERR1369098,1.0,0.684
ERR1369099,1.0,0.546
ERR1369100,1.0,0.526
ERR1369101,1.0,0.472
ERR1369102,1.0,0.628
ERR1369103,1.0,0.654
ERR1369104,1.0,0.58
ERR1369105,1.0,0.628
ERR1369107,1.0,0.682
ERR1369108,0.0,0.558
ERR1369109,0.0,0.558
ERR1369110,1.0,0.508
ERR1369111,1.0,0.542
ERR1369112,1.0,0.77
ERR1369113,1.0,0.596
ERR1369114,1.0,0.442
ERR1369115,1.0,0.636
ERR1369116,1.0,0.566
ERR1369117,1.0,0.594
ERR1369118,1.0,0.548
ERR1369119,1.0,0.592
ERR1369120,1.0,0.6
ERR1369122,1.0,0.504
ERR1369123,1.0,0.606
ERR1369124,1.0,0.438
ERR1369125,1.0,0.574
ERR1369126,1.0,0.634
ERR1369127,1.0,0.508
ERR1369128,1.0,0.56
ERR1369129,1.0,0.41
ERR1369130,1.0,0.658
ERR1369131,1.0,0.536
ERR1369132,1.0,0.58
ERR1369133,1.0,0.564
ERR1369134,1.0,0.518
ERR1369135,1.0,0.506
ERR1369136,1.0,0.594
ERR1369137,1.0,0.648
ERR1369138,1.0,0.74
ERR1369139,1.0,0.612
ERR1369140,1.0,0.51
ERR1369141,1.0,0.562
ERR1369142,1.0,0.532
ERR1369143,1.0,0.726
ERR1369144,1.0,0.62
ERR1369145,1.0,0.74
ERR1369146,1.0,0.534
ERR1369147,1.0,0.5
ERR1369148,1.0,0.542
ERR1369149,1.0,0.498
ERR1369150,1.0,0.51
ERR1369151,1.0,0.486
ERR1369152,1.0,0.476
ERR1369153,1.0,0.58
ERR1369154,1.0,0.692
ERR1369155,1.0,0.608
ERR1369156,1.0,0.746
ERR1369157,1.0,0.544
ERR1369158,1.0,0.73
ERR1369159,1.0,0.58
ERR1369160,1.0,0.438
ERR1369161,1.0,0.536
ERR1369162,1.0,0.47
ERR1370255,1.0,0.594
ERR1370256,1.0,0.678
ERR1370257,1.0,0.724
ERR1370258,1.0,0.596
ERR1370259,1.0,0.606
ERR1370260,1.0,0.702
ERR1370261,1.0,0.576
ERR1370262,1.0,0.724
ERR1370263,1.0,0.45
ERR1370264,1.0,0.526
ERR1370265,1.0,0.57
ERR1370266,1.0,0.686
ERR1370267,1.0,0.496
ERR1370268,1.0,0.662
ERR1370269,1.0,0.618
ERR1370270,1.0,0.574
ERR1370271,1.0,0.596
ERR1370272,1.0,0.666
ERR1370273,1.0,0.57
ERR1370274,1.0,0.584
ERR1370275,1.0,0.502
ERR1370276,1.0,0.682
ERR1370277,1.0,0.628
ERR1370278,1.0,0.632
ERR1370279,1.0,0.506
ERR1370280,1.0,0.676
ERR1370282,1.0,0.692
ERR1370283,1.0,0.62
ERR1370284,1.0,0.714
ERR1370285,1.0,0.576
ERR1370286,1.0,0.552
ERR1370287,1.0,0.644
ERR1370288,1.0,0.612
ERR1370289,1.0,0.578
ERR1370290,1.0,0.544
ERR1370291,0.0,0.54
ERR1370292,0.0,0.694
ERR1370293,1.0,0.7
ERR1370294,1.0,0.52
ERR1370295,1.0,0.642
ERR1370296,0.0,0.744
ERR1370297,1.0,0.656
ERR1370298,1.0,0.722
ERR1370299,0.0,0.602
ERR1370300,1.0,0.698
ERR1370301,1.0,0.488
ERR1370302,1.0,0.804
ERR1370303,0.0,0.568
ERR1370304,1.0,0.706
ERR1370305,1.0,0.776
ERR1370306,0.0,0.608
ERR1370307,1.0,0.498
ERR1370308,1.0,0.526
ERR1370309,1.0,0.776
ERR1370310,1.0,0.56
ERR1370311,1.0,0.54
ERR1370312,1.0,0.68
ERR1370313,1.0,0.7
ERR1370314,1.0,0.574
ERR1370315,1.0,0.568
ERR1370316,1.0,0.532
ERR1370317,1.0,0.584
ERR1370318,1.0,0.696
ERR1370319,1.0,0.518
ERR1370320,1.0,0.556
ERR1370321,1.0,0.512
ERR1370322,1.0,0.664
ERR1370323,0.0,0.616
ERR1370324,1.0,0.706
ERR1370325,1.0,0.49
ERR1370326,0.0,0.604
ERR1370327,1.0,0.594
ERR1370328,1.0,0.64
ERR1370329,1.0,0.63
ERR1370330,1.0,0.608
ERR1370331,1.0,0.604
ERR1370332,1.0,0.492
ERR1370333,1.0,0.676
ERR1370334,1.0,0.606
ERR1370335,1.0,0.592
ERR1370336,0.0,0.622
ERR1370337,1.0,0.55
ERR1370338,0.0,0.648
ERR1370339,0.0,0.61
ERR1370340,1.0,0.614
ERR1370341,1.0,0.558
ERR1370342,0.0,0.54
ERR1370343,1.0,0.65
ERR1370344,1.0,0.51
ERR1370345,1.0,0.744
ERR1370346,1.0,0.612
ERR1370347,1.0,0.566
ERR1370348,1.0,0.532
ERR1370349,1.0,0.598
ERR1370350,1.0,0.544
ERR1370351,1.0,0.636
ERR1370352,1.0,0.61
ERR1370353,0.0,0.574
ERR1370354,1.0,0.518
ERR1370355,1.0,0.596
ERR1370356,1.0,0.55
ERR1370357,1.0,0.674
ERR1370358,1.0,0.598
ERR1370359,1.0,0.592
ERR1370360,1.0,0.51
ERR1370361,0.0,0.562
ERR1370362,0.0,0.666
ERR1370363,0.0,0.598
ERR1370364,1.0,0.682
ERR1370365,1.0,0.504
ERR1370366,1.0,0.694
ERR1370367,1.0,0.728
ERR1370368,1.0,0.688
ERR1370369,1.0,0.586
ERR1370370,1.0,0.656
ERR1370371,1.0,0.582
ERR1370372,1.0,0.656
ERR1370373,0.0,0.47
ERR1370374,1.0,0.692
ERR1370375,1.0,0.528
ERR1370376,1.0,0.666
ERR1370377,1.0,0.476
ERR1370378,1.0,0.598
ERR1370379,1.0,0.578
ERR1370380,1.0,0.684
ERR1370381,0.0,0.612
ERR1370382,0.0,0.616
ERR1370383,1.0,0.698
ERR1370384,1.0,0.55
ERR1370385,0.0,0.568
ERR1370386,1.0,0.512
ERR1370387,1.0,0.67
ERR1370388,1.0,0.632
ERR1370389,1.0,0.476
ERR1370390,1.0,0.686
ERR1370391,1.0,0.626
ERR1370392,1.0,0.538
ERR1370393,1.0,0.698
ERR1370394,1.0,0.56
ERR1370395,1.0,0.574
ERR1370396,1.0,0.542
ERR1370397,1.0,0.624
ERR1370398,1.0,0.578
ERR1370399,1.0,0.628
ERR1370400,1.0,0.772
ERR1370401,1.0,0.568
ERR1370402,1.0,0.508
ERR1370403,1.0,0.556
ERR1370404,1.0,0.748
ERR1370405,1.0,0.598
ERR1370406,1.0,0.7
ERR1370407,1.0,0.584
ERR1370408,1.0,0.586
ERR1370410,1.0,0.614
ERR1370411,1.0,0.546
ERR1370412,1.0,0.578
ERR1370413,1.0,0.68
ERR1370415,1.0,0.584
ERR1370416,1.0,0.714
ERR1370417,1.0,0.704
ERR1370418,1.0,0.644
ERR1370419,1.0,0.484
ERR1370420,1.0,0.496
ERR1370421,1.0,0.662
ERR1370422,1.0,0.568
ERR1370423,1.0,0.642
ERR1370424,1.0,0.552
ERR1370425,1.0,0.722
ERR1370426,1.0,0.594
ERR1370427,1.0,0.514
ERR1370428,1.0,0.592
ERR1370429,1.0,0.556
ERR1370430,1.0,0.598
ERR1370431,1.0,0.616
ERR1370432,1.0,0.586
ERR1370433,1.0,0.632
ERR1370434,1.0,0.632
ERR1370435,1.0,0.632
ERR1370436,1.0,0.768
ERR1370437,1.0,0.652
ERR1370438,1.0,0.472
ERR1370439,0.0,0.652
ERR1370440,1.0,0.55
ERR1370441,0.0,0.508
ERR1370442,1.0,0.69
ERR1370443,1.0,0.652
ERR1370445,1.0,0.614
ERR1370446,1.0,0.65
ERR1370447,1.0,0.702
ERR1370448,1.0,0.642
ERR1370449,0.0,0.662
ERR1370450,1.0,0.528
ERR1370451,1.0,0.65
ERR1370452,1.0,0.68
ERR1370453,1.0,0.66
ERR1370454,1.0,0.736
ERR1370455,1.0,0.528
ERR1370456,1.0,0.634
ERR1370458,1.0,0.64
ERR1370459,1.0,0.718
ERR1370460,1.0,0.63
ERR1370461,1.0,0.644
ERR1370462,1.0,0.592
ERR1370463,1.0,0.654
ERR1370464,1.0,0.64
ERR1370465,1.0,0.596
ERR1370466,1.0,0.636
ERR1370467,1.0,0.598
ERR1370468,1.0,0.632
ERR1370469,1.0,0.68
ERR1370470,1.0,0.598
ERR1370471,1.0,0.674
ERR1370472,1.0,0.736
ERR1370473,1.0,0.638
ERR1370474,1.0,0.642
ERR1370475,1.0,0.642
ERR1370476,1.0,0.63
ERR1370477,1.0,0.664
ERR1370478,1.0,0.704
ERR1370479,0.0,0.628
ERR1370480,1.0,0.524
ERR1370481,1.0,0.506
ERR1370482,1.0,0.552
ERR1370483,1.0,0.586
ERR1370484,1.0,0.504
ERR1370485,1.0,0.652
ERR1370486,1.0,0.562
ERR1370487,1.0,0.618
ERR1370488,1.0,0.742
ERR1370489,1.0,0.52
ERR1370490,1.0,0.706
ERR1370492,0.0,0.69
ERR1370493,0.0,0.53
ERR1370494,1.0,0.624
ERR1370495,1.0,0.44
ERR1370496,1.0,0.654
ERR1370497,1.0,0.676
ERR1370498,1.0,0.792
ERR1370499,1.0,0.602
ERR1370500,1.0,0.574
ERR1370502,1.0,0.578
ERR1370503,1.0,0.63
ERR1370504,1.0,0.762
ERR1370505,0.0,0.632
ERR1370506,1.0,0.706
ERR1370507,1.0,0.598
ERR1370508,1.0,0.5
ERR1370509,1.0,0.734
ERR1370510,1.0,0.702
ERR1370511,1.0,0.666
ERR1370512,1.0,0.684
ERR1370513,1.0,0.57
ERR1370514,1.0,0.658
ERR1370515,1.0,0.69
ERR1370516,0.0,0.618
ERR1370517,1.0,0.708
ERR1370518,1.0,0.756
ERR1370519,1.0,0.698
ERR1370520,1.0,0.662
ERR1370521,1.0,0.622
ERR1370522,1.0,0.52
ERR1370523,1.0,0.644
ERR1370524,1.0,0.578
ERR1370525,1.0,0.618
ERR1370526,1.0,0.608
ERR1370527,1.0,0.456
ERR1370528,1.0,0.666
ERR1370529,1.0,0.668
ERR1370530,1.0,0.594
ERR1370531,1.0,0.568
ERR1370532,1.0,0.636
ERR1370533,1.0,0.624
ERR1370534,1.0,0.72
ERR1370535,1.0,0.746
ERR1370536,1.0,0.576
ERR1370537,1.0,0.494
ERR1370538,1.0,0.566
ERR1746341,1.0,0.5
ERR1746342,1.0,0.504
ERR1746343,1.0,0.558
ERR1746344,1.0,0.408
ERR1746345,1.0,0.422
ERR1746346,1.0,0.414
ERR1746347,1.0,0.476
ERR1746348,1.0,0.492
ERR1746349,1.0,0.442
ERR1746350,1.0,0.56
ERR1746351,1.0,0.506
ERR1746352,1.0,0.45
ERR1746353,1.0,0.426
ERR1746354,1.0,0.452
ERR1746355,1.0,0.464
ERR1746356,1.0,0.504
ERR1746357,1.0,0.498
ERR1746358,1.0,0.48
ERR1746359,1.0,0.492
ERR1746360,1.0,0.53
ERR1746361,1.0,0.722
ERR1746362,1.0,0.6
ERR1746363,1.0,0.648
ERR1746364,1.0,0.42
ERR1746365,1.0,0.602
ERR1746367,1.0,0.66
ERR1746368,1.0,0.504
ERR1746369,1.0,0.66
ERR1746370,1.0,0.708
ERR1746371,1.0,0.726
ERR1746372,1.0,0.608
ERR1746373,1.0,0.524
ERR1746374,1.0,0.532
ERR1746375,1.0,0.446
ERR1746376,1.0,0.474
ERR1746377,1.0,0.47
ERR1746378,1.0,0.492
ERR1746379,1.0,0.538
ERR1746380,1.0,0.546
ERR1746381,1.0,0.482
ERR1746382,1.0,0.412
ERR1746383,1.0,0.426
ERR1746384,1.0,0.46
ERR1746385,1.0,0.41
ERR1746387,1.0,0.408
ERR1746388,1.0,0.444
ERR1746389,1.0,0.468
ERR1746390,1.0,0.398
ERR1746391,1.0,0.396
ERR1746392,1.0,0.456
ERR1746393,1.0,0.47
ERR1746394,1.0,0.436
ERR1746395,1.0,0.476
ERR1746396,1.0,0.426
ERR1746397,1.0,0.408
ERR1746398,1.0,0.398
ERR1746399,1.0,0.366
ERR1746400,1.0,0.73
ERR1746401,1.0,0.604
ERR1746402,1.0,0.522
ERR1746403,1.0,0.704
ERR1746404,1.0,0.59
ERR1746405,1.0,0.468
ERR1746406,1.0,0.528
ERR1746407,1.0,0.474
ERR1746408,1.0,0.574
ERR1746409,1.0,0.5
ERR1746410,1.0,0.434
ERR1746411,1.0,0.382
ERR1746412,1.0,0.42
ERR1746413,1.0,0.4
ERR1746414,1.0,0.446
ERR1746415,1.0,0.438
ERR1746416,1.0,0.348
ERR1746417,1.0,0.38
ERR1746418,1.0,0.452
ERR1746419,1.0,0.358
ERR1746421,1.0,0.484
ERR1746422,1.0,0.412
ERR1746423,1.0,0.408
ERR1746424,1.0,0.578
ERR1746425,1.0,0.448
ERR1746426,1.0,0.436
ERR1746427,1.0,0.624
ERR1746428,1.0,0.518
ERR1746429,1.0,0.51
ERR1746430,1.0,0.488
ERR1746431,1.0,0.486
ERR1746432,1.0,0.514
ERR1746433,1.0,0.388
ERR1746435,1.0,0.39
ERR1746436,1.0,0.512
ERR1746437,1.0,0.494
ERR1746438,1.0,0.496
ERR1746439,1.0,0.496
ERR1746440,1.0,0.438
ERR1746441,1.0,0.486
ERR1746442,1.0,0.432
ERR1746443,1.0,0.486
ERR1746444,1.0,0.654
ERR1746445,1.0,0.694
ERR1746446,1.0,0.49
ERR1746447,1.0,0.4
ERR1746448,1.0,0.536
ERR1746449,1.0,0.708
ERR1746450,1.0,0.702
ERR1746451,1.0,0.662
ERR1746452,1.0,0.608
ERR1746453,1.0,0.62
ERR1746454,1.0,0.646
ERR1746455,1.0,0.71
ERR1746456,1.0,0.646
ERR1746457,1.0,0.424
ERR1746458,1.0,0.602
ERR1746459,1.0,0.456
ERR1746460,1.0,0.494
ERR1746461,1.0,0.46
ERR1746462,1.0,0.498
ERR1746463,1.0,0.462
ERR1746464,1.0,0.476
ERR1746465,1.0,0.414
ERR1746466,1.0,0.476
ERR1746467,1.0,0.44
ERR1746468,1.0,0.57
ERR1746469,1.0,0.576
ERR1746470,1.0,0.594
ERR1746471,1.0,0.586
ERR1746472,1.0,0.56
ERR1746473,1.0,0.566
ERR1746474,1.0,0.502
ERR1746475,1.0,0.53
ERR1746476,1.0,0.612
ERR1746477,1.0,0.614
ERR1746478,1.0,0.61
ERR1746479,1.0,0.522
ERR1746480,1.0,0.608
ERR1746481,1.0,0.594
ERR1746482,1.0,0.612
ERR1746483,1.0,0.656
ERR1746484,1.0,0.536
ERR1746485,1.0,0.494
ERR1746486,1.0,0.472
ERR1746487,1.0,0.41
ERR1746488,1.0,0.464
ERR1746489,1.0,0.438
ERR1746490,1.0,0.402
ERR1746491,1.0,0.476
ERR1746492,1.0,0.456
ERR1746493,1.0,0.516
ERR1746494,1.0,0.486
ERR1746495,1.0,0.46
ERR1746496,1.0,0.456
ERR1746497,1.0,0.486
ERR1746498,1.0,0.508
ERR1746499,1.0,0.648
ERR1746500,1.0,0.512
ERR1746501,1.0,0.6
ERR1746502,1.0,0.606
ERR1746503,1.0,0.582
ERR1746504,1.0,0.602
ERR1746505,1.0,0.694
ERR1746506,1.0,0.576
ERR1746507,1.0,0.542
ERR1746508,1.0,0.56
ERR1746510,1.0,0.596
ERR1746512,1.0,0.58
ERR1746513,1.0,0.532
ERR1746514,1.0,0.598
ERR1746515,1.0,0.516
ERR1746516,1.0,0.512
ERR1746517,1.0,0.518
ERR1746518,1.0,0.524
ERR1746519,1.0,0.53
ERR1746520,1.0,0.524
ERR1746521,1.0,0.54
ERR1746522,1.0,0.528
ERR1746523,1.0,0.484
ERR1746524,1.0,0.482
ERR1746525,1.0,0.314
ERR1746526,1.0,0.408
ERR1746527,1.0,0.422
ERR1746528,1.0,0.408
ERR1746529,1.0,0.424
ERR1746530,1.0,0.484
ERR1746531,1.0,0.5
ERR1746532,1.0,0.436
ERR1746533,1.0,0.602
ERR1746534,1.0,0.552
ERR1746535,1.0,0.504
ERR1746536,1.0,0.534
ERR1746537,1.0,0.576
ERR1746538,1.0,0.574
ERR1746539,1.0,0.628
ERR1746540,1.0,0.694
ERR1746541,1.0,0.588
ERR1746542,1.0,0.53
ERR1746543,1.0,0.43
ERR1746544,1.0,0.486
ERR1746545,1.0,0.522
ERR1746546,1.0,0.554
ERR1746547,1.0,0.454
ERR1746548,1.0,0.518
ERR1746549,1.0,0.484
ERR1746550,1.0,0.494
ERR1746551,1.0,0.432
ERR1746552,1.0,0.424
ERR1746553,1.0,0.45
ERR1746554,1.0,0.472
ERR1746555,1.0,0.456
ERR1746556,1.0,0.588
ERR1746557,1.0,0.528
ERR1746558,1.0,0.512
ERR1746559,1.0,0.514
ERR1746560,1.0,0.492
ERR1746561,1.0,0.336
ERR1746562,1.0,0.336
ERR1746563,1.0,0.266
ERR1746564,1.0,0.416
ERR1746565,1.0,0.374
ERR1746566,1.0,0.426
ERR1746567,1.0,0.49
ERR1746568,1.0,0.396
ERR1746569,1.0,0.41
ERR1746570,1.0,0.404
ERR1746571,1.0,0.748
ERR1746572,1.0,0.548
ERR1746573,1.0,0.444
