SampleID,TrueLabel,PredictedProbability
ERR10360101,0.0,0.5144289
ERR1079965,1.0,0.35120073
ERR11274477,0.0,0.489824
ERR1315804,0.0,0.2534801
ERR1315836,0.0,0.46046594
ERR1316005,1.0,0.5758179
ERR1316046,0.0,0.2520693
ERR1316076,1.0,0.76249695
ERR1316092,1.0,0.32786775
ERR1316116,1.0,0.35017127
ERR1316179,0.0,0.39635074
ERR1316217,1.0,0.8389582
ERR1316253,1.0,0.3089588
ERR1389626,1.0,0.3442127
ERR1389661,1.0,0.35985607
ERR1389691,0.0,0.4276886
ERR1389721,1.0,0.64915335
ERR1389793,1.0,0.32351655
ERR1389803,1.0,0.39582217
ERR1389804,0.0,0.7301646
ERR1389816,0.0,0.3080602
ERR1389841,0.0,0.6318197
ERR1389845,1.0,0.2858528
ERR1389896,1.0,0.63125944
ERR1389921,0.0,0.40285638
ERR1389935,0.0,0.26994953
ERR1389937,1.0,0.28162903
ERR1389952,0.0,0.23349361
ERR1390004,1.0,0.777545
ERR1417433,1.0,0.34890607
ERR1417460,1.0,0.32953006
ERR1417505,1.0,0.33444625
ERR1417517,1.0,0.6298692
ERR1417527,0.0,0.41982898
ERR1417549,0.0,0.5955197
ERR1417571,0.0,0.31393966
ERR1417592,1.0,0.37034535
ERR1417601,1.0,0.51476604
ERR1417644,0.0,0.39037567
ERR1417645,0.0,0.6304493
ERR1458702,0.0,0.47032508
ERR1458765,0.0,0.37349087
ERR1458793,0.0,0.32056606
ERR1458851,1.0,0.75312257
ERR1458852,1.0,0.8589645
ERR1458919,0.0,0.61245495
ERR1458936,0.0,0.2930635
ERR1458955,1.0,0.2672355
ERR1458982,1.0,0.3001691
ERR1459013,1.0,0.54557383
ERR1459032,0.0,0.28931543
ERR1459046,0.0,0.29720682
ERR1459054,0.0,0.5232073
ERR1459058,1.0,0.29451954
ERR1459067,1.0,0.31668556
ERR1459091,0.0,0.3006066
ERR1459106,0.0,0.35561165
ERR1459144,0.0,0.54363537
ERR1459146,0.0,0.36435658
