SampleID,TrueLabel,PredictedProbability
CRR345250,1.0,0.516
CRR345251,1.0,0.502
CRR345252,1.0,0.52
CRR345253,1.0,0.526
CRR345254,1.0,0.526
CRR345255,1.0,0.516
CRR345256,1.0,0.502
CRR345257,1.0,0.452
CRR345258,1.0,0.46
CRR345259,1.0,0.474
CRR345260,1.0,0.588
CRR345261,1.0,0.548
CRR345262,1.0,0.542
CRR345263,1.0,0.56
CRR345264,1.0,0.548
CRR345265,1.0,0.494
CRR345266,1.0,0.484
CRR345267,1.0,0.518
CRR345268,1.0,0.472
CRR345269,1.0,0.504
CRR345270,1.0,0.534
CRR345271,1.0,0.502
CRR345272,1.0,0.554
CRR345273,1.0,0.518
CRR345274,1.0,0.438
CRR345275,1.0,0.498
CRR345276,1.0,0.504
CRR345277,1.0,0.508
CRR345278,1.0,0.534
CRR345279,1.0,0.502
CRR345280,1.0,0.504
CRR345281,1.0,0.506
CRR345282,1.0,0.526
CRR345283,1.0,0.546
CRR345284,1.0,0.456
CRR345285,1.0,0.462
CRR345286,1.0,0.458
CRR345287,1.0,0.462
CRR345288,1.0,0.502
CRR345289,1.0,0.45
CRR345290,1.0,0.512
CRR345291,1.0,0.492
CRR345292,1.0,0.472
CRR345293,1.0,0.484
CRR345294,1.0,0.534
CRR345295,1.0,0.468
CRR345296,1.0,0.544
CRR345297,1.0,0.484
CRR345298,0.0,0.488
CRR345299,0.0,0.488
CRR345300,0.0,0.49
CRR345301,0.0,0.488
CRR345302,0.0,0.554
CRR345303,0.0,0.406
CRR345304,0.0,0.574
CRR345305,0.0,0.502
CRR345306,0.0,0.55
CRR345307,0.0,0.434
CRR345308,0.0,0.476
SRR15495779,1.0,0.426
SRR15495780,0.0,0.406
SRR15495781,0.0,0.412
SRR15495782,0.0,0.4
SRR15495783,0.0,0.42
SRR15495784,0.0,0.432
SRR15495785,0.0,0.434
SRR15495786,0.0,0.354
SRR15495787,0.0,0.438
SRR15495788,0.0,0.412
SRR15495789,0.0,0.458
SRR15495790,1.0,0.414
SRR15495791,1.0,0.378
SRR15495792,1.0,0.364
SRR15495793,1.0,0.37
SRR15495794,1.0,0.396
SRR15495795,1.0,0.426
SRR15495796,1.0,0.372
SRR15495797,1.0,0.35
SRR15495798,1.0,0.342
SRR15495799,1.0,0.44
SRR15495800,1.0,0.378
SRR15495801,1.0,0.414
SRR15495802,1.0,0.316
SRR15495803,1.0,0.432
SRR15495804,1.0,0.454
SRR15495805,1.0,0.398
SRR15495806,1.0,0.434
SRR15495807,1.0,0.416
SRR15495808,1.0,0.422
SRR15495809,1.0,0.384
SRR15495810,1.0,0.438
SRR15495811,1.0,0.448
SRR15495812,1.0,0.414
SRR15495813,1.0,0.438
SRR15495814,1.0,0.374
SRR15495815,1.0,0.412
SRR15495816,1.0,0.394
SRR15495817,1.0,0.408
SRR15495818,1.0,0.418
SRR15495819,1.0,0.462
SRR15495820,1.0,0.434
SRR15495821,1.0,0.458
SRR15495822,1.0,0.41
SRR15495823,1.0,0.448
SRR15495824,1.0,0.44
SRR15495825,1.0,0.434
SRR15495826,1.0,0.444
SRR15495827,1.0,0.398
SRR15495828,1.0,0.49
SRR15495829,1.0,0.376
SRR15495830,1.0,0.39
SRR15495831,1.0,0.434
SRR15495832,1.0,0.44
SRR15495833,1.0,0.394
SRR15495834,1.0,0.48
SRR15495835,1.0,0.454
SRR15495836,1.0,0.418
SRR15495837,1.0,0.458
SRR15495838,1.0,0.466
SRR15495839,1.0,0.428
SRR15495840,1.0,0.434
SRR15495841,1.0,0.388
SRR15495842,1.0,0.366
SRR15495843,1.0,0.46
SRR15495844,1.0,0.474
SRR15495845,1.0,0.358
SRR15495846,1.0,0.38
SRR15495847,1.0,0.386
SRR15495848,0.0,0.434
SRR15495849,0.0,0.444
SRR15495850,0.0,0.4
SRR15495851,0.0,0.434
SRR15495852,1.0,0.462
SRR15495853,0.0,0.426
SRR15495854,0.0,0.422
SRR15495855,0.0,0.42
SRR15495856,0.0,0.404
SRR15495857,0.0,0.412
SRR15495858,0.0,0.424
SRR15495859,0.0,0.434
SRR15495860,0.0,0.398
SRR15495861,0.0,0.426
SRR15495862,0.0,0.408
