SampleID,TrueLabel,PredictedProbability
ERR4682180,1.0,0.81
ERR4682181,1.0,0.69
ERR4682182,1.0,0.77
ERR4682183,1.0,0.73
ERR4682184,1.0,0.768
ERR4682185,1.0,0.774
ERR4682186,1.0,0.706
ERR4682187,1.0,0.678
ERR4682188,0.0,0.738
ERR4682189,0.0,0.708
ERR4682190,0.0,0.69
ERR4682191,0.0,0.708
ERR4682192,0.0,0.668
ERR4682193,0.0,0.714
ERR4682194,0.0,0.718
ERR4682195,0.0,0.674
ERR4682196,0.0,0.68
ERR4682197,0.0,0.672
ERR4682198,0.0,0.696
ERR4682199,0.0,0.716
ERR4682200,0.0,0.696
ERR4682201,0.0,0.714
ERR4682202,0.0,0.722
ERR4682203,0.0,0.686
ERR4682204,0.0,0.772
ERR4682205,0.0,0.766
ERR4682206,1.0,0.622
ERR4682207,1.0,0.628
ERR4682208,1.0,0.638
ERR4682209,1.0,0.652
ERR4682210,1.0,0.658
ERR4682211,1.0,0.678
ERR4682212,1.0,0.75
ERR4682213,1.0,0.628
ERR4682214,1.0,0.716
ERR4682215,1.0,0.698
ERR4682216,1.0,0.65
ERR4682217,1.0,0.638
ERR4682218,1.0,0.688
ERR4682219,1.0,0.664
ERR4682220,1.0,0.712
ERR4682221,1.0,0.662
ERR4682222,1.0,0.746
ERR4682223,1.0,0.746
ERR4682224,1.0,0.644
ERR4682225,1.0,0.652
ERR4682226,1.0,0.676
ERR4682227,1.0,0.674
ERR4682228,1.0,0.656
ERR4682229,1.0,0.674
ERR4682230,1.0,0.83
ERR4682231,1.0,0.832
ERR4682232,1.0,0.78
ERR4682233,1.0,0.732
ERR4682234,1.0,0.736
ERR4682235,1.0,0.696
ERR4682236,1.0,0.806
ERR4682237,1.0,0.79
ERR4682238,1.0,0.854
ERR4682239,1.0,0.83
ERR4682240,1.0,0.75
ERR4682241,1.0,0.692
ERR4682242,1.0,0.78
ERR4682243,1.0,0.774
ERR4682244,1.0,0.654
ERR4682245,1.0,0.7
ERR4682246,0.0,0.692
ERR4682247,0.0,0.664
ERR4682248,0.0,0.814
ERR4682249,0.0,0.734
ERR4682250,0.0,0.786
ERR4682251,0.0,0.69
ERR4682252,0.0,0.682
ERR4682253,0.0,0.664
ERR4682254,0.0,0.76
ERR4682255,0.0,0.752
ERR4682256,0.0,0.7
ERR4682257,0.0,0.714
ERR4682258,0.0,0.758
ERR4682259,0.0,0.744
ERR4682260,0.0,0.748
ERR4682261,0.0,0.76
ERR4682262,1.0,0.726
ERR4682263,1.0,0.722
ERR4682264,0.0,0.626
ERR4682265,0.0,0.63
ERR4682266,0.0,0.712
ERR4682267,0.0,0.706
ERR4682268,1.0,0.708
ERR4682269,1.0,0.698
ERR4682270,1.0,0.754
ERR4682271,1.0,0.722
ERR4682272,0.0,0.766
ERR4682273,0.0,0.722
ERR4682274,0.0,0.806
ERR4682275,0.0,0.79
ERR4682276,1.0,0.692
ERR4682277,1.0,0.684
ERR4682278,1.0,0.74
ERR4682279,1.0,0.762
ERR4682280,0.0,0.722
ERR4682281,0.0,0.74
ERR4682282,1.0,0.768
ERR4682283,1.0,0.764
ERR4682284,0.0,0.732
ERR4682285,0.0,0.692
ERR4682286,0.0,0.826
ERR4682287,0.0,0.792
ERR4682288,1.0,0.7
ERR4682289,1.0,0.7
ERR4682290,0.0,0.718
ERR4682291,0.0,0.714
ERR4682292,1.0,0.708
ERR4682293,1.0,0.692
ERR4682294,0.0,0.728
ERR4682295,0.0,0.738
ERR4682296,0.0,0.738
ERR4682297,0.0,0.684
ERR4682298,0.0,0.752
ERR4682299,0.0,0.736
ERR4682300,1.0,0.756
ERR4682301,1.0,0.774
ERR4682302,0.0,0.666
ERR4682303,0.0,0.656
ERR4682304,0.0,0.744
ERR4682305,0.0,0.76
ERR4682306,1.0,0.77
ERR4682307,1.0,0.77
ERR4682308,1.0,0.826
ERR4682309,1.0,0.776
ERR4682310,0.0,0.798
ERR4682311,0.0,0.776
ERR4682312,1.0,0.818
ERR4682313,1.0,0.8
