SampleID,TrueLabel,PredictedProbability
SRR1055765,0,0.854
SRR1055766,0,0.894
SRR1055767,1,0.864
SRR1055769,1,0.866
SRR1055773,0,0.714
SRR1055780,1,0.852
SRR1055781,0,0.81
SRR1055785,0,0.922
SRR1055788,1,0.752
SRR1055792,0,0.784
SRR1055794,0,0.858
SRR1055795,0,0.874
SRR1055797,1,0.756
SRR1055803,0,0.814
SRR1055804,0,0.758
SRR1055805,0,0.848
SRR1055806,0,0.824
SRR1055810,1,0.846
SRR1055812,1,0.82
SRR1055813,0,0.754
SRR1055814,0,0.86
SRR1055815,0,0.838
SRR1055816,0,0.81
SRR1055818,0,0.838
SRR1055820,1,0.846
SRR1055821,1,0.814
SRR1055828,0,0.824
SRR1055829,1,0.882
SRR1055831,0,0.802
SRR1055832,1,0.828
SRR1055836,0,0.796
