SampleID,TrueLabel,PredictedProbability
ERR1597234,0.0,0.424
ERR1841643,0.0,0.642
ERR1843630,0.0,0.434
ERR1843754,0.0,0.346
ERR2032263,0.0,0.342
ERR2032586,1.0,0.666
ERR2056987,0.0,0.35
ERR2057127,0.0,0.606
ERR2091978,0.0,0.566
ERR2303898,0.0,0.622
ERR2308705,1.0,0.476
ERR2314354,1.0,0.49
ERR2405162,0.0,0.448
ERR2579503,0.0,0.406
ERR2696620,1.0,0.606
ERR4019255,1.0,0.562
ERR4019692,0.0,0.44
ERR4019704,0.0,0.512
ERR4569889,0.0,0.468
ERR4569890,1.0,0.558
ERR4569891,0.0,0.448
ERR4569892,1.0,0.7
ERR4569893,0.0,0.57
ERR4569894,1.0,0.576
ERR4569895,0.0,0.544
ERR4569896,1.0,0.532
ERR4569897,0.0,0.482
ERR4569898,1.0,0.518
ERR4569899,0.0,0.522
ERR4569900,1.0,0.526
ERR4569901,0.0,0.584
ERR4569902,0.0,0.76
ERR4569903,0.0,0.442
ERR4569904,0.0,0.738
ERR4569905,1.0,0.526
ERR4569906,1.0,0.572
ERR4569907,1.0,0.46
ERR4569908,1.0,0.492
ERR4569909,1.0,0.6
ERR4569910,0.0,0.486
ERR4569911,0.0,0.494
ERR4569912,1.0,0.514
ERR4569913,1.0,0.528
ERR4569914,0.0,0.524
ERR4569915,1.0,0.598
ERR4569916,0.0,0.588
ERR4569917,1.0,0.57
ERR4569918,0.0,0.642
ERR4569919,0.0,0.44
ERR4569920,0.0,0.48
ERR4569921,1.0,0.608
ERR4569922,0.0,0.57
ERR4569923,1.0,0.566
ERR4569924,1.0,0.606
ERR4569925,1.0,0.508
ERR4569926,1.0,0.48
ERR4569927,1.0,0.484
ERR4569928,1.0,0.538
ERR4569929,1.0,0.51
ERR4569930,0.0,0.45
ERR4569931,1.0,0.59
ERR4569932,1.0,0.476
ERR4569933,1.0,0.58
ERR4569934,0.0,0.478
ERR4569935,0.0,0.486
ERR4569936,0.0,0.532
ERR4569937,1.0,0.518
ERR4569938,1.0,0.584
ERR4569939,1.0,0.486
ERR4569940,1.0,0.624
ERR4569941,0.0,0.504
ERR4569942,0.0,0.494
ERR4569943,0.0,0.632
ERR4569944,1.0,0.536
ERR4569945,1.0,0.708
ERR4569946,1.0,0.566
ERR4569947,0.0,0.582
ERR4569948,0.0,0.626
ERR4569949,0.0,0.55
ERR4569950,1.0,0.504
ERR4569951,1.0,0.642
ERR4569952,1.0,0.622
ERR4569953,0.0,0.478
ERR4569954,1.0,0.442
ERR4569955,1.0,0.426
ERR4569956,1.0,0.53
ERR4569957,0.0,0.51
ERR4569958,1.0,0.612
ERR4569959,0.0,0.538
ERR4569960,0.0,0.508
ERR4569961,1.0,0.614
ERR4569962,1.0,0.472
ERR4569963,0.0,0.632
ERR4569964,1.0,0.586
ERR4569965,1.0,0.52
ERR4569966,0.0,0.526
ERR4569967,1.0,0.482
ERR4569968,0.0,0.516
ERR4569969,1.0,0.492
ERR4569970,0.0,0.58
ERR4569971,1.0,0.512
ERR4569972,0.0,0.486
ERR4569973,1.0,0.764
ERR4569974,1.0,0.426
ERR4569975,0.0,0.7
ERR4569976,0.0,0.662
ERR4569977,1.0,0.52
ERR4569978,1.0,0.514
ERR4569979,0.0,0.522
ERR4569980,1.0,0.534
ERR4569981,0.0,0.528
ERR4569982,1.0,0.606
ERR4569983,1.0,0.54
ERR4569984,1.0,0.624
ERR4569985,1.0,0.606
ERR4569986,1.0,0.542
ERR4569987,1.0,0.506
ERR4569988,1.0,0.746
ERR4569989,0.0,0.616
ERR4569990,1.0,0.664
ERR4569991,0.0,0.514
ERR4569992,0.0,0.678
ERR4569993,1.0,0.556
ERR4569994,1.0,0.568
ERR4569995,0.0,0.486
ERR4569996,1.0,0.588
ERR4569997,1.0,0.48
ERR4569998,1.0,0.482
ERR4569999,1.0,0.52
ERR4570000,1.0,0.568
ERR4570001,0.0,0.464
ERR4570002,0.0,0.636
ERR4570003,1.0,0.546
ERR4570004,1.0,0.6
ERR4570005,1.0,0.472
ERR4570006,1.0,0.58
ERR4570007,1.0,0.502
ERR6358349,1.0,0.444
ERS5790706,1.0,0.572
ERS5790730,1.0,0.554
ERS5790732,1.0,0.49
ERS5790733,1.0,0.528
ERS5794051,1.0,0.504
ERS5795007,1.0,0.39
ERS5795511,1.0,0.454
ERS5802040,0.0,0.534
ERS5802379,1.0,0.458
ERS6630331,0.0,0.394
ERS7061523,1.0,0.686
SRR27720353,0.0,0.42
SRR27720354,0.0,0.468
SRR27720355,0.0,0.398
SRR27720356,0.0,0.562
SRR27720357,0.0,0.454
SRR27720358,0.0,0.4
SRR27720359,0.0,0.338
SRR27720360,0.0,0.496
SRR27720361,1.0,0.416
SRR27720362,0.0,0.69
SRR27720363,0.0,0.372
SRR27720364,0.0,0.406
SRR27720365,0.0,0.368
SRR27720366,0.0,0.38
SRR27720367,0.0,0.442
SRR27720368,0.0,0.364
SRR27720369,0.0,0.496
SRR27720370,0.0,0.412
SRR27720371,0.0,0.398
SRR27720372,1.0,0.578
SRR27720373,0.0,0.324
SRR27720374,0.0,0.38
SRR27720375,0.0,0.388
SRR27720376,0.0,0.488
SRR27720377,0.0,0.544
SRR27720378,0.0,0.484
SRR27720379,0.0,0.478
SRR27720380,0.0,0.484
SRR27720381,0.0,0.418
SRR27720382,0.0,0.416
SRR27720383,1.0,0.498
SRR27720384,0.0,0.472
SRR27720385,0.0,0.536
SRR27720386,0.0,0.408
SRR27720387,0.0,0.398
SRR27720388,1.0,0.542
SRR27720389,0.0,0.44
SRR27720390,0.0,0.39
SRR27720391,0.0,0.596
SRR27720392,0.0,0.364
SRR27720393,0.0,0.546
SRR27720394,0.0,0.384
SRR27720395,0.0,0.306
SRR27720396,0.0,0.46
SRR27720397,0.0,0.55
SRR27720398,1.0,0.498
SRR27720399,0.0,0.474
SRR27720400,0.0,0.418
SRR27720401,0.0,0.426
SRR27720402,0.0,0.484
SRR27720403,0.0,0.338
SRR27720404,1.0,0.518
SRR27720405,1.0,0.666
SRR27720406,1.0,0.652
SRR27720407,1.0,0.588
SRR27720408,1.0,0.366
SRR27720409,1.0,0.444
SRR27720410,1.0,0.388
SRR27720411,1.0,0.422
SRR27720412,1.0,0.544
SRR27720413,1.0,0.498
SRR27720414,1.0,0.344
SRR27720415,1.0,0.436
SRR27720416,1.0,0.406
SRR27720417,1.0,0.6
SRR27720418,1.0,0.498
SRR27720419,1.0,0.634
SRR27720420,1.0,0.51
SRR27720421,1.0,0.644
SRR27720422,1.0,0.598
SRR27720423,1.0,0.43
SRR27720424,1.0,0.552
SRR27720425,1.0,0.398
SRR27720426,1.0,0.57
SRR27720427,1.0,0.62
SRR27720428,1.0,0.538
SRR27720429,1.0,0.496
SRR27720430,1.0,0.51
SRR27720431,1.0,0.554
SRR27720432,1.0,0.48
SRR27720433,1.0,0.6
SRR27720434,1.0,0.362
SRR27720435,1.0,0.504
SRR27720436,1.0,0.528
SRR27720437,1.0,0.552
SRR27720438,1.0,0.582
SRR27720439,1.0,0.686
SRR27720440,1.0,0.566
